OPS-FU,debug-print,runp2p_rbw,run-tst,codegen,proute-seed,VDAG,argin,PMU,OPS-Fix,run-proute,VPMU-split,runp2p_dram_power,VMC-alloc,debug,net,slink,dupra,runp2p_complete,gentst_time,psim-q,avgActive,vlink,lrange,retime-glob,OPS-Prog FU,simfreq,genpir,scheduled,VBB-split,start-id,dedicated-dag,vcLimit,notFit,proute-algo,trace,maketst_err,VPCU-split,row,runproute_err,gentst_err,vc,succeeded,pattern,split-algo,vec,load,topo,OPS-Flt,tokenout,MC_Total,retime-exout,OPS-All,maxActive,pirArgs,spatial_sha,time-out,VBB,retime-local,vdot,rundot,mem-tech,split-thread,share-adctx,dot,memelm,col,tungsten,merge-forward,VAFG,runp2p_err,backend,VPCU,routing-cost,name,PCU,runp2p_pass,fast,split,runhybrid_success,runhybrid_rbw,prtime,runhybrid_dram_power,VMC,VPCU-alloc,genpir_err,split-forward,PCU_Total,arch,runp2p_cycle,vfifo,VDAG-alloc,dag-stage,VPMU,merge-algo,freq,waveform,maketst_time,runhybrid_deadlock,word,igraph,proute-q,constprop,VPMU-alloc,runhybrid_err,runp2p_success,pcu-stage,runhybrid_pass,mergeTime_ms,runp2p_deadlock,app,module,argout,VBB-alloc,rtelm,psim,flit-width,verbose,runhybrid_cycle,proute-opts,bcread,clock,ag-dce,stat,OPS-Other,DAG,simulate,VDAG-split,mapping,time,runhybrid_wbw,pracc,pir_sha,runhybrid_time,runp2p_wbw,runhybrid_complete,VMC-split,run-psim,open,nn,MC,merge,pmu-stage,runp2p_time,pmu-sram-size,sr,reserve-pmu,dag,PMU_Total,algo,project,routing-algo,reserve-pcu,VAFG-alloc,save,DAG_Total,mdone,fifo-depth,link-prop,VAFG-split,retime-buffer-only,runproute_time
,True,1.63874,False,True,0,0,6,9,,False,9,,7,True,hybrid,4,False,True,248.499685382,1,25.07073874083106,2,True,False,,0.72kHz,True,False,,0,False,4,,route_min_directed_valient,False,,52,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,71.34645532137259,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,52,H-hop,AccelMain,52,True,True,True,False,,,,7,30,,False,200,MyDesign,5741,4,0,6,9,bfs,1000000000.0,True,6:14.82,False,32,False,4,True,9,,True,6,,,False,GEMM_15,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,0,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.713465,False,7,False,False,False,7,False,6,0:08.00,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,1.65562,False,True,0,0,6,28,,False,28,,20,True,hybrid,4,False,True,403.489544801,1,22.124379258574894,2,True,False,,0.53kHz,True,False,,0,False,4,,route_min_directed_valient,False,,56,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,82.78092158447858,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,56,H-hop,AccelMain,56,True,True,True,False,,,,20,56,,False,200,MyDesign,4948,4,0,6,28,bfs,1000000000.0,True,9:19.07,False,32,False,4,True,28,,True,6,,,False,GEMM_16,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,0,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.827809,False,20,False,False,False,20,False,6,0:09.27,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,21.9708,False,True,0,0,6,11,,False,11,,7,True,hybrid,4,False,True,333.972716124,1,35.4525576464352,2,True,False,,0.17kHz,True,False,,0,False,4,,route_min_directed_valient,False,,57,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,74.63556851311954,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,57,H-hop,AccelMain,27,True,True,True,False,,,,7,30,,False,200,MyDesign,2744,4,0,6,11,bfs,1000000000.0,True,5:28.16,False,32,False,4,True,9,,True,6,,,False,GEMM_17,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,30,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,5.97085,False,7,False,False,False,7,False,6,0:16.10,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,12.82,False,True,0,0,6,28,,False,28,,20,True,hybrid,4,False,True,682.182078586,1,26.85646820945338,2,True,False,,0.09kHz,True,False,,0,False,4,,route_min_directed_valient,False,,84,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,80.12519561815337,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,84,H-hop,AccelMain,44,True,True,True,False,,,,20,56,,False,200,MyDesign,2556,4,0,6,28,bfs,1000000000.0,True,12:33.61,False,32,False,4,True,28,,True,6,,,False,GEMM_18,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,40,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,6.41002,False,20,False,False,False,20,False,6,0:29.51,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,5.68568,False,True,0,0,6,7,,False,7,,5,True,hybrid,4,False,True,265.979535664,1,27.0754874472395,2,True,False,,0.73kHz,True,False,,0,False,4,,route_min_directed_valient,False,,31,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,97.72263913590422,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,31,H-hop,AccelMain,16,True,True,True,False,,,,5,19,,False,200,MyDesign,46106,4,0,6,7,bfs,1000000000.0,True,3:01.30,False,32,False,4,True,7,,True,6,,,False,GEMM_19,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,15,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,1.42142,False,5,False,False,False,5,False,6,1:03.13,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,3.93616,False,True,0,0,6,6,,False,6,,3,True,hybrid,4,False,True,82.466688116,1,26.60927371894718,2,True,False,,0.96kHz,True,False,,0,False,4,,route_min_directed_valient,False,,19,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,98.40387993813721,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,19,H-hop,AccelMain,10,True,True,True,False,,,,3,11,,False,200,MyDesign,66599,4,0,6,6,bfs,1000000000.0,True,3:08.77,False,32,False,4,True,5,,True,6,,,False,GEMM_2,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,9,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.984039,False,3,False,False,False,3,False,6,1:09.22,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,15.7966,False,True,0,0,6,9,,False,9,,5,True,hybrid,4,False,True,453.104723024,1,38.2592576651028,2,True,False,,0.21kHz,True,False,,0,False,4,,route_min_directed_valient,False,,65,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,93.32931605905394,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,65,H-hop,AccelMain,35,True,True,True,False,,,,5,31,,False,200,MyDesign,16595,4,0,6,9,bfs,1000000000.0,True,3:44.12,False,32,False,4,True,7,,True,6,,,False,GEMM_20,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,30,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,3.94914,False,5,False,False,False,5,False,6,1:20.24,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,21.2045,False,True,0,0,6,27,,False,27,,15,True,hybrid,4,False,True,3306.15069517,1,34.64078318515854,2,True,False,,0.09kHz,True,False,,0,False,4,,route_min_directed_valient,False,,204,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,83.52027610008628,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,204,H-hop,AccelMain,164,True,True,True,False,,,,15,95,,False,200,MyDesign,9272,4,0,6,27,bfs,1000000000.0,True,14:46.10,False,32,False,4,True,21,,True,6,,,False,GEMM_21,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,40,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,7.06816,False,15,False,False,False,15,False,6,1:41.59,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,5.74407,False,True,0,0,6,21,,False,21,,15,True,hybrid,4,False,True,772.90446945,1,27.166069588788638,2,True,False,,0.29kHz,True,False,,0,False,4,,route_min_directed_valient,False,,69,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,95.73448638541545,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,69,H-hop,AccelMain,33,True,True,True,False,,,,15,46,,False,200,MyDesign,34228,4,0,6,21,bfs,1000000000.0,True,9:44.18,False,32,False,4,True,21,,True,6,,,False,GEMM_22,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,36,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,1.91469,False,15,False,False,False,15,False,6,1:56.62,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,1.7589,False,True,0,0,6,5,,False,5,,3,True,hybrid,4,False,True,200.010338416,1,27.715875902088904,2,True,False,,1.23kHz,True,False,,0,False,4,,route_min_directed_valient,False,,35,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,98.2507934164883,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,35,H-hop,AccelMain,24,True,True,True,False,,,,3,15,,False,200,MyDesign,149039,4,0,6,5,bfs,1000000000.0,True,5:21.81,False,32,False,4,True,5,,True,6,,,False,GEMM_23,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,11,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.439724,False,3,False,False,False,3,False,6,2:00.82,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,2.59316,False,True,0,0,6,15,,False,15,,9,True,hybrid,4,False,True,913.20174209,1,27.90561029011066,2,True,False,,0.2kHz,True,False,,0,False,4,,route_min_directed_valient,False,,106,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,96.568097285605,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,106,H-hop,AccelMain,73,True,True,True,False,,,,9,45,,False,200,MyDesign,75818,4,0,6,15,bfs,1000000000.0,True,7:05.72,False,32,False,4,True,15,,True,6,,,False,GEMM_24,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,33,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.864386,False,9,False,False,False,9,False,6,6:14.81,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,3.89498,False,True,0,0,6,7,,False,7,,5,True,hybrid,4,False,True,127.43067164,1,27.596505151433018,2,True,False,,0.6kHz,True,False,,0,False,4,,route_min_directed_valient,False,,21,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,97.37455982645648,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,21,H-hop,AccelMain,9,True,True,True,False,,,,5,14,,False,200,MyDesign,67303,4,0,6,7,bfs,1000000000.0,True,2:37.72,False,32,False,4,True,7,,True,6,,,False,GEMM_3,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,12,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.973746,False,5,False,False,False,5,False,6,1:51.41,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,3.9289,False,True,0,0,6,6,,False,6,,4,True,hybrid,4,False,True,149.413117809,1,24.909844060199262,2,True,False,,0.74kHz,True,False,,0,False,4,,route_min_directed_valient,False,,21,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,98.22247534546327,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,21,H-hop,AccelMain,10,True,True,True,False,,,,4,13,,False,200,MyDesign,66722,4,0,6,6,bfs,1000000000.0,True,4:32.06,False,32,False,4,True,6,,True,6,,,False,GEMM_4,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,11,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.982225,False,4,False,False,False,4,False,6,1:30.17,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,14.299,False,True,0,0,6,11,,False,11,,7,True,hybrid,4,False,True,401.144047344,1,35.747658221885025,2,True,False,,0.46kHz,True,False,,0,False,4,,route_min_directed_valient,False,,57,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,89.3688976163203,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,57,H-hop,AccelMain,27,True,True,True,False,,,,7,30,,False,200,MyDesign,18333,4,0,6,11,bfs,1000000000.0,True,4:03.91,False,32,False,4,True,9,,True,6,,,False,GEMM_6,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,30,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,3.57476,False,7,False,False,False,7,False,6,0:39.74,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.856994,False,True,0,0,6,5,,False,5,,3,True,hybrid,4,False,True,70.430458039,1,24.088930469821094,2,True,False,,1.12kHz,True,False,,0,False,4,,route_min_directed_valient,False,,18,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,94.97420439394817,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,18,H-hop,AccelMain,18,True,True,True,False,,,,3,11,,False,200,MyDesign,17251,4,0,6,5,bfs,1000000000.0,True,2:39.74,False,32,False,4,True,5,,True,6,,,False,GEMM_7,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,0,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.237436,False,3,False,False,False,3,False,6,0:15.40,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,6.59705,False,True,0,0,6,5,,False,5,,3,True,hybrid,4,False,True,134.061718867,1,30.210719420893447,2,True,False,,0.64kHz,True,False,,0,False,4,,route_min_directed_valient,False,,19,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,91.38777331548415,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,19,H-hop,AccelMain,10,True,True,True,False,,,,3,11,,False,200,MyDesign,2241,4,0,6,5,bfs,1000000000.0,True,2:39.43,False,32,False,4,True,5,,True,6,,,False,GEMM_8,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,9,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,1.82776,False,3,False,False,False,3,False,6,0:03.50,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,7.61692,False,True,0,0,6,6,,False,6,,3,True,hybrid,4,False,True,152.252633087,1,30.23985047296464,2,True,False,,1.09kHz,True,False,,0,False,4,,route_min_directed_valient,False,,19,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,95.21152952115295,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,19,H-hop,AccelMain,10,True,True,True,False,,,,3,11,,False,200,MyDesign,8604,4,0,6,6,bfs,1000000000.0,True,4:05.64,False,32,False,4,True,5,,True,6,,,False,GEMM_9,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,9,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,1.90423,False,3,False,False,False,3,False,6,0:07.92,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0,False,True,0,0,6,2,,False,2,,2,True,hybrid,4,False,True,58.934887422,1,15.25974025974026,2,True,False,,0.09kHz,True,False,,0,False,4,,route_min_directed_valient,False,,7,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,36.36363636363637,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,7,H-hop,AccelMain,7,True,True,True,False,,,,2,7,,False,200,MyDesign,88,4,0,6,2,bfs,1000000000.0,True,1:12.56,False,32,False,4,True,2,,True,6,,,False,IfTest_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,0,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,2.90909,False,2,False,False,False,2,False,6,0:00.98,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,3.18861,False,True,0,0,6,2,,False,2,,1,True,hybrid,4,False,True,68.58780346,1,16.152629497825227,2,True,False,,0.38kHz,True,False,,0,False,4,,route_min_directed_valient,False,,9,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,91.1032028469751,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,9,H-hop,AccelMain,2,True,True,True,False,,,,1,10,,False,200,MyDesign,562,4,0,6,2,bfs,1000000000.0,True,1:04.53,False,32,False,4,True,2,,True,6,,,False,InitSort_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,9,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,3.64413,False,1,False,False,False,1,False,6,0:01.46,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0,False,True,0,0,6,2,,False,2,,1,True,hybrid,4,False,True,46.889323056,1,22.12806026365348,2,True,False,,0.06kHz,True,False,,0,False,4,,route_min_directed_valient,False,,7,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,54.23728813559322,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,7,H-hop,AccelMain,4,True,True,True,False,,,,1,9,,False,200,MyDesign,118,4,0,6,2,bfs,1000000000.0,True,1:13.45,False,32,False,4,True,2,,True,6,,,False,InitSort_1,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,5,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,2.16949,False,1,False,False,False,1,False,6,0:01.87,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0,False,True,0,0,6,4,,False,4,,2,True,hybrid,4,False,True,64.96919673,1,25.310307609282248,2,True,False,,0.15kHz,True,False,,0,False,4,,route_min_directed_valient,False,,14,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,58.71559633027523,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,14,H-hop,AccelMain,8,True,True,True,False,,,,2,18,,False,200,MyDesign,109,4,0,6,4,bfs,1000000000.0,True,1:23.79,False,32,False,4,True,4,,True,6,,,False,InitSort_2,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,10,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,4.69725,False,2,False,False,False,2,False,6,0:00.75,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0,False,True,0,0,6,6,,False,6,,3,True,hybrid,4,False,True,129.171310519,1,21.86544342507645,2,True,False,,0.04kHz,True,False,,0,False,4,,route_min_directed_valient,False,,31,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,58.71559633027523,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,31,H-hop,AccelMain,14,True,True,True,False,,,,3,29,,False,200,MyDesign,109,4,0,6,6,bfs,1000000000.0,True,4:27.11,False,32,False,4,True,6,,True,6,,,False,InitSort_3,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,19,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,4.69725,False,3,False,False,False,3,False,6,0:02.46,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.0,False,True,0,0,6,4,,False,4,,1,True,hybrid,4,False,True,18.646399716,1,30.501792114695338,2,True,False,,0.29kHz,True,False,,0,False,4,,route_min_directed_valient,False,,11,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,68.81720430107526,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,11,H-hop,AccelMain,8,True,True,True,False,,,,1,13,,False,200,MyDesign,186,4,0,6,4,bfs,1000000000.0,True,0:43.00,False,32,False,4,True,4,,True,6,,,False,InitSort_4,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,7,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,2.75269,False,1,False,False,False,1,False,6,0:00.65,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
,True,0.927628,False,True,0,0,6,12,,False,12,,3,True,hybrid,4,False,True,308.722670677,1,28.800952747219323,2,True,False,,0.44kHz,True,False,,0,False,4,,route_min_directed_valient,False,,34,20,,,4,True,checkerboard,dfs,16,False,mesh,,5,40,False,,92.76281334484564,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2ac9af75,100,,False,True,True,DDR4,1,False,True,False,20,True,False,1,,Tst,34,H-hop,AccelMain,27,True,True,True,False,,,,3,14,,False,200,MyDesign,141298,4,0,6,12,bfs,1000000000.0,True,5:07.55,False,32,False,4,True,12,,True,6,,,False,Kmeans_0,False,4,,True,False,512,False,,-i100 -p100 -t1 -d100,True,1000000000,True,True,,7,False,0,True,2020-03-16 23:27:28 -0700,,True,09f4ceeb,,0.115954,False,3,False,False,False,3,False,6,5:18.84,65536,True,0,True,200,route_min_directed_valient,pirTest,dor,0,1,True,40,True,16,db,1,False,
