spatial_sha,runp2p_cycle,app,pirArgs,dedicated-dag,mdone,retime-exout,runp2p_pass,waveform,DAG_Total,vdot,runp2p_err,scheduled,VPMU-alloc,slink,sr,VMC-split,ag-dce,runhybrid_cycle,tungsten,VAFG,time,link-prop,runhybrid_pass,OPS-Fix,dag-stage,notFit,topo,pcu-stage,freq,runhybrid_err,VDAG-alloc,row,vc,retime-buffer-only,reserve-dag,mergeTime_ms,name,dag,argout,split,VAFG-split,runhybrid_complete,avgActive,project,time-out,stat,save,PCU,runhybrid_wbw,runp2p_complete,proute-seed,genpir,routing-cost,runhybrid_deadlock,maketst_time,pir_sha,VDAG,rundot,vec,runhybrid_rbw,VMC,retime-local,dupra,PCU_Total,vcLimit,fast,backend,runproute_err,mem-tech,VBB-split,runp2p_time,pattern,proute-algo,merge-forward,split-forward,pmu-sram-size,OPS-Prog FU,debug-print,argin,reserve-pmu,proute-q,trace,gentst_err,OPS-FU,dot,memelm,PMU_Total,retime-glob,pracc,verbose,VPCU-alloc,flit-width,routing-algo,OPS-Flt,word,vfifo,vlink,maxActive,runhybrid_time,igraph,psim-q,run-psim,VPCU,OPS-All,runp2p_success,arch,MC_Total,maketst_err,clock,split-thread,reserve-pcu,constprop,open,tokenout,net,OPS-Other,runp2p_deadlock,PMU,VPMU-split,debug,VPMU,runhybrid_success,runp2p_wbw,MC,nn,start-id,DAG,simulate,rtelm-unsafe,runp2p_dram_power,fifo-depth,module,share-adctx,VAFG-alloc,run-proute,col,runhybrid_dram_power,runproute_time,VDAG-split,run-tst,pmu-stage,rtelm,rtanal,VMC-alloc,load,proute-opts,lrange,simfreq,VBB,split-algo,psim,VPCU-split,algo,merge-algo,genpir_err,merge,gentst_time,mapping,succeeded,VBB-alloc,prtime,bcread,runp2p_rbw,codegen
6825a53b,46040,GEMM_19,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,7,4,True,5,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,27.114301134718165,pirTest,100,True,True,16,,True,0,True,H-hop,False,0:44.25,74000d73,0,True,16,,5,False,False,200,4,True,Tst,,DDR4,,0:07.75,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,19,512,dor,,32,4,2,97.8627280625543,,False,1,False,31,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,7,7,True,7,False,1.42346,5,False,0,15,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,5,False,-i100 -p100 -t1 -d100,True,5.94kHz,,dfs,False,31,route_min_directed_valient,bfs,,False,91.753740549,True,True,,,True,5.69383,True
6825a53b,66599,GEMM_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,26.60927371894718,pirTest,100,True,True,10,,True,0,True,H-hop,False,0:51.00,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:08.16,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,98.40387993813721,,False,1,False,19,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,6,6,True,6,False,0.984039,3,False,0,9,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,8.16kHz,,dfs,False,19,route_min_directed_valient,bfs,,False,56.057632813,True,True,,,True,3.93616,True
6825a53b,16583,GEMM_20,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,7,4,True,5,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,38.28694331257197,pirTest,100,True,True,35,,True,0,True,H-hop,False,2:09.89,74000d73,0,True,16,,5,False,False,200,4,True,Tst,,DDR4,,0:08.93,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,31,512,dor,,32,4,2,93.39685219803413,,False,1,False,65,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,9,9,True,9,False,3.952,5,False,0,30,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,5,False,-i100 -p100 -t1 -d100,True,1.86kHz,,dfs,False,65,route_min_directed_valient,bfs,,False,211.407980619,True,True,,,True,15.808,True
6825a53b,9252,GEMM_21,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,21,4,True,15,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,34.715665984953525,pirTest,100,True,True,164,,True,0,True,H-hop,False,8:08.81,74000d73,0,True,16,,15,False,False,200,4,True,Tst,,DDR4,,0:27.61,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,95,512,dor,,32,4,2,83.7008214440121,,False,1,False,204,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,27,27,True,27,False,7.08344,15,False,0,40,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,15,False,-i100 -p100 -t1 -d100,True,0.34kHz,,dfs,False,204,route_min_directed_valient,bfs,,False,1224.286023693,True,True,,,True,21.2503,True
6825a53b,34203,GEMM_22,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,21,4,True,15,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,27.185926084994225,pirTest,100,True,True,33,,True,0,True,H-hop,False,2:43.89,74000d73,0,True,16,,15,False,False,200,4,True,Tst,,DDR4,,0:39.51,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,46,512,dor,,32,4,2,95.80446159693594,,False,1,False,69,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,21,21,True,21,False,1.91609,15,False,0,36,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,15,False,-i100 -p100 -t1 -d100,True,0.87kHz,,dfs,False,69,route_min_directed_valient,bfs,,False,252.156985564,True,True,,,True,5.74827,True
6825a53b,149030,GEMM_23,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,27.717549678396484,pirTest,100,True,True,24,,True,0,True,H-hop,False,1:26.36,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:44.35,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,15,512,dor,,32,4,2,98.25672683352346,,False,1,False,35,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,5,5,True,5,False,0.43975,3,False,0,11,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,3.36kHz,,dfs,False,35,route_min_directed_valient,bfs,,False,109.106145112,True,True,,,True,1.759,True
6825a53b,75823,GEMM_24,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,15,4,True,9,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,27.90377010901191,pirTest,100,True,True,73,,True,0,True,H-hop,False,2:07.05,74000d73,0,True,16,,9,False,False,200,4,True,Tst,,DDR4,,1:19.80,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,45,512,dor,,32,4,2,96.56172929058465,,False,1,False,106,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,15,15,True,15,False,0.864329,9,False,0,33,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,9,False,-i100 -p100 -t1 -d100,True,0.95kHz,,dfs,False,106,route_min_directed_valient,bfs,,False,310.485438629,True,True,,,True,2.59299,True
6825a53b,67287,GEMM_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,7,4,True,5,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,27.603067252320603,pirTest,100,True,True,9,,True,0,True,H-hop,False,1:20.20,74000d73,0,True,16,,5,False,False,200,4,True,Tst,,DDR4,,0:18.23,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,14,512,dor,,32,4,2,97.39771426872947,,False,1,False,21,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,7,7,True,7,False,0.973977,5,False,0,12,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,5,False,-i100 -p100 -t1 -d100,True,3.69kHz,,dfs,False,21,route_min_directed_valient,bfs,,False,91.684217557,True,True,,,True,3.89591,True
6825a53b,66725,GEMM_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,6,4,True,4,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,24.908724097184194,pirTest,100,True,True,10,,True,0,True,H-hop,False,0:36.02,74000d73,0,True,16,,4,False,False,200,4,True,Tst,,DDR4,,0:08.09,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,13,512,dor,,32,4,2,98.21805919820157,,False,1,False,21,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,6,6,True,6,False,0.982181,4,False,0,11,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,4,False,-i100 -p100 -t1 -d100,True,8.25kHz,,dfs,False,21,route_min_directed_valient,bfs,,False,73.492797301,True,True,,,True,3.92872,True
6825a53b,18243,GEMM_6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,9,4,True,7,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,35.92401568721253,pirTest,100,True,True,27,,True,0,True,H-hop,False,1:54.00,74000d73,0,True,16,,7,False,False,200,4,True,Tst,,DDR4,,0:07.21,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,30,512,dor,,32,4,2,89.80979005646002,,False,1,False,57,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,11,11,True,11,False,3.59239,7,False,0,30,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,7,False,-i100 -p100 -t1 -d100,True,2.53kHz,,dfs,False,57,route_min_directed_valient,bfs,,False,170.331339972,True,True,,,True,14.3696,True
6825a53b,33365,GEMM_7,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,12.763045838161062,pirTest,100,True,True,18,,True,0,True,H-hop,False,0:37.50,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:05.44,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,49.1053499175783,,False,1,False,18,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,5,5,True,5,False,0.122763,3,False,0,0,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,6.13kHz,,dfs,False,18,route_min_directed_valient,bfs,,False,50.362225844,True,True,,,True,0.402817,True
6825a53b,2241,GEMM_8,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,30.210719420893447,pirTest,100,True,True,10,,True,0,True,H-hop,False,0:26.43,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:00.58,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,91.38777331548415,,False,1,False,19,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,5,5,True,5,False,1.82776,3,False,0,9,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,3.86kHz,,dfs,False,19,route_min_directed_valient,bfs,,False,62.182094462,True,True,,,True,6.59705,True
6825a53b,8574,GEMM_9,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,5,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,30.345658207299714,pirTest,100,True,True,10,,True,0,True,H-hop,False,0:39.15,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:01.29,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,95.54466993235363,,False,1,False,19,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,6,6,True,6,False,1.91089,3,False,0,9,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,6.65kHz,,dfs,False,19,route_min_directed_valient,bfs,,False,53.659975253,True,True,,,True,7.64357,True
6825a53b,88,IfTest_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,2,4,True,2,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,15.25974025974026,pirTest,100,True,True,7,,True,0,True,H-hop,False,0:29.22,74000d73,0,True,16,,2,False,False,200,4,True,Tst,,DDR4,,0:00.37,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,7,512,dor,,32,4,2,36.36363636363637,,False,1,False,7,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,2,2,True,2,False,2.90909,2,False,0,0,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,2,False,-i100 -p100 -t1 -d100,True,0.24kHz,,dfs,False,7,route_min_directed_valient,bfs,,False,22.866118375,True,True,,,True,0.0,True
6825a53b,581,InitSort_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,2,4,True,1,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,15.381828064136245,pirTest,100,True,True,2,,True,0,True,H-hop,False,0:35.18,74000d73,0,True,16,,1,False,False,200,4,True,Tst,,DDR4,,0:00.67,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,11,512,dor,,32,4,2,88.12392426850258,,False,1,False,10,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,2,2,True,2,False,3.52496,1,False,0,10,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,1,False,-i100 -p100 -t1 -d100,True,0.87kHz,,dfs,False,10,route_min_directed_valient,bfs,,False,31.584419576,True,True,,,True,3.08434,True
6825a53b,119,InitSort_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,2,4,True,1,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,20.964175143741706,pirTest,100,True,True,5,,True,0,True,H-hop,False,0:33.73,74000d73,0,True,16,,1,False,False,200,4,True,Tst,,DDR4,,0:00.78,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,10,512,dor,,32,4,2,53.78151260504202,,False,1,False,8,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,2,2,True,2,False,2.15126,1,False,0,5,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,1,False,-i100 -p100 -t1 -d100,True,0.15kHz,,dfs,False,8,route_min_directed_valient,bfs,,False,26.997498722,True,True,,,True,0.0,True
6825a53b,112,InitSort_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,4,4,True,2,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,23.46230158730159,pirTest,100,True,True,10,,True,0,True,H-hop,False,0:39.85,74000d73,0,True,16,,2,False,False,200,4,True,Tst,,DDR4,,0:00.77,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,20,512,dor,,32,4,2,57.142857142857146,,False,1,False,16,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,4,4,True,4,False,4.57143,2,False,0,10,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,2,False,-i100 -p100 -t1 -d100,True,0.15kHz,,dfs,False,16,route_min_directed_valient,bfs,,False,35.696357654,True,True,,,True,0.0,True
6825a53b,112,InitSort_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,6,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,20.989461358313815,pirTest,100,True,True,15,,True,0,True,H-hop,False,0:51.81,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:00.49,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,30,512,dor,,32,4,2,57.142857142857146,,False,1,False,32,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,6,6,True,6,False,4.57143,3,False,0,19,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,0.23kHz,,dfs,False,32,route_min_directed_valient,bfs,,False,91.833338413,True,True,,,True,0.0,True
6825a53b,189,InitSort_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,4,4,True,1,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,29.185867895545314,pirTest,100,True,True,9,,True,0,True,H-hop,False,0:41.69,74000d73,0,True,16,,1,False,False,200,4,True,Tst,,DDR4,,0:00.57,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,14,512,dor,,32,4,2,67.72486772486772,,False,1,False,12,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,4,4,True,4,False,2.70899,1,False,0,7,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,1,False,-i100 -p100 -t1 -d100,True,0.33kHz,,dfs,False,12,route_min_directed_valient,bfs,,False,49.162831966,True,True,,,True,0.0,True
6825a53b,141298,Kmeans_0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,12,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,28.800952747219323,pirTest,100,True,True,27,,True,0,True,H-hop,False,1:39.20,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:56.27,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,14,512,dor,,32,4,2,92.76281334484564,,False,1,False,34,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,12,12,True,12,False,0.115954,3,False,0,7,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,2.51kHz,,dfs,False,34,route_min_directed_valient,bfs,,False,101.980778311,True,True,,,True,0.927628,True
6825a53b,31617500,Kmeans_1,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,11,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,1.9225832213173084,pirTest,100,True,True,32,,True,0,True,H-hop,False,2:21.63,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,1:34:02,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,14,512,dor,,32,4,2,6.632883687831106,,False,1,False,32,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,11,11,True,11,False,0.000518194,3,False,0,0,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,5.6kHz,,dfs,False,32,route_min_directed_valient,bfs,,False,88.77297955,True,True,,,True,0.00414555,True
6825a53b,72185,Kmeans_2,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,15,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,32.514767078180526,pirTest,100,True,True,38,,True,0,True,H-hop,False,2:20.55,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,0:28.13,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,19,512,dor,,32,4,2,90.78894507169079,,False,1,False,48,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,17,17,True,17,False,0.226972,3,False,0,10,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,2.57kHz,,dfs,False,48,route_min_directed_valient,bfs,,False,168.982318933,True,True,,,True,1.81578,True
6825a53b,141048,Kmeans_3,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,12,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,23.846090665776295,pirTest,100,True,True,32,,True,0,True,H-hop,False,1:58.62,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,1:22.22,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,16,512,dor,,32,4,2,92.92723044637286,,False,1,False,42,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,13,13,True,13,False,0.116159,3,False,0,10,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,1.72kHz,,dfs,False,42,route_min_directed_valient,bfs,,False,218.757469948,True,True,,,True,0.929272,True
6825a53b,184893,Kmeans_4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",False,True,False,True,True,40,True,,False,12,4,True,3,True,,True,1,2020-04-05 15:12:53 -0700,db,,,6,,mesh,6,1000000000.0,,0,20,4,False,0,,AccelMain,True,4,True,1,False,19.785315758598873,pirTest,100,True,True,38,,True,0,True,H-hop,False,3:24.78,74000d73,0,True,16,,3,False,False,200,4,True,Tst,,DDR4,,2:03.50,checkerboard,route_min_directed_valient,False,False,65536,,True,6,0,4,False,,,True,False,200,False,True,False,15,512,dor,,32,4,2,70.89073139599661,,False,1,False,45,,True,MyDesign,40,,1000000000,1,0,True,False,5,hybrid,,False,15,15,True,15,False,0.0886134,3,False,0,7,False,False,,16,False,False,1,False,20,,,0,False,6,True,True,3,False,-i100 -p100 -t1 -d100,True,1.5kHz,,dfs,False,45,route_min_directed_valient,bfs,,False,172.430772088,True,True,,,True,0.708907,True
