spatial_sha,pir_sha,time,app,project,backend,freq,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,pirArgs,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,runp2p_success,runhybrid_success,succeeded,simfreq
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfLogReg_0,pirTest,Tst,1000000000.0,True,,,15.665621507,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,1,2,5,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:34.23,190,,True,False,True,,0.0,0.0,0:00.53,,,,False,False,,,,,"10623 OP, 55.91 GOPS","10111 OP, 53.22 GOPS","4741 OP, 24.95 GOPS","192 OP, 1.01 GOPS","5690 OP, 29.95 GOPS","4933 OP, 25.96 GOPS",True,False,True,0.36kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfLogReg_1,pirTest,Tst,1000000000.0,True,,,17.593366077,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,2,2,10,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:47.78,188,,True,False,True,,0.0,0.0,0:00.68,,,,False,False,,,,,"16505 OP, 87.79 GOPS","15373 OP, 81.77 GOPS","6497 OP, 34.56 GOPS","192 OP, 1.02 GOPS","9816 OP, 52.21 GOPS","5321 OP, 28.30 GOPS",True,False,True,0.28kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfLogReg_2,pirTest,Tst,1000000000.0,True,,,22.574574771,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,1,2,5,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:38.46,190,,True,False,True,,0.0,0.0,0:00.52,,,,False,False,,,,,"10623 OP, 55.91 GOPS","10111 OP, 53.22 GOPS","4741 OP, 24.95 GOPS","192 OP, 1.01 GOPS","5690 OP, 29.95 GOPS","4933 OP, 25.96 GOPS",True,False,True,0.37kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfLogReg_3,pirTest,Tst,1000000000.0,True,,,19.399212843,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,2,2,10,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:38.66,188,,True,False,True,,0.0,0.0,0:00.42,,,,False,False,,,,,"16505 OP, 87.79 GOPS","15373 OP, 81.77 GOPS","6497 OP, 34.56 GOPS","192 OP, 1.02 GOPS","9816 OP, 52.21 GOPS","5321 OP, 28.30 GOPS",True,False,True,0.45kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfLogReg_4,pirTest,Tst,1000000000.0,True,,,24.501038042,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,8,15,4,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:42.98,198,,True,False,True,,0.0,0.0,0:00.34,,,,False,False,,,,,"20827 OP, 105.19 GOPS","19695 OP, 99.47 GOPS","1870 OP, 9.44 GOPS","192 OP, 0.97 GOPS","18765 OP, 94.77 GOPS","630 OP, 3.18 GOPS",True,False,True,0.58kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfLogReg_5,pirTest,Tst,1000000000.0,True,,,23.502975282,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,12,3,12,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:41.89,198,,True,False,True,,0.0,0.0,0:00.45,,,,False,False,,,,,"20304 OP, 102.55 GOPS","630 OP, 3.18 GOPS","2062 OP, 10.41 GOPS",,"18242 OP, 92.13 GOPS","630 OP, 3.18 GOPS",True,False,True,0.44kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfLogReg_6,pirTest,Tst,1000000000.0,True,,,14.507460603,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,4,3,2,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:34.17,576,,True,False,True,,0.0,0.0,0:00.52,,,,False,False,,,,,"9352 OP, 16.24 GOPS","2092 OP, 3.63 GOPS","3170 OP, 5.50 GOPS",,"6182 OP, 10.73 GOPS","2092 OP, 3.63 GOPS",True,False,True,1.11kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN4_0,pirTest,Tst,1000000000.0,True,,,24.168384608,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,6,9,8,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:53.07,28844,,True,False,True,,0.0,0.0,0:02.45,,,,False,False,,,,,"1314203 OP, 45.56 GOPS","506913 OP, 17.57 GOPS","674225 OP, 23.37 GOPS",,"639978 OP, 22.19 GOPS","506913 OP, 17.57 GOPS",True,False,True,11.77kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_0,pirTest,Tst,1000000000.0,True,,,27.981799164,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,6,9,8,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:51.38,28844,,True,False,True,,0.0,0.0,0:02.19,,,,False,False,,,,,"1314203 OP, 45.56 GOPS","506913 OP, 17.57 GOPS","674225 OP, 23.37 GOPS",,"639978 OP, 22.19 GOPS","506913 OP, 17.57 GOPS",True,False,True,13.17kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_1,pirTest,Tst,1000000000.0,True,,,39.288326635,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,12,13,16,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:05.86,14508,,True,False,True,,0.0,0.0,0:02.26,,,,False,False,,,,,"1238713 OP, 85.38 GOPS","478177 OP, 32.96 GOPS","563257 OP, 38.82 GOPS",,"675456 OP, 46.56 GOPS","478177 OP, 32.96 GOPS",True,False,True,6.42kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_2,pirTest,Tst,1000000000.0,True,,,26.837679429,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,7,9,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:49.66,115279,,True,False,True,,0.0,0.0,0:08.11,,,,False,False,,,,,"1422080 OP, 12.34 GOPS","620333 OP, 5.38 GOPS","802805 OP, 6.96 GOPS",,"619275 OP, 5.37 GOPS","620333 OP, 5.38 GOPS",True,False,True,14.21kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_3,pirTest,Tst,1000000000.0,True,,,33.635105081,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,11,9,12,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:01.53,115057,,True,False,True,,0.0,0.0,0:08.33,,,,False,False,,,,,"1416934 OP, 12.32 GOPS","563431 OP, 4.90 GOPS","734375 OP, 6.38 GOPS",,"682559 OP, 5.93 GOPS","563431 OP, 4.90 GOPS",True,False,True,13.81kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_4,pirTest,Tst,1000000000.0,True,,,54.74244409,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,22,12,23,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:30.65,57714,,True,False,True,,0.0,0.0,0:09.35,,,,False,False,,,,,"1425089 OP, 24.69 GOPS","508639 OP, 8.81 GOPS","630471 OP, 10.92 GOPS",,"794618 OP, 13.77 GOPS","508639 OP, 8.81 GOPS",True,False,True,6.17kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_5,pirTest,Tst,1000000000.0,True,,,37.02456455,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,12,12,14,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:00.94,1169,,True,False,True,,0.0,0.0,0:00.57,,,,False,False,,,,,"304433 OP, 260.42 GOPS","45313 OP, 38.76 GOPS","72697 OP, 62.19 GOPS",,"231736 OP, 198.23 GOPS","45313 OP, 38.76 GOPS",True,False,True,2.05kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_6,pirTest,Tst,1000000000.0,True,,,24.114359156,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,1,9,13,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:46.50,28850,,True,False,True,,0.0,0.0,0:02.41,,,,False,False,,,,,"1314267 OP, 45.56 GOPS","1144531 OP, 39.67 GOPS","661809 OP, 22.94 GOPS","12480 OP, 0.43 GOPS","639978 OP, 22.18 GOPS","506977 OP, 17.57 GOPS",True,False,True,11.97kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfNN_7,pirTest,Tst,1000000000.0,True,,,22.321521734,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,1,9,13,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:44.87,28850,,True,False,True,,0.0,0.0,0:02.27,,,,False,False,,,,,"1314267 OP, 45.56 GOPS","1144531 OP, 39.67 GOPS","661809 OP, 22.94 GOPS","12480 OP, 0.43 GOPS","639978 OP, 22.18 GOPS","506977 OP, 17.57 GOPS",True,False,True,12.71kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfSVM_0,pirTest,Tst,1000000000.0,True,,,18.186877467,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,1,5,7,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:43.69,3662,,True,False,True,,0.0,0.0,0:00.58,,,,False,False,,,,,"56721 OP, 15.49 GOPS","48169 OP, 13.15 GOPS","28501 OP, 7.78 GOPS","1664 OP, 0.45 GOPS","26556 OP, 7.25 GOPS","21765 OP, 5.94 GOPS",True,False,True,6.31kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfSVM_1,pirTest,Tst,1000000000.0,True,,,21.182009657,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,2,13,6,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:49.56,1870,,True,False,True,,0.0,0.0,0:00.69,,,,False,False,,,,,"75301 OP, 40.27 GOPS","67993 OP, 36.36 GOPS","26977 OP, 14.43 GOPS","1664 OP, 0.89 GOPS","46660 OP, 24.95 GOPS","22601 OP, 12.09 GOPS",True,False,True,2.71kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfSVM_3,pirTest,Tst,1000000000.0,True,,,17.495843459,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,1,5,8,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:37.98,3663,,True,False,True,,0.0,0.0,0:00.41,,,,False,False,,,,,"71238 OP, 19.45 GOPS","58662 OP, 16.01 GOPS","40601 OP, 11.08 GOPS","1664 OP, 0.45 GOPS","28973 OP, 7.91 GOPS","25817 OP, 7.05 GOPS",True,False,True,8.93kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfSVM_4,pirTest,Tst,1000000000.0,True,,,20.641461597,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,2,13,6,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:44.98,1871,,True,False,True,,0.0,0.0,0:00.65,,,,False,False,,,,,"96987 OP, 51.84 GOPS","77071 OP, 41.19 GOPS","48017 OP, 25.66 GOPS","1664 OP, 0.89 GOPS","47306 OP, 25.28 GOPS","18425 OP, 9.85 GOPS",True,False,True,2.88kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamInfSVM_5,pirTest,Tst,1000000000.0,True,,,31.910294926,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,8,19,12,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:58.03,985,,True,False,True,,0.0,0.0,0:00.51,,,,False,False,,,,,"65840 OP, 66.84 GOPS","59556 OP, 60.46 GOPS","5518 OP, 5.60 GOPS","1664 OP, 1.69 GOPS","58658 OP, 59.55 GOPS","3126 OP, 3.17 GOPS",True,False,True,1.93kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamSumFields_0,pirTest,Tst,1000000000.0,True,,,14.105428206,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,2,2,4,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:36.48,184,,True,False,True,,0.0,0.0,0:00.51,,,,False,False,,,,,"9919 OP, 53.91 GOPS","4741 OP, 25.77 GOPS","5253 OP, 28.55 GOPS",,"4666 OP, 25.36 GOPS","4741 OP, 25.77 GOPS",True,False,True,0.36kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamSumFields_1,pirTest,Tst,1000000000.0,True,,,18.06024532,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,4,2,8,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:38.41,182,,True,False,True,,0.0,0.0,0:00.45,,,,False,False,,,,,"15801 OP, 86.82 GOPS","5129 OP, 28.18 GOPS","7009 OP, 38.51 GOPS",,"8792 OP, 48.31 GOPS","5129 OP, 28.18 GOPS",True,False,True,0.4kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainLogReg_0,pirTest,Tst,1000000000.0,True,,,24.274269084,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,7,7,13,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:58.85,974,,True,False,True,,0.0,0.0,0:00.59,,,,False,False,,,,,"32239 OP, 33.10 GOPS","30191 OP, 31.00 GOPS","8062 OP, 8.28 GOPS","2112 OP, 2.17 GOPS","22065 OP, 22.65 GOPS","10174 OP, 10.45 GOPS",True,False,True,1.65kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainLogReg_1,pirTest,Tst,1000000000.0,True,,,36.898232598,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,9,7,17,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:00.03,972,,True,False,True,,0.0,0.0,0:00.54,,,,False,False,,,,,"39193 OP, 40.32 GOPS","36461 OP, 37.51 GOPS","10074 OP, 10.36 GOPS","2112 OP, 2.17 GOPS","27007 OP, 27.78 GOPS","10562 OP, 10.87 GOPS",True,False,True,1.8kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainLogReg_2,pirTest,Tst,1000000000.0,True,,,32.028945412,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,9,7,17,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:06.55,970,,True,False,True,,0.0,0.0,0:00.56,,,,False,False,,,,,"41707 OP, 43.00 GOPS","38975 OP, 40.18 GOPS","11180 OP, 11.53 GOPS","2112 OP, 2.18 GOPS","28415 OP, 29.29 GOPS","10900 OP, 11.24 GOPS",True,False,True,1.73kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainLogReg_3,pirTest,Tst,1000000000.0,True,,,39.040121104,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,11,7,21,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:59.35,968,,True,False,True,,0.0,0.0,0:00.66,,,,False,False,,,,,"48661 OP, 50.27 GOPS","45245 OP, 46.74 GOPS","13192 OP, 13.63 GOPS","2112 OP, 2.18 GOPS","33357 OP, 34.46 GOPS","11288 OP, 11.66 GOPS",True,False,True,1.47kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainLogReg_4,pirTest,Tst,1000000000.0,True,,,56.297000759,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,19,8,24,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:16.28,969,,True,False,True,,0.0,0.0,0:00.64,,,,False,False,,,,,"51447 OP, 53.09 GOPS","48031 OP, 49.57 GOPS","6312 OP, 6.51 GOPS","2112 OP, 2.18 GOPS","43023 OP, 44.40 GOPS","4280 OP, 4.42 GOPS",True,False,True,1.51kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainLogReg_5,pirTest,Tst,1000000000.0,True,,,44.405196801,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,17,7,29,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:11.44,977,,True,False,True,,0.0,0.0,0:00.70,,,,False,False,,,,,"59203 OP, 60.60 GOPS","55787 OP, 57.10 GOPS","13906 OP, 14.23 GOPS","2112 OP, 2.16 GOPS","43185 OP, 44.20 GOPS","11490 OP, 11.76 GOPS",True,False,True,1.4kHz
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainLogReg_6,pirTest,Tst,1000000000.0,True,,,31.120734356,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,7,7,13,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,"src/Context8049.h:97:31: error: invalid operands of types ‘bool’ and ‘bool [4]’ to binary ‘operator&’
",0:09.89,,,,False,False,,,,,,,,False,False,,,,,,,,,,,False,False,False,
cf1bb43,4d85f9b,2019-10-11 20:30:35,StreamTrainMLP_0,pirTest,Tst,1000000000.0,True,,,162.977632699,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,40,41,30,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,3:18.57,4499,,True,False,True,,0.0,0.0,0:01.87,,,,False,False,,,,,"244527 OP, 54.35 GOPS","226503 OP, 50.35 GOPS","38679 OP, 8.60 GOPS","17336 OP, 3.85 GOPS","188512 OP, 41.90 GOPS","50975 OP, 11.33 GOPS",True,False,True,2.41kHz
