app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,VMC,VDAG,VPMU,VPCU,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,maxActive,avgActive,runp2p_success,runhybrid_success,succeeded,simfreq
StreamTrainMLP_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,4499,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,5:04.88,0:03.18,,,213.573244024,"246554 OP, 54.80 GOPS","228530 OP, 50.80 GOPS","39151 OP, 8.70 GOPS","17336 OP, 3.85 GOPS","190067 OP, 42.25 GOPS","51447 OP, 11.44 GOPS",,2,40,41,24,40,40,200,200,2,0,40,65,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,100.0,4.149237464956371,True,False,True,1.41kHz
StreamTrainMLP_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,33171,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,3:17.73,0:15.25,,,201.519243902,"1879528 OP, 56.66 GOPS","1739648 OP, 52.44 GOPS","283255 OP, 8.54 GOPS","138688 OP, 4.18 GOPS","1457585 OP, 43.94 GOPS","390247 OP, 11.76 GOPS",,2,40,41,24,40,40,200,200,2,0,40,65,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,46.05830394018872,3.992702525816857,True,False,True,2.18kHz
StreamTrainTest_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,718,,"Assertion fail:
",,,,,True,,True,False,False,False,,,0.0,,0.0,,1:41.41,0:00.63,,,28.375736006,,,,,,,,2,2,3,10,40,40,200,200,2,0,3,12,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,15.041782729805014,5.218198700092851,False,False,False,1.14kHz
SumSquare_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,82,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:41.66,0:00.46,,,12.632430458,"3136 OP, 38.24 GOPS","2112 OP, 25.76 GOPS","1088 OP, 13.27 GOPS",,"2048 OP, 24.98 GOPS","1056 OP, 12.88 GOPS",,0,1,1,0,40,40,200,200,,0,,2,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,78.04878048780488,29.878048780487806,True,False,True,0.18kHz
SumSquare_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,1042,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:54.25,0:00.57,,,18.67635976,"3136 OP, 3.01 GOPS","2112 OP, 2.03 GOPS","1088 OP, 1.04 GOPS",,"2048 OP, 1.97 GOPS","1056 OP, 1.01 GOPS",,0,0,2,0,40,40,200,200,,0,,2,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,98.2725527831094,25.383877159309023,True,False,True,1.83kHz
SumSquare_2,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,370,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:43.15,0:00.47,,,12.366033922,"3232 OP, 8.74 GOPS","1088 OP, 2.94 GOPS","1120 OP, 3.03 GOPS",,"2112 OP, 5.71 GOPS","1088 OP, 2.94 GOPS",,0,1,1,0,40,40,200,200,,0,,2,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,95.13513513513513,26.08108108108108,True,False,True,0.79kHz
SumSquare_3,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,530,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:34.05,0:00.30,,,11.959426531,"3120 OP, 5.89 GOPS","2096 OP, 3.95 GOPS","1072 OP, 2.02 GOPS",,"2048 OP, 3.86 GOPS","1056 OP, 1.99 GOPS",,0,0,3,0,40,40,200,200,,0,,3,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,96.60377358490567,39.320754716981135,True,False,True,1.77kHz
SumSquare_5,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,194,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:44.89,0:00.41,,,15.711309587,"3216 OP, 16.58 GOPS","1088 OP, 5.61 GOPS","1104 OP, 5.69 GOPS",,"2112 OP, 10.89 GOPS","1088 OP, 5.61 GOPS",,0,1,2,0,40,40,200,200,,0,,3,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,90.72164948453609,38.144329896907216,True,False,True,0.47kHz
TPCHQ6_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,258,,,,,,,True,,False,False,True,False,,,63.5039,,0.0,,1:06.37,0:00.48,,,24.135874725,"20704 OP, 80.25 GOPS","19664 OP, 76.22 GOPS","15584 OP, 60.40 GOPS",,"5120 OP, 19.84 GOPS","19664 OP, 76.22 GOPS",,4,5,4,2,40,40,200,200,4,0,4,7,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,24.8062015503876,20.507399577167018,True,False,True,0.54kHz
TPCHQ6_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,1154,,,,,,,True,,False,False,True,False,,,14.1976,,0.0,,1:14.98,0:00.41,,,23.123620379,"12512 OP, 10.84 GOPS","11472 OP, 9.94 GOPS","7392 OP, 6.41 GOPS",,"5120 OP, 4.44 GOPS","11472 OP, 9.94 GOPS",,4,6,4,1,40,40,200,200,4,0,4,7,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,88.73483535528597,64.1733102253033,True,False,True,2.81kHz
TPCHQ6_2,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,201,,,,,,,True,,False,False,True,False,,,81.5124,,0.0,,1:06.56,0:00.33,,,24.657986301,"20696 OP, 102.97 GOPS","20696 OP, 102.97 GOPS","15576 OP, 77.49 GOPS",,"5120 OP, 25.47 GOPS","19664 OP, 97.83 GOPS",,8,9,8,4,40,40,200,200,8,0,8,13,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,15.92039800995025,13.725025665324175,True,False,True,0.61kHz
TPCHQ6_3,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,648,,,,,,,True,,False,False,True,False,,,25.284,,0.0,,1:30.50,0:00.35,,,32.775108952,"12504 OP, 19.30 GOPS","11472 OP, 17.70 GOPS","7384 OP, 11.40 GOPS",,"5120 OP, 7.90 GOPS","11472 OP, 17.70 GOPS",,8,11,8,2,40,40,200,200,8,0,8,13,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,79.01234567901234,60.763068032571574,True,False,True,1.85kHz
TPCHQ6_4,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,265,,,,,,,True,,False,False,True,False,,,61.8264,,0.0,,2:26.20,0:00.51,,,47.215122771,"20692 OP, 78.08 GOPS","20692 OP, 78.08 GOPS","15572 OP, 58.76 GOPS",,"5120 OP, 19.32 GOPS","19664 OP, 74.20 GOPS",,16,17,16,8,40,40,200,200,16,0,16,25,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,6.037735849056604,5.319834330418776,True,False,True,0.52kHz
TPCHQ6_5,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,219,,,,,,,True,,False,False,True,False,,,74.8128,,0.0,,2:26.82,0:00.52,,,57.402887913,"29436 OP, 134.41 GOPS","22134 OP, 101.07 GOPS","17520 OP, 80.00 GOPS",,"11916 OP, 54.41 GOPS","22134 OP, 101.07 GOPS",,12,13,12,22,40,40,200,200,12,0,12,35,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,10.95890410958904,9.693024096930241,True,False,True,0.42kHz
TiledPageRank_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,8573,,,,,,,True,,False,False,True,False,,,14.4006,,0.0597224,,3:08.51,0:02.36,,,63.362795651,"202232 OP, 23.59 GOPS","202100 OP, 23.57 GOPS","89903 OP, 10.49 GOPS",,"112329 OP, 13.10 GOPS","102053 OP, 11.90 GOPS",,8,23,11,12,40,40,200,200,8,0,6,40,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,85.10439752712003,16.944226891736513,True,False,True,3.63kHz
TiledPageRank_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,7558,,,,,,,True,,False,False,True,False,,,13.4215,,0.0677428,,3:32.84,0:02.50,,,72.575125372,"595438 OP, 78.78 GOPS","160478 OP, 21.23 GOPS","147329 OP, 19.49 GOPS",,"448109 OP, 59.29 GOPS","160478 OP, 21.23 GOPS",,8,20,10,20,40,40,200,200,8,0,6,44,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,96.53347446414395,14.577577842462732,True,False,True,3.02kHz
TiledPageRank_2,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,4099,,,,,,,True,,False,False,True,False,,,22.0776,,0.124909,,6:34.94,0:03.10,,,127.984193173,"599630 OP, 146.29 GOPS","599498 OP, 146.25 GOPS","148417 OP, 36.21 GOPS",,"451213 OP, 110.08 GOPS","160542 OP, 39.17 GOPS",,11,34,17,37,40,40,200,200,11,0,9,79,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,89.38765552573798,16.5855812443672,True,False,True,1.32kHz
TiledPageRank_3,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,1613,,,,,,,True,,False,False,True,False,,,39.0825,,0.317421,,59:37.13,0:04.19,,,953.18086808,"877000 OP, 543.71 GOPS","245308 OP, 152.08 GOPS","226882 OP, 140.66 GOPS",,"650118 OP, 403.05 GOPS","245308 OP, 152.08 GOPS",,38,40,130,200,40,40,200,200,38,0,36,334,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,95.04029758214507,15.343515752691204,True,False,True,0.38kHz
TiledPageRank_4,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,16993,,,,,,,True,,False,False,True,False,,,14.5453,,0.0602601,,1:52.73,0:02.74,,,56.23412104,"404464 OP, 23.80 GOPS","404200 OP, 23.79 GOPS","179806 OP, 10.58 GOPS",,"224658 OP, 13.22 GOPS","204106 OP, 12.01 GOPS",,8,22,11,13,40,40,200,200,8,0,6,40,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,85.87065262166774,17.091155181545343,True,False,True,6.2kHz
UnalignLoad_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,80,,,,,,,True,,False,False,True,False,,,3.2,,0.0,,0:52.42,0:00.37,,,16.883347954,"580 OP, 7.25 GOPS","176 OP, 2.20 GOPS","260 OP, 3.25 GOPS",,"320 OP, 4.00 GOPS","176 OP, 2.20 GOPS",,1,2,1,3,40,40,200,200,1,0,1,5,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,20.0,14.375,True,False,True,0.22kHz
UnalignLoad_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,72,,,,,,,True,,False,False,True,False,,,3.55556,,0.0,,1:10.75,0:00.41,,,29.066705526,"1030 OP, 14.31 GOPS","1030 OP, 14.31 GOPS","386 OP, 5.36 GOPS",,"644 OP, 8.94 GOPS","268 OP, 3.72 GOPS",,3,4,3,11,40,40,200,200,3,0,3,15,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,11.11111111111111,9.351851851851853,True,False,True,0.18kHz
UnalignParTest_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,280,,,,,,,True,,False,False,True,False,,,0.0,,58.5143,,2:05.54,0:00.54,,,26.670819353,"35776 OP, 127.77 GOPS","35392 OP, 126.40 GOPS","15040 OP, 53.71 GOPS",,"20736 OP, 74.06 GOPS","14272 OP, 50.97 GOPS",,3,6,7,10,40,40,200,200,3,0,7,16,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,45.714285714285715,33.077922077922075,True,False,True,0.52kHz
UnalignParTest_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,279,,,,,,,True,,False,False,True,False,,,0.0,,58.724,,1:18.83,0:00.39,,,23.227879175,"18240 OP, 65.38 GOPS","17984 OP, 64.46 GOPS","12096 OP, 43.35 GOPS",,"6144 OP, 22.02 GOPS","11584 OP, 41.52 GOPS",,2,4,5,7,40,40,200,200,2,0,5,11,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,45.878136200716845,31.68880455407969,True,False,True,0.72kHz
UnalignParTest_2,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,1093,,,,,,,True,,False,False,True,False,,,0.0,,14.9899,,1:10.93,0:00.50,,,22.101290329,"78656 OP, 71.96 GOPS","38208 OP, 34.96 GOPS","38720 OP, 35.43 GOPS",,"39936 OP, 36.54 GOPS","38208 OP, 34.96 GOPS",,1,2,3,5,40,40,200,200,1,0,3,7,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,93.68709972552608,27.938118606005155,True,False,True,2.19kHz
UnalignParTest_3,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,580,,,,,,,True,,False,False,True,False,,,0.0,,28.2483,,2:22.35,0:00.43,,,34.573708453,"115136 OP, 198.51 GOPS","44992 OP, 77.57 GOPS","45760 OP, 78.90 GOPS",,"69376 OP, 119.61 GOPS","44992 OP, 77.57 GOPS",,3,6,7,13,40,40,200,200,3,0,7,19,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,88.27586206896552,30.26477832512315,True,False,True,1.35kHz
UnalignReduce_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,56,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,1:05.07,0:00.60,,,30.187806146,"1254 OP, 22.39 GOPS","494 OP, 8.82 GOPS","608 OP, 10.86 GOPS",,"646 OP, 11.54 GOPS","494 OP, 8.82 GOPS",,0,2,3,11,40,40,200,200,,0,3,13,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,14.285714285714286,12.627551020408163,True,False,True,0.09kHz
UnalignReduce_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,44,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:47.08,0:00.28,,,18.537765288,"302 OP, 6.86 GOPS","302 OP, 6.86 GOPS","296 OP, 6.73 GOPS",,"6 OP, 0.14 GOPS","206 OP, 4.68 GOPS",,0,2,6,0,40,40,200,200,,0,,8,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,4.545454545454546,4.090909090909091,True,False,True,0.16kHz
UnalignStore_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,53,,,,,,,True,,False,False,True,False,,,0.0,,4.83019,,0:56.46,0:00.41,,,19.355975232,"572 OP, 10.79 GOPS","572 OP, 10.79 GOPS","252 OP, 4.75 GOPS",,"320 OP, 6.04 GOPS","252 OP, 4.75 GOPS",,1,2,1,3,40,40,200,200,1,0,1,5,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,30.18867924528302,21.69811320754717,True,False,True,0.13kHz
UnalignStore_1,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,48,,,,,,,True,,False,False,True,False,,,0.0,,5.33333,,1:19.31,0:00.53,,,30.047990492,"1018 OP, 21.21 GOPS","1018 OP, 21.21 GOPS","378 OP, 7.88 GOPS",,"640 OP, 13.33 GOPS","378 OP, 7.88 GOPS",,3,6,3,11,40,40,200,200,3,0,3,17,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,16.666666666666668,13.411458333333334,True,False,True,0.09kHz
VarDeq_0,pirTest,Tst,1000000000.0,7c12204,2403efe,2019-11-11 01:41:14 -0800,True,,,,,,,,,,,,,,,106,,,,,,,True,,False,False,True,False,,,0.603774,,0.603774,,0:55.75,0:00.49,,,19.404805462,"186 OP, 1.75 GOPS","186 OP, 1.75 GOPS","106 OP, 1.00 GOPS",,"80 OP, 0.75 GOPS","106 OP, 1.00 GOPS",,1,0,1,9,40,40,200,200,1,0,1,9,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false, --mdone",,,,,,,15.09433962264151,9.81132075471698,True,False,True,0.22kHz
