avgActive,runp2p_complete,genpir,PMU_Total,routing-algo,VMC-alloc,nn,runhybrid_time,runhybrid_cycle,VAFG-alloc,VPCU,name,dot,split-algo,vfifo,mdone,OPS-All,OPS-Prog FU,VMC-split,OPS-Other,app,retime-glob,pirArgs,runp2p_pass,time,vc,runhybrid_rbw,open,MC,run-psim,merge,runp2p_rbw,vec,argout,OPS-Fix,flit-width,dag,mapping,pattern,tokenout,VDAG,PCU,stat,clock,retime-exout,runhybrid_err,vlink,proute-opts,col,topo,tungsten,gentst_err,proute-algo,PMU,pcu-stage,split,verbose,rundot,VBB-alloc,debug,runhybrid_success,MC_Total,routing-cost,time-out,trace,runproute_time,VMC,prtime,maketst_err,ag-dce,link-prop,pmu-stage,algo,VPMU-alloc,proute-q,VAFG,VDAG-split,net,simfreq,VAFG-split,sr,PCU_Total,freq,mergeTime_ms,lrange,runhybrid_pass,runp2p_time,runhybrid_deadlock,vdot,reserve-pmu,save,genpir_err,module,pmu-sram-size,start-id,retime-buffer-only,dupra,VDAG-alloc,OPS-Flt,rtelm,maxActive,succeeded,run-tst,runhybrid_dram_power,merge-forward,VPCU-split,word,psim-q,vcLimit,runhybrid_wbw,runp2p_dram_power,project,psim,VPCU-alloc,notFit,scheduled,runp2p_wbw,VPMU-split,runproute_err,merge-algo,igraph,spatial_sha,proute-seed,split-forward,debug-print,OPS-FU,dedicated-dag,runp2p_deadlock,VBB-split,run-proute,gentst_time,maketst_time,waveform,dag-stage,argin,simulate,runp2p_cycle,runhybrid_complete,memelm,pir_sha,VPMU,row,constprop,reserve-pcu,runp2p_err,codegen,DAG,split-thread,mem-tech,retime-local,pracc,load,fast,arch,fifo-depth,backend,VBB,bcread,runp2p_success,slink,DAG_Total
14.003944773175544,True,True,200,dor,1,False,,,1,4,AccelMain,True,dfs,4,True,,,1,,BankEnable_0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true, --nodelist=edo-slurm5",True,2020-02-26 20:01:22 -0800,4,,False,1,False,False,0.0,16,4,,512,True,True,checkerboard,5,0,2,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,2,6,True,False,True,,True,False,40,H-hop,100,False,,1,,,True,db,6,route_min_directed_valient,2,4,1,0,hybrid,0.13kHz,1,True,200,1000000000.0,,True,,0:00.60,False,True,0,True,,False,65536,0,False,False,0,,True,41.02564102564103,True,False,,False,4,32,1,4,,,pirTest,False,4,,False,1.64103,2,,bfs,False,a4a44849,0,False,True,,False,False,,False,25.686374428,0:34.54,True,6,6,False,78,False,False,ee2a24b6,2,20,True,0,,True,3,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
10.058403634003893,True,True,200,dor,1,False,,,1,25,AccelMain,True,dfs,4,True,,,1,,BankRange_0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",,2020-02-26 20:01:22 -0800,4,,False,1,False,False,0.0,16,4,,512,True,True,checkerboard,5,0,15,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,6,6,True,False,True,,True,False,40,H-hop,100,False,,1,,,True,db,6,route_min_directed_valient,6,4,1,0,hybrid,0.1kHz,1,True,200,1000000000.0,,True,,0:01.30,False,True,0,True,,False,65536,0,False,False,0,,True,11.940298507462687,True,False,,False,25,32,1,4,,,pirTest,False,13,,False,0.955224,6,,bfs,False,a4a44849,0,False,True,,False,False,,False,33.792743768,0:53.28,True,6,6,False,134,False,False,ee2a24b6,6,20,True,0,,True,10,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
6.008734988431287,True,True,200,dor,7,False,,,1,40,AccelMain,True,bfs,4,True,,,7,,BlackScholes_0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --split-algo=bfs, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2020-02-26 20:01:22 -0800,4,,False,7,False,False,29.8179,16,4,,512,True,True,checkerboard,5,0,31,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,1,6,True,False,True,,True,False,40,H-hop,100,False,,7,,,True,db,6,route_min_directed_valient,,4,1,0,hybrid,2.26kHz,1,True,200,1000000000.0,,True,,0:46.61,False,True,0,True,,False,65536,0,False,False,0,,True,7.765076115187018,True,False,,False,40,32,1,4,,,pirTest,False,10,,False,4.96965,,,bfs,False,a4a44849,0,False,True,,False,False,,False,21.592114769,1:12.72,True,6,6,False,105498,False,False,ee2a24b6,,20,True,0,,True,8,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
5.363984674329502,True,True,200,dor,,False,,,1,1,AccelMain,True,dfs,4,True,,,,,BreakTest,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2020-02-26 20:01:22 -0800,4,,False,0,False,False,0.0,16,4,,512,True,True,checkerboard,5,0,0,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,1,6,True,False,True,,True,False,40,H-hop,100,False,,,,,True,db,6,route_min_directed_valient,,4,1,0,hybrid,0.15kHz,1,True,200,1000000000.0,,True,,0:00.58,False,True,0,True,,False,65536,0,False,False,0,,True,13.793103448275861,True,False,,False,1,32,1,4,,,pirTest,False,1,,False,0.0,,,bfs,False,a4a44849,0,False,True,,False,False,,False,11.058972317,0:09.19,True,6,6,False,87,False,False,ee2a24b6,,20,True,0,,True,0,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
23.91304347826087,True,True,200,dor,,False,,,1,2,AccelMain,True,dfs,4,True,,,,,BreakTest2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2020-02-26 20:01:22 -0800,4,,False,0,False,False,0.0,16,4,,512,True,True,checkerboard,5,0,0,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,2,6,True,False,True,,True,False,40,H-hop,100,False,,,,,True,db,6,route_min_directed_valient,,4,1,0,hybrid,0.04kHz,1,True,200,1000000000.0,,True,,0:00.58,False,True,0,True,,False,65536,0,False,False,0,,True,43.47826086956522,True,False,,False,2,32,1,4,,,pirTest,False,2,,False,0.0,,,bfs,False,a4a44849,0,False,True,,False,False,,False,11.972670986,0:12.72,True,6,6,False,23,False,False,ee2a24b6,,20,True,0,,True,0,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
20.647433747064742,True,True,200,dor,2,False,,,1,12,AccelMain,True,dfs,4,True,,,2,,BroadcastTest,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2020-02-26 20:01:22 -0800,4,,False,2,False,False,0.472325,16,4,,512,True,True,checkerboard,5,0,9,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,2,6,True,False,True,,True,False,40,H-hop,100,False,,2,,,True,db,6,route_min_directed_valient,2,4,1,0,hybrid,0.4kHz,1,True,200,1000000000.0,,True,,0:00.67,False,True,0,True,,False,65536,0,False,False,0,,True,47.23247232472325,True,False,,False,12,32,1,4,,,pirTest,False,6,,False,15.1144,2,,bfs,False,a4a44849,0,False,True,,False,False,,False,23.28146154,0:24.25,True,6,6,False,271,False,False,ee2a24b6,2,20,True,0,,True,3,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
21.71353826030085,True,True,200,dor,1,False,,,1,5,AccelMain,True,dfs,4,True,,,1,,CountZero_0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2020-02-26 20:01:22 -0800,4,,False,1,False,False,0.460432,16,4,,512,True,True,checkerboard,5,0,5,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,1,6,True,False,True,,True,False,40,H-hop,100,False,,1,,,True,db,6,route_min_directed_valient,1,4,1,0,hybrid,0.22kHz,1,True,200,1000000000.0,,True,,0:00.64,False,True,0,True,,False,65536,0,False,False,0,,True,34.53237410071942,True,False,,False,5,32,1,4,,,pirTest,False,4,,False,1.38129,1,,bfs,False,a4a44849,0,False,True,,False,False,,False,17.745859295,0:22.41,True,6,6,False,139,False,False,ee2a24b6,1,20,True,0,,True,0,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
7.096774193548387,True,True,200,dor,2,False,,,1,7,AccelMain,True,dfs,4,True,,,2,,DRAMDoubleBuffer2_0,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2020-02-26 20:01:22 -0800,4,,False,2,False,False,1.10108,16,4,,512,True,True,checkerboard,5,0,0,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,7,6,True,False,True,,True,False,40,H-hop,100,False,,2,,,True,db,6,route_min_directed_valient,,4,1,0,hybrid,1.98kHz,1,True,200,1000000000.0,,True,,0:00.47,False,True,0,True,,False,65536,0,False,False,0,,True,27.526881720430108,True,False,,False,7,32,1,4,,,pirTest,False,7,,False,1.10108,,,bfs,False,a4a44849,0,False,True,,False,False,,False,8.891435918,0:16.39,True,6,6,False,930,False,False,ee2a24b6,,20,True,0,,True,0,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
7.096774193548387,True,True,200,dor,2,False,,,1,7,AccelMain,True,dfs,4,True,,,2,,DRAMDoubleBuffer2_1,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true, --nodelist=edo-slurm5",True,2020-02-26 20:01:22 -0800,4,,False,2,False,False,1.10108,16,4,,512,True,True,checkerboard,5,0,0,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,7,6,True,False,True,,True,False,40,H-hop,100,False,,2,,,True,db,6,route_min_directed_valient,,4,1,0,hybrid,0.84kHz,1,True,200,1000000000.0,,True,,0:01.11,False,True,0,True,,False,65536,0,False,False,0,,True,27.526881720430108,True,False,,False,7,32,1,4,,,pirTest,False,7,,False,1.10108,,,bfs,False,a4a44849,0,False,True,,False,False,,False,27.795432773,0:33.04,True,6,6,False,930,False,False,ee2a24b6,,20,True,0,,True,0,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
7.898936170212766,True,True,200,dor,4,False,,,1,14,AccelMain,True,dfs,4,True,,,4,,DRAMDoubleBuffer2_2,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",True,2020-02-26 20:01:22 -0800,4,,False,4,False,False,2.17872,16,4,,512,True,True,checkerboard,5,0,0,True,1000000000,False,,2,-i100 -p100 -t1 -d100,20,mesh,True,,route_min_directed_valient,14,6,True,False,True,,True,False,40,H-hop,100,False,,4,,,True,db,6,route_min_directed_valient,,4,1,0,hybrid,0.27kHz,1,True,200,1000000000.0,,True,,0:01.71,False,True,0,True,,False,65536,0,False,False,0,,True,27.23404255319149,True,False,,False,14,32,1,4,,,pirTest,False,14,,False,2.17872,,,bfs,False,a4a44849,0,False,True,,False,False,,False,32.677845543,0:59.09,True,6,6,False,470,False,False,ee2a24b6,,20,True,0,,True,0,1,DDR4,False,True,False,True,MyDesign,16,Tst,,True,True,4,40
