merge,routing-cost,succeeded,routing-algo,time-out,constprop,reserve-pmu,run-psim,runp2p_err,vdot,runp2p_cycle,OPS-FU,DAG_Total,share-adctx,name,freq,runhybrid_complete,OPS-Flt,debug,lrange,rtelm,runhybrid_success,bcread,MC,split-forward,row,proute-q,algo,runp2p_deadlock,MC_Total,tokenout,proute-opts,time,VAFG-split,VBB-alloc,rtelm-unsafe,vlink,runp2p_rbw,nn,runproute_time,proute-seed,OPS-All,memelm,proute-algo,notFit,dupra,reserve-dag,PMU,runp2p_pass,clock,VMC-split,runhybrid_time,mem-tech,runhybrid_pass,retime-exout,rundot,reserve-pcu,col,VBB-split,runp2p_success,split-thread,slink,OPS-Fix,runproute_err,simulate,VMC,dot,runhybrid_rbw,igraph,rtanal,gentst_err,OPS-Other,psim-q,codegen,VAFG-alloc,runhybrid_err,module,maketst_time,fifo-depth,start-id,PCU_Total,topo,arch,pir_sha,VPMU-split,stat,app,VAFG,VDAG-split,mergeTime_ms,genpir_err,DAG,vec,debug-print,VBB,fast,OPS-Prog FU,pmu-stage,runp2p_complete,runp2p_wbw,VDAG-alloc,VPMU-alloc,merge-forward,dag,run-tst,PMU_Total,runhybrid_wbw,project,dedicated-dag,verbose,runhybrid_dram_power,pcu-stage,spatial_sha,net,dag-stage,genpir,pattern,link-prop,vc,vcLimit,scheduled,trace,VPCU,run-proute,vfifo,avgActive,pracc,split-algo,VDAG,retime-buffer-only,load,runhybrid_cycle,backend,tungsten,split,maketst_err,ag-dce,VMC-alloc,save,VPCU-split,mapping,VPMU,gentst_time,retime-local,runp2p_time,merge-algo,sr,waveform,pmu-sram-size,runp2p_dram_power,mdone,argout,VPCU-alloc,maxActive,retime-glob,flit-width,PCU,open,argin,simfreq,word,psim,pirArgs,prtime,runhybrid_deadlock
False,H-hop,True,dor,100,True,0,False,,True,9303,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,10,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.914974,False,,0,,False,route_min_directed_valient,,False,0,14,True,1000000000,10,,DDR4,,False,True,0,20,,True,1,4,,,False,10,True,,False,True,,,1,True,1,,False,1:49.59,16,0,200,mesh,MyDesign,b6c63f88,14,True,GEMM_14,1,0,,,0,16,True,,True,,6,True,0.440288,0,14,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,28,False,4,23.3126258723601,True,dfs,0,False,False,,Tst,True,True,,True,10,True,28,True,14,187.006233603,False,0:16.48,bfs,True,True,65536,,True,4,28,88.05761582285284,False,512,28,False,6,0.56kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,5741,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,7,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,1.8617,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,7,,DDR4,,False,True,0,20,,True,1,4,,,False,7,True,,False,True,,,1,True,1,,False,1:11.39,16,0,200,mesh,MyDesign,b6c63f88,9,True,GEMM_15,1,0,,,0,16,True,,True,,6,True,0.713465,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,52,False,4,25.07073874083106,True,dfs,0,False,False,,Tst,True,True,,True,7,True,52,True,9,182.773664557,False,0:08.39,bfs,True,True,65536,,True,4,30,71.34645532137259,False,512,52,False,6,0.68kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,4948,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,20,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,1.65562,False,,0,,False,route_min_directed_valient,,False,0,28,True,1000000000,20,,DDR4,,False,True,0,20,,True,1,4,,,False,20,True,,False,True,,,1,True,1,,False,2:01.75,16,0,200,mesh,MyDesign,b6c63f88,28,True,GEMM_16,1,0,,,0,16,True,,True,,6,True,0.827809,0,28,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,56,False,4,22.124379258574894,True,dfs,0,False,False,,Tst,True,True,,True,20,True,56,True,28,126.870554828,False,0:07.66,bfs,True,True,65536,,True,4,56,82.78092158447858,False,512,56,False,6,0.65kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2744,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,7,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,21.9708,False,,0,,False,route_min_directed_valient,,False,0,11,True,1000000000,7,,DDR4,,False,True,0,20,,True,1,4,,,False,7,True,,False,True,,,1,True,1,,False,2:04.53,16,0,200,mesh,MyDesign,b6c63f88,11,True,GEMM_17,1,0,,,30,16,True,,True,,6,True,5.97085,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,57,False,4,35.4525576464352,True,dfs,0,False,False,,Tst,True,True,,True,7,True,57,True,11,180.446033697,False,0:06.17,bfs,True,True,65536,,True,4,30,74.63556851311954,False,512,27,False,6,0.44kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2684,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,20,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,12.2086,False,,0,,False,route_min_directed_valient,,False,0,28,True,1000000000,20,,DDR4,,False,True,0,20,,True,1,4,,,False,20,True,,False,True,,,1,True,1,,False,3:48.38,16,0,200,mesh,MyDesign,b6c63f88,28,True,GEMM_18,1,0,,,40,16,True,,True,,6,True,6.10432,0,28,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,84,False,4,25.575682840299116,True,dfs,0,False,False,,Tst,True,True,,True,20,True,84,True,28,237.731536832,False,0:11.40,bfs,True,True,65536,,True,4,56,76.30402384500745,False,512,44,False,6,0.24kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,46115,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,5,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,5.68457,False,,0,,False,route_min_directed_valient,,False,0,7,True,1000000000,5,,DDR4,,False,True,0,20,,True,1,4,,,False,5,True,,False,True,,,1,True,1,,False,1:34.95,16,0,200,mesh,MyDesign,b6c63f88,7,True,GEMM_19,1,0,,,15,16,True,,True,,6,True,1.42114,0,7,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,31,False,4,27.07020327967959,True,dfs,0,False,False,,Tst,True,True,,True,5,True,31,True,7,64.525208214,False,0:55.57,bfs,True,True,65536,,True,4,19,97.70356716903393,False,512,16,False,6,0.83kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,66599,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,3.93616,False,,0,,False,route_min_directed_valient,,False,0,6,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,0:28.86,16,0,200,mesh,MyDesign,b6c63f88,6,True,GEMM_2,1,0,,,9,16,True,,True,,6,True,0.984039,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,19,False,4,26.60927371894718,True,dfs,0,False,False,,Tst,True,True,,True,3,True,19,True,6,52.880956548,False,0:43.36,bfs,True,True,65536,,True,4,11,98.40387993813721,False,512,10,False,6,1.54kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,16604,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,5,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,15.788,False,,0,,False,route_min_directed_valient,,False,0,9,True,1000000000,5,,DDR4,,False,True,0,20,,True,1,4,,,False,5,True,,False,True,,,1,True,1,,False,2:22.33,16,0,200,mesh,MyDesign,b6c63f88,9,True,GEMM_20,1,0,,,30,16,True,,True,,6,True,3.947,0,7,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,65,False,4,38.2385196911817,True,dfs,0,False,False,,Tst,True,True,,True,5,True,65,True,9,255.062578546,False,0:40.73,bfs,True,True,65536,,True,4,31,93.27872801734522,False,512,35,False,6,0.41kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,8801,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,15,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,22.3393,False,,0,,False,route_min_directed_valient,,False,0,27,True,1000000000,15,,DDR4,,False,True,0,20,,True,1,4,,,False,15,True,,False,True,,,1,True,1,,False,2:31.70,16,0,200,mesh,MyDesign,b6c63f88,27,True,GEMM_21,1,0,,,40,16,True,,True,,6,True,7.44643,0,21,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,204,False,4,36.49464171034996,True,dfs,0,False,False,,Tst,True,True,,True,15,True,204,True,27,1042.650354273,False,0:42.55,bfs,True,True,65536,,True,4,95,87.99000113623453,False,512,164,False,6,0.21kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,34148,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,15,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,5.75753,False,,0,,False,route_min_directed_valient,,False,0,21,True,1000000000,15,,DDR4,,False,True,0,20,,True,1,4,,,False,15,True,,False,True,,,1,True,1,,False,2:58.39,16,0,200,mesh,MyDesign,b6c63f88,21,True,GEMM_22,1,0,,,36,16,True,,True,,6,True,1.91918,0,21,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,69,False,4,27.229712717730397,True,dfs,0,False,False,,Tst,True,True,,True,15,True,69,True,21,317.9741335,False,3:06.71,bfs,True,True,65536,,True,4,46,95.9587677169966,False,512,33,False,6,0.18kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,149030,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,1.759,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:57.72,16,0,200,mesh,MyDesign,b6c63f88,5,True,GEMM_23,1,0,,,11,16,True,,True,,6,True,0.43975,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,35,False,4,27.717549678396484,True,dfs,0,False,False,,Tst,True,True,,True,3,True,35,True,5,123.863981481,False,3:33.28,bfs,True,True,65536,,True,4,15,98.25672683352346,False,512,24,False,6,0.7kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,75824,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,9,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,2.59295,False,,0,,False,route_min_directed_valient,,False,0,15,True,1000000000,9,,DDR4,,False,True,0,20,,True,1,4,,,False,9,True,,False,True,,,1,True,1,,False,2:43.83,16,0,200,mesh,MyDesign,b6c63f88,15,True,GEMM_24,1,0,,,33,16,True,,True,,6,True,0.864317,0,15,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,106,False,4,27.90340210191509,True,dfs,0,False,False,,Tst,True,True,,True,9,True,106,True,15,343.269289388,False,6:28.31,bfs,True,True,65536,,True,4,45,96.56045579236125,False,512,73,False,6,0.2kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,67368,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,5,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,3.89122,False,,0,,False,route_min_directed_valient,,False,0,7,True,1000000000,5,,DDR4,,False,True,0,20,,True,1,4,,,False,5,True,,False,True,,,1,True,1,,False,0:51.72,16,0,200,mesh,MyDesign,b6c63f88,7,True,GEMM_3,1,0,,,12,16,True,,True,,6,True,0.972806,0,7,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,21,False,4,27.569878669500305,True,dfs,0,False,False,,Tst,True,True,,True,5,True,21,True,7,42.244344041,False,1:30.25,bfs,True,True,65536,,True,4,14,97.28060800380003,False,512,9,False,6,0.75kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,66745,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,4,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,3.92755,False,,0,,False,route_min_directed_valient,,False,0,6,True,1000000000,4,,DDR4,,False,True,0,20,,True,1,4,,,False,4,True,,False,True,,,1,True,1,,False,1:06.44,16,0,200,mesh,MyDesign,b6c63f88,6,True,GEMM_4,1,0,,,11,16,True,,True,,6,True,0.981886,0,6,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,21,False,4,24.901260249975508,True,dfs,0,False,False,,Tst,True,True,,True,4,True,21,True,6,76.428288705,False,2:00.41,bfs,True,True,65536,,True,4,13,98.18862836167503,False,512,10,False,6,0.55kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,18323,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,7,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,14.3068,False,,0,,False,route_min_directed_valient,,False,0,11,True,1000000000,7,,DDR4,,False,True,0,20,,True,1,4,,,False,7,True,,False,True,,,1,True,1,,False,2:30.65,16,0,200,mesh,MyDesign,b6c63f88,11,True,GEMM_6,1,0,,,30,16,True,,True,,6,True,3.57671,0,9,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,57,False,4,35.76716794093861,True,dfs,0,False,False,,Tst,True,True,,True,7,True,57,True,11,195.969024734,False,0:36.10,bfs,True,True,65536,,True,4,30,89.41767177863886,False,512,27,False,6,0.51kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,17251,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.779085,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:20.18,16,0,200,mesh,MyDesign,b6c63f88,5,True,GEMM_7,1,0,,,0,16,True,,True,,6,True,0.237436,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,18,False,4,24.088930469821094,True,dfs,0,False,False,,Tst,True,True,,True,3,True,18,True,5,62.939036978,False,0:15.32,bfs,True,True,65536,,True,4,11,94.97420439394817,False,512,18,False,6,1.13kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,2241,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,5.99732,False,,0,,False,route_min_directed_valient,,False,0,5,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:08.17,16,0,200,mesh,MyDesign,b6c63f88,5,True,GEMM_8,1,0,,,9,16,True,,True,,6,True,1.82776,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,19,False,4,30.210719420893447,True,dfs,0,False,False,,Tst,True,True,,True,3,True,19,True,5,67.351358451,False,0:06.59,bfs,True,True,65536,,True,4,11,91.38777331548415,False,512,10,False,6,0.34kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,8639,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,7.58606,False,,0,,False,route_min_directed_valient,,False,0,6,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:10.65,16,0,200,mesh,MyDesign,b6c63f88,6,True,GEMM_9,1,0,,,9,16,True,,True,,6,True,1.89652,0,5,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,19,False,4,30.117336898875767,True,dfs,0,False,False,,Tst,True,True,,True,3,True,19,True,6,103.413217039,False,0:10.28,bfs,True,True,65536,,True,4,11,94.82579002199328,False,512,10,False,6,0.84kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,88,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,2,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,0:19.48,16,0,200,mesh,MyDesign,b6c63f88,2,True,IfTest_0,1,0,,,0,16,True,,True,,6,True,2.90909,0,2,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,7,False,4,15.25974025974026,True,dfs,0,False,False,,Tst,True,True,,True,2,True,7,True,2,18.356600827,False,0:01.71,bfs,True,True,65536,,True,4,7,36.36363636363637,False,512,7,False,6,0.05kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,581,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,1,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,3.08434,False,,0,,False,route_min_directed_valient,,False,0,2,True,1000000000,1,,DDR4,,False,True,0,20,,True,1,4,,,False,1,True,,False,True,,,1,True,1,,False,0:40.21,16,0,200,mesh,MyDesign,b6c63f88,2,True,InitSort_0,1,0,,,10,16,True,,True,,6,True,3.52496,0,2,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,10,False,4,15.381828064136245,True,dfs,0,False,False,,Tst,True,True,,True,1,True,10,True,2,36.293423706,False,0:03.13,bfs,True,True,65536,,True,4,11,88.12392426850258,False,512,2,False,6,0.19kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,119,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,1,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,2,True,1000000000,1,,DDR4,,False,True,0,20,,True,1,4,,,False,1,True,,False,True,,,1,True,1,,False,0:25.66,16,0,200,mesh,MyDesign,b6c63f88,2,True,InitSort_1,1,0,,,5,16,True,,True,,6,True,2.15126,0,2,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,8,False,4,20.964175143741706,True,dfs,0,False,False,,Tst,True,True,,True,1,True,8,True,2,31.751301069,False,0:01.40,bfs,True,True,65536,,True,4,10,53.78151260504202,False,512,5,False,6,0.09kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,112,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,2,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,4,True,1000000000,2,,DDR4,,False,True,0,20,,True,1,4,,,False,2,True,,False,True,,,1,True,1,,False,1:01.79,16,0,200,mesh,MyDesign,b6c63f88,4,True,InitSort_2,1,0,,,10,16,True,,True,,6,True,4.57143,0,4,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,16,False,4,23.46230158730159,True,dfs,0,False,False,,Tst,True,True,,True,2,True,16,True,4,43.158530036,False,0:03.80,bfs,True,True,65536,,True,4,20,57.142857142857146,False,512,10,False,6,0.03kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,112,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,3,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,6,True,1000000000,3,,DDR4,,False,True,0,20,,True,1,4,,,False,3,True,,False,True,,,1,True,1,,False,1:05.05,16,0,200,mesh,MyDesign,b6c63f88,6,True,InitSort_3,1,0,,,19,16,True,,True,,6,True,4.57143,0,6,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,32,False,4,20.989461358313815,True,dfs,0,False,False,,Tst,True,True,,True,3,True,32,True,6,42.037472367,False,0:01.81,bfs,True,True,65536,,True,4,30,57.142857142857146,False,512,15,False,6,0.06kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
False,H-hop,True,dor,100,True,0,False,,True,189,,40,False,AccelMain,1000000000.0,False,,True,True,True,False,True,1,False,20,4,route_min_directed_valient,False,40,5,-i100 -p100 -t1 -d100,2020-03-31 16:32:18 -0700,1,,False,2,0.0,False,,0,,False,route_min_directed_valient,,False,0,4,True,1000000000,1,,DDR4,,False,True,0,20,,True,1,4,,,False,1,True,,False,True,,,1,True,1,,False,0:19.53,16,0,200,mesh,MyDesign,b6c63f88,4,True,InitSort_4,1,0,,,7,16,True,,True,,6,True,2.70899,0,4,False,True,False,200,,pirTest,False,False,,6,b80fd339,hybrid,6,True,checkerboard,db,4,4,False,False,12,False,4,29.185867895545314,True,dfs,0,False,False,,Tst,True,True,,True,1,True,12,True,4,17.831742488,False,0:01.46,bfs,True,True,65536,,True,4,14,67.72486772486772,False,512,9,False,6,0.13kHz,32,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",,False
