runhybrid_pass,genpir_err,pmu-stage,pirArgs,VPMU-split,OPS-Fix,split,open,proute-seed,VMC,vc,ag-dce,VAFG,freq,mem-tech,split-thread,dedicated-dag,tokenout,split-algo,retime-exout,load,succeeded,VPMU-alloc,clock,argout,runp2p_deadlock,split-forward,PCU,vdot,backend,DAG,VAFG-alloc,igraph,PCU_Total,trace,dupra,run-tst,VDAG-split,PMU,pir_sha,project,name,retime-buffer-only,nn,merge-algo,link-prop,runproute_err,DAG_Total,vlink,reserve-pcu,algo,scheduled,waveform,mdone,gentst_err,pcu-stage,gentst_time,runhybrid_success,reserve-pmu,psim-q,lrange,dot,runhybrid_time,runp2p_time,proute-algo,merge-forward,fifo-depth,tungsten,argin,runhybrid_dram_power,prtime,genpir,slink,verbose,OPS-FU,save,PMU_Total,codegen,pracc,runhybrid_deadlock,time,vfifo,constprop,OPS-All,sr,mergeTime_ms,OPS-Flt,start-id,fast,flit-width,app,simfreq,module,runp2p_complete,runp2p_err,bcread,dag,retime-local,runhybrid_wbw,word,rundot,MC,avgActive,dag-stage,col,OPS-Prog FU,memelm,pattern,runp2p_pass,vec,spatial_sha,stat,proute-opts,topo,net,runhybrid_cycle,vcLimit,maketst_err,proute-q,simulate,time-out,routing-cost,VAFG-split,VMC-split,runp2p_wbw,MC_Total,VPMU,run-proute,VDAG-alloc,runp2p_success,OPS-Other,runp2p_dram_power,pmu-sram-size,row,debug,runp2p_rbw,runp2p_cycle,VDAG,arch,maketst_time,merge,runhybrid_complete,psim,runhybrid_rbw,rtelm,runproute_time,VPCU-split,runhybrid_err,VPCU,retime-glob,maxActive,notFit,VPCU-alloc,routing-algo,debug-print,run-psim,mapping,VMC-alloc
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",7,,True,False,0,5,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,7,1000000000,4,False,False,32,True,Tst,0,1,False,200,False,False,False,0,7,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,94.740514893,False,0,1,True,True,,0:08.62,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_12,1.14kHz,False,True,,True,True,False,,32,True,5,26.63653550750325,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,5,0.416768,40,7,False,0,True,,,65536,20,True,1.04843,9828,0,MyDesign,2:42.86,False,False,False,,True,,32,,32,False,83.35368335368335,,18,dor,True,False,True,5
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",20,,True,False,0,12,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,20,1000000000,4,False,False,36,True,Tst,0,1,False,200,False,False,False,0,20,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,150.741746926,False,0,1,True,True,,0:06.02,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_13,1.5kHz,False,True,,True,True,False,,32,True,12,18.49807389049882,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,12,0.452947,40,20,False,0,True,,,65536,20,True,0.905894,9043,0,MyDesign,3:41.48,False,False,False,,True,,36,,36,False,90.58940617051863,,36,dor,True,False,True,12
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",14,,True,False,0,10,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,14,1000000000,4,False,False,28,True,Tst,0,1,False,200,False,False,False,0,14,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,177.529452337,False,0,1,True,True,,0:03.45,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_14,2.7kHz,False,True,,True,True,False,,32,True,10,23.3126258723601,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,10,0.440288,40,14,False,0,True,,,65536,20,True,0.908094,9303,0,MyDesign,1:57.07,False,False,False,,True,,28,,28,False,88.05761582285284,,28,dor,True,False,True,10
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,7,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,52,True,Tst,0,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,150.744793617,False,0,1,True,True,,0:02.84,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_15,2.02kHz,False,True,,True,True,False,,32,True,7,25.07073874083106,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,7,0.713465,40,9,False,0,True,,,65536,20,True,1.63874,5741,0,MyDesign,2:45.93,False,False,False,,True,,52,,52,False,71.34645532137259,,30,dor,True,False,True,7
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",28,,True,False,0,20,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,28,1000000000,4,False,False,56,True,Tst,0,1,False,200,False,False,False,0,28,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,236.711717061,False,0,1,True,True,,0:13.61,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_16,0.36kHz,False,True,,True,True,False,,32,True,20,22.124379258574894,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,20,0.827809,40,28,False,0,True,,,65536,20,True,1.65562,4948,0,MyDesign,5:21.36,False,False,False,,True,,56,,56,False,82.78092158447858,,56,dor,True,False,True,20
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",11,,True,False,0,7,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,27,True,Tst,30,1,False,200,False,False,False,0,11,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,163.431353811,False,0,1,True,True,,0:02.90,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_17,0.95kHz,False,True,,True,True,False,,32,True,7,35.46548238491367,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,7,5.97302,40,11,False,0,True,,,65536,20,True,22.3988,2743,0,MyDesign,2:55.27,False,False,False,,True,,57,,57,False,74.66277798031352,,30,dor,True,False,True,7
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",28,,True,False,0,20,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,28,1000000000,4,False,False,44,True,Tst,40,1,False,200,False,False,False,0,28,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,291.344064115,False,0,1,True,True,,0:07.75,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_18,0.33kHz,False,True,,True,True,False,,32,True,20,26.85646820945338,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,20,6.41002,40,28,False,0,True,,,65536,20,True,12.82,2556,0,MyDesign,5:30.91,False,False,False,,True,,84,,84,False,80.12519561815337,,56,dor,True,False,True,20
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",7,,True,False,0,5,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,7,1000000000,4,False,False,15,True,Tst,15,1,False,200,False,False,False,0,7,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,148.551832538,False,0,1,True,True,,0:17.04,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_19,2.7kHz,False,True,,True,True,False,,32,True,5,27.43619232021098,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,5,1.42207,40,7,False,0,True,,,65536,20,True,5.68827,46085,0,MyDesign,1:50.77,False,False,False,,True,,30,,30,False,97.76716936096344,,19,dor,True,False,True,5
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",6,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,9,True,Tst,9,1,False,200,False,False,False,0,6,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,72.669858509,False,0,1,True,True,,0:44.54,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_2,1.5kHz,False,True,,True,True,False,,32,True,3,27.09956856209052,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.984039,40,6,False,0,True,,,65536,20,True,3.93616,66599,0,MyDesign,2:15.45,False,False,False,,True,,18,,18,False,98.40387993813721,,11,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",9,,True,False,0,5,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,7,1000000000,4,False,False,34,True,Tst,30,1,False,200,False,False,False,0,9,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,131.377657688,False,0,1,True,True,,0:12.98,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_20,1.28kHz,False,True,,True,True,False,,32,True,5,38.49687210379982,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,5,3.94795,40,9,False,0,True,,,65536,20,True,15.7918,16600,0,MyDesign,3:58.63,False,False,False,,True,,64,,64,False,93.3012048192771,,31,dor,True,False,True,5
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",27,,True,False,0,15,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,21,1000000000,4,False,False,162,True,Tst,40,1,False,200,False,False,False,0,27,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,1187.659710589,False,0,1,True,True,,2:03.96,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_21,0.07kHz,False,True,,True,True,False,,32,True,15,34.90998441643656,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,15,7.07732,40,27,False,0,True,,,65536,20,True,21.232,9260,0,MyDesign,9:43.09,False,False,False,,True,,202,,202,False,83.62850971922246,,95,dor,True,False,True,15
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",21,,True,False,0,15,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,21,1000000000,4,False,False,33,True,Tst,36,1,False,200,False,False,False,0,21,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,238.23082107,False,0,1,True,True,,0:30.66,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_22,1.12kHz,False,True,,True,True,False,,32,True,15,27.178774403281235,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,15,1.91559,40,21,False,0,True,,,65536,20,True,5.74676,34212,0,MyDesign,4:24.69,False,False,False,,True,,69,,69,False,95.77925873962353,,46,dor,True,False,True,15
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,23,True,Tst,11,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,85.158427973,False,0,1,True,True,,1:35.78,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_23,1.56kHz,False,True,,True,True,False,,32,True,3,28.138601915666978,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.439724,40,5,False,0,True,,,65536,20,True,1.7589,149039,0,MyDesign,2:10.39,False,False,False,,True,,34,,34,False,98.2507934164883,,15,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",15,,True,False,0,9,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,15,1000000000,4,False,False,71,True,Tst,33,1,False,200,False,False,False,0,15,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,301.181198092,False,0,1,True,True,,1:04.11,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_24,1.18kHz,False,True,,True,True,False,,32,True,9,28.19370198432237,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,9,0.864317,40,15,False,0,True,,,65536,20,True,2.59295,75824,0,MyDesign,4:07.17,False,False,False,,True,,104,,104,False,96.56045579236125,,45,dor,True,False,True,9
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",7,,True,False,0,5,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,7,1000000000,4,False,False,9,True,Tst,12,1,False,200,False,False,False,0,7,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,81.630382452,False,0,1,True,True,,0:42.14,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_3,1.6kHz,False,True,,True,True,False,,32,True,5,27.601016260579215,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,5,0.973905,40,7,False,0,True,,,65536,20,True,3.89562,67292,0,MyDesign,2:44.62,False,False,False,,True,,21,,21,False,97.39047732271295,,14,dor,True,False,True,5
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",6,,True,False,0,4,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,6,1000000000,4,False,False,9,True,Tst,11,1,False,200,False,False,False,0,6,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,74.380340242,False,0,1,True,True,,0:30.25,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_4,2.21kHz,False,True,,True,True,False,,32,True,4,25.33163282544322,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,4,0.981975,40,6,False,0,True,,,65536,20,True,3.9279,66739,0,MyDesign,2:13.40,False,False,False,,True,,20,,20,False,98.19745576049986,,13,dor,True,False,True,4
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",11,,True,False,0,7,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,9,1000000000,4,False,False,27,True,Tst,30,1,False,200,False,False,False,0,11,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,141.402047985,False,0,1,True,True,,0:54.01,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_6,0.34kHz,False,True,,True,True,False,,32,True,7,35.90236760062552,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,7,3.59023,40,11,False,0,True,,,65536,20,True,14.3609,18254,0,MyDesign,4:12.95,False,False,False,,True,,57,,57,False,89.75566999013915,,30,dor,True,False,True,7
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,18,True,Tst,0,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,52.384687958,False,0,1,True,True,,0:06.43,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_7,2.68kHz,False,True,,True,True,False,,32,True,3,24.369926438532303,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,0.237339,40,5,False,0,True,,,65536,20,True,0.778769,17258,0,MyDesign,1:33.08,False,False,False,,True,,18,,18,False,94.93568200254954,,11,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",5,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,9,True,Tst,9,1,False,200,False,False,False,0,5,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,93.331053691,False,0,1,True,True,,0:01.21,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_8,1.85kHz,False,True,,True,True,False,,32,True,3,30.637702324449315,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,1.82776,40,5,False,0,True,,,65536,20,True,5.99732,2241,0,MyDesign,2:23.74,False,False,False,,True,,18,,18,False,91.38777331548415,,11,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",6,,True,False,0,3,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,5,1000000000,4,False,False,9,True,Tst,9,1,False,200,False,False,False,0,6,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,43.206956903,False,0,1,True,True,,0:06.57,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,GEMM_9,1.31kHz,False,True,,True,True,False,,32,True,3,30.85345229764404,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,3,1.91089,40,6,False,0,True,,,65536,20,True,7.64357,8574,0,MyDesign,2:11.61,False,False,False,,True,,18,,18,False,95.54466993235363,,11,dor,True,False,True,3
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",2,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,7,True,Tst,0,1,False,200,False,False,False,0,2,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,22.479392158,False,0,1,True,True,,0:01.28,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,IfTest_0,0.07kHz,False,True,,True,True,False,,32,True,2,15.25974025974026,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,2.90909,40,2,False,0,True,,,65536,20,True,0.0,88,0,MyDesign,0:34.53,False,False,False,,True,,7,,7,False,36.36363636363637,,7,dor,True,False,True,2
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",2,,True,False,0,1,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,2,True,Tst,9,1,False,200,False,False,False,0,2,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,23.120640472,False,0,1,True,True,,0:01.34,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,InitSort_0,0.42kHz,False,True,,True,True,False,,32,True,1,16.152629497825227,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,1,3.64413,40,2,False,0,True,,,65536,20,True,3.18861,562,0,MyDesign,0:39.83,False,False,False,,True,,9,,9,False,91.1032028469751,,10,dor,True,False,True,1
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",2,,True,False,0,1,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,2,1000000000,4,False,False,4,True,Tst,5,1,False,200,False,False,False,0,2,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,31.020117393,False,0,1,True,True,,0:02.26,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,InitSort_1,0.05kHz,False,True,,True,True,False,,32,True,1,22.12806026365348,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,1,2.16949,40,2,False,0,True,,,65536,20,True,0.0,118,0,MyDesign,0:51.96,False,False,False,,True,,7,,7,False,54.23728813559322,,9,dor,True,False,True,1
,,6,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",4,,True,False,0,2,4,True,1,1000000000.0,DDR4,1,False,5,dfs,False,False,True,4,1000000000,4,False,False,8,True,Tst,10,1,False,200,False,False,False,0,4,6fb2abe4,pirTest,AccelMain,False,False,bfs,db,,40,2,0,route_min_directed_valient,False,True,True,,6,42.536385253,False,0,1,True,True,,0:01.90,route_min_directed_valient,False,16,True,6,,,True,4,False,,True,200,True,True,False,2020-02-13 21:18:32 -0800,4,True,,True,,,0,True,512,InitSort_2,0.06kHz,False,True,,True,True,False,,32,True,2,25.310307609282248,6,20,,False,checkerboard,True,16,df69a003,True,-i100 -p100 -t1 -d100,mesh,hybrid,,4,,4,False,100,H-hop,1,2,4.69725,40,4,False,0,True,,,65536,20,True,0.0,109,0,MyDesign,1:01.65,False,False,False,,True,,14,,14,False,58.71559633027523,,18,dor,True,False,True,2
