rtanal,MC_Total,time,pcu-stage,OPS-Other,verbose,VAFG,lrange,rtelm-unsafe,runhybrid_deadlock,retime-glob,reserve-dag,igraph,vcLimit,ag-dce,vdot,dot,share-adctx,start-id,dupra,runproute_err,debug-print,save,pirArgs,VMC-alloc,proute-algo,retime-buffer-only,slink,run-psim,time-out,module,notFit,succeeded,gentst_time,dot-argin,mergeTime_ms,col,runp2p_rbw,runhybrid_wbw,spatial_sha,load,plastiroute_sha,split,OPS-FU,vfifo,dag-stage,runhybrid_success,VMC-split,run-tst,waveform,trace,runp2p_dram_power,fifo-depth,psim-q,arch,simfreq,run-proute,PMU_Total,runproute_time,VDAG,constprop,VMC,dag,codegen,topo,merge,retime-exout,flit-width,pir_sha,maketst_time,runp2p_wbw,MC,VDAG-alloc,proute-q,runhybrid_pass,psim,runp2p_err,tokenout,vlink,proute-seed,VPMU,word,PCU_Total,mem-tech,argin,runhybrid_cycle,tungsten,VBB-alloc,VBB-split,clock,PMU,runp2p_complete,maketst_err,rtelm,vec,VAFG-alloc,PCU,stat,reserve-pmu,runp2p_cycle,gentst_err,OPS-Flt,runhybrid_time,genpir,sr,avgActive,DAG_Total,simulate,name,backend,algo,runhybrid_rbw,bcread,runp2p_pass,reserve-pcu,tungsten_sha,VBB,VPCU,OPS-All,DAG,pracc,routing-algo,merge-algo,open,pmu-stage,genpir_err,add-row,merge-forward,VPMU-alloc,proute-opts,runhybrid_err,reserve-mc,debug,freq,pattern,split-algo,runhybrid_dram_power,vc,mdone,runp2p_success,routing-cost,runhybrid_complete,fast,app,VPMU-split,retime-local,VPCU-alloc,split-forward,VDAG-split,runp2p_deadlock,net,row,memelm,nn,argout,pmu-sram-size,mapping,VPCU-split,prtime,split-thread,rundot,dedicated-dag,link-prop,scheduled,maxActive,VAFG-split,OPS-Fix,OPS-Prog FU,project,runp2p_time
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,route_min_directed_valient,False,4,False,100,False,,True,119.26261038,False,,20,1.46769,,266d9c93,False,88a079d,True,,4,6,False,7,False,True,False,,16,1,MyDesign,0.79kHz,False,0,,0,True,7,True,True,mesh,False,False,512,2e0c09eb,5:03.09,0.711605,7,0,4,,False,,5,2,0,9,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,52,True,0,5756,,,,True,True,25.005404988031813,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,52,,0,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_15,9,False,30,False,0,False,hybrid,20,False,False,4,65536,True,52,,1,True,False,db,False,71.16052814454483,1,,,pirTest,0:07.27
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",20,route_min_directed_valient,False,4,False,100,False,,True,189.565714454,False,,20,1.64895,,266d9c93,False,88a079d,True,,4,6,False,20,False,True,False,,16,1,MyDesign,0.45kHz,False,0,,0,True,20,True,True,mesh,False,False,512,2e0c09eb,7:02.77,0.824477,20,0,4,,False,,5,2,0,28,32,0,DDR4,6,,True,,,1000000000,28,True,,True,16,1,56,True,0,4968,,,,True,True,22.035311709224754,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,56,,0,True,dor,bfs,False,6,,0,False,28,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_16,28,False,56,False,0,False,hybrid,20,False,False,4,65536,True,56,,1,True,False,db,False,82.4476650563607,1,,,pirTest,0:11.14
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,route_min_directed_valient,False,4,False,100,False,,True,118.291730821,False,,20,17.3104,,266d9c93,False,88a079d,True,,4,6,False,7,False,True,False,,16,1,MyDesign,0.63kHz,False,0,,0,True,7,True,True,mesh,False,False,512,2e0c09eb,4:17.98,4.95134,7,0,4,,False,,5,2,0,11,32,0,DDR4,6,,True,,,1000000000,11,True,,True,16,1,27,True,0,3309,,,,True,True,29.399159317563672,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,57,,30,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_17,11,False,30,False,0,False,hybrid,20,False,False,4,65536,True,57,,1,True,False,db,False,61.891810214566334,1,,,pirTest,0:05.26
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",20,route_min_directed_valient,False,4,False,100,False,,True,310.922261617,False,,20,10.8828,,266d9c93,False,88a079d,True,,4,6,False,20,False,True,False,,16,1,MyDesign,0.16kHz,False,0,,0,True,20,True,True,mesh,False,False,512,2e0c09eb,8:11.10,5.44138,20,0,4,,False,,5,2,0,28,32,0,DDR4,6,,True,,,1000000000,28,True,,True,16,1,44,True,0,3011,,,,True,True,22.798117815796356,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,84,,40,True,dor,bfs,False,6,,0,False,28,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_18,28,False,56,False,0,False,hybrid,20,False,False,4,65536,True,84,,1,True,False,db,False,68.01727000996347,1,,,pirTest,0:18.47
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,route_min_directed_valient,False,4,False,100,False,,True,109.960671572,False,,20,5.67559,,266d9c93,False,88a079d,True,,4,6,False,5,False,True,False,,16,1,MyDesign,0.79kHz,False,0,,0,True,5,True,True,mesh,False,False,512,2e0c09eb,7:12.66,1.4189,5,0,4,,False,,5,2,0,7,32,0,DDR4,6,,True,,,1000000000,7,True,,True,16,1,16,True,0,46188,,,,True,True,27.027418901931764,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,31,,15,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_19,7,False,19,False,0,False,hybrid,20,False,False,4,65536,True,31,,1,True,False,db,False,97.54914696457955,1,,,pirTest,0:58.63
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,74.549449278,False,,20,3.92949,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,1.54kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,2:28.86,0.982372,3,0,4,,False,,5,2,0,6,32,0,DDR4,6,,True,,,1000000000,6,True,,True,16,1,10,True,0,66712,,,,True,True,26.564201649001124,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,19,,9,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_2,6,False,11,False,0,False,hybrid,20,False,False,4,65536,True,19,,1,True,False,db,False,98.23719870488068,1,,,pirTest,0:43.27
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,route_min_directed_valient,False,4,False,100,False,,True,201.134833487,False,,20,15.7029,,266d9c93,False,88a079d,True,,4,6,False,5,False,True,False,,16,1,MyDesign,0.35kHz,False,0,,0,True,5,True,True,mesh,False,False,512,2e0c09eb,6:52.78,3.92572,5,0,4,,False,,5,2,0,9,32,0,DDR4,6,,True,,,1000000000,9,True,,True,16,1,35,True,0,16694,,,,True,True,38.03236977071888,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,65,,30,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_20,9,False,31,False,0,False,hybrid,20,False,False,4,65536,True,65,,1,True,False,db,False,92.77584760991974,1,,,pirTest,0:48.11
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",15,route_min_directed_valient,False,4,False,100,False,,True,1390.973053634,False,,20,19.0327,,266d9c93,False,88a079d,True,,4,6,False,15,False,True,False,,16,1,MyDesign,0.06kHz,False,0,,0,True,15,True,True,mesh,False,False,512,2e0c09eb,16:43.30,6.34424,15,0,4,,False,,5,2,0,27,32,0,DDR4,6,,True,,,1000000000,27,True,,True,16,1,164,True,0,10330,,,,True,True,31.092869476552757,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,204,,40,True,dor,bfs,False,6,,0,False,21,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_21,27,False,95,False,0,False,hybrid,20,False,False,4,65536,True,204,,1,True,False,db,False,74.96611810261375,1,,,pirTest,2:47.61
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",15,route_min_directed_valient,False,4,False,100,False,,True,448.415337566,False,,20,5.60728,,266d9c93,False,88a079d,True,,4,6,False,15,False,True,False,,16,1,MyDesign,0.48kHz,False,0,,0,True,15,True,True,mesh,False,False,512,2e0c09eb,9:41.00,1.86909,15,0,4,,False,,5,2,0,21,32,0,DDR4,6,,True,,,1000000000,21,True,,True,16,1,33,True,0,35063,,,,True,True,26.519129278300703,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,69,,36,True,dor,bfs,False,6,,0,False,21,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_22,21,False,46,False,0,False,hybrid,20,False,False,4,65536,True,69,,1,True,False,db,False,93.45463879302969,1,,,pirTest,1:13.48
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,140.265438133,False,,20,1.75833,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,1.02kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,6:50.33,0.439582,3,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,24,True,0,149087,,,,True,True,27.70695250807534,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,35,,11,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_23,5,False,15,False,0,False,hybrid,20,False,False,4,65536,True,35,,1,True,False,db,False,98.21916062433344,1,,,pirTest,2:26.39
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",9,route_min_directed_valient,False,4,False,100,False,,True,343.885165626,False,,20,2.58998,,266d9c93,False,88a079d,True,,4,6,False,9,False,True,False,,16,1,MyDesign,0.35kHz,False,0,,0,True,9,True,True,mesh,False,False,512,2e0c09eb,9:08.59,0.863327,9,0,4,,False,,5,2,0,15,32,0,DDR4,6,,True,,,1000000000,15,True,,True,16,1,73,True,0,75911,,,,True,True,27.871422599828875,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,106,,33,True,dor,bfs,False,6,,0,False,15,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_24,15,False,45,False,0,False,hybrid,20,False,False,4,65536,True,106,,1,True,False,db,False,96.44978988552384,1,,,pirTest,3:39.74
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,route_min_directed_valient,False,4,False,100,False,,True,101.291770683,False,,20,3.80968,,266d9c93,False,88a079d,True,,4,6,False,5,False,True,False,,16,1,MyDesign,1.39kHz,False,0,,0,True,5,True,True,mesh,False,False,512,2e0c09eb,2:22.62,0.95242,5,0,4,,False,,5,2,0,7,32,0,DDR4,6,,True,,,1000000000,7,True,,True,16,1,9,True,0,68810,,,,True,True,26.992117224340888,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,21,,12,True,dor,bfs,False,6,,0,False,7,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_3,7,False,14,False,0,False,hybrid,20,False,False,4,65536,True,21,,1,True,False,db,False,95.24197064380178,1,,,pirTest,0:49.57
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",4,route_min_directed_valient,False,4,False,100,False,,True,61.869881346,False,,20,3.93002,,266d9c93,False,88a079d,True,,4,6,False,4,False,True,False,,16,1,MyDesign,1.44kHz,False,0,,0,True,4,True,True,mesh,False,False,512,2e0c09eb,2:18.74,0.982505,4,0,4,,False,,5,2,0,6,32,0,DDR4,6,,True,,,1000000000,6,True,,True,16,1,10,True,0,66703,,,,True,True,24.916939498742416,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,21,,11,True,dor,bfs,False,6,,0,False,6,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_4,6,False,13,False,0,False,hybrid,20,False,False,4,65536,True,21,,1,True,False,db,False,98.25045350284095,1,,,pirTest,0:46.41
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,route_min_directed_valient,False,4,False,100,False,,True,157.438650514,False,,20,13.4412,,266d9c93,False,88a079d,True,,4,6,False,7,False,True,False,,16,1,MyDesign,0.43kHz,False,0,,0,True,7,True,True,mesh,False,False,512,2e0c09eb,6:56.22,3.3603,7,0,4,,False,,5,2,0,11,32,0,DDR4,6,,True,,,1000000000,11,True,,True,16,1,27,True,0,19503,,,,True,True,33.60312865619742,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,57,,30,True,dor,bfs,False,6,,0,False,9,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_6,11,False,30,False,0,False,hybrid,20,False,False,4,65536,True,57,,1,True,False,db,False,84.00758857611649,1,,,pirTest,0:45.27
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,56.354426202,False,,20,0.615456,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,2.14kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,1:49.07,0.237284,3,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,18,True,0,17262,,,,True,True,24.073580091234138,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,18,,0,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_7,5,False,11,False,0,False,hybrid,20,False,False,4,65536,True,18,,1,True,False,db,False,94.91368323485112,1,,,pirTest,0:08.08
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,69.940640668,False,,20,4.68844,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,0.8kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,3:03.98,1.80759,3,0,4,,False,,5,2,0,5,32,0,DDR4,6,,True,,,1000000000,5,True,,True,16,1,10,True,0,2266,,,,True,True,29.877414925958615,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,19,,9,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_8,5,False,11,False,0,False,hybrid,20,False,False,4,65536,True,19,,1,True,False,db,False,90.37952338923213,1,,,pirTest,0:02.82
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,48.632562018,False,,20,7.41076,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,1.06kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,2:51.18,1.87096,3,0,4,,False,,5,2,0,6,32,0,DDR4,6,,True,,,1000000000,6,True,,True,16,1,10,True,0,8757,,,,True,True,29.711507761720654,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,19,,9,True,dor,bfs,False,6,,0,False,5,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,GEMM_9,6,False,11,False,0,False,hybrid,20,False,False,4,65536,True,19,,1,True,False,db,False,93.54801872787485,1,,,pirTest,0:08.29
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,28.454671805,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.04kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,3:31.45,2.78261,2,0,4,,False,,5,2,0,2,32,0,DDR4,6,,True,,,1000000000,2,True,,True,16,1,7,True,0,92,,,,True,True,14.596273291925467,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,7,,0,True,dor,bfs,False,6,,0,False,2,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,IfTest_0,2,False,7,False,0,False,hybrid,20,False,False,4,65536,True,7,,1,True,False,db,False,34.78260869565217,1,,,pirTest,0:02.07
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,route_min_directed_valient,False,4,False,100,False,,True,36.816706947,False,,20,2.23386,,266d9c93,False,88a079d,True,,4,6,False,1,False,True,False,,16,1,MyDesign,0.3kHz,False,0,,0,True,1,True,True,mesh,False,False,512,2e0c09eb,1:58.80,3.57417,1,0,4,,False,,5,2,0,2,32,0,DDR4,6,,True,,,1000000000,2,True,,True,16,1,2,True,0,573,,,,True,True,15.596583080738496,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,10,,10,True,dor,bfs,False,6,,0,False,2,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,InitSort_0,2,False,11,False,0,False,hybrid,20,False,False,4,65536,True,10,,1,True,False,db,False,89.3542757417103,1,,,pirTest,0:01.89
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,route_min_directed_valient,False,4,False,100,False,,True,10.99619502,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,1,False,True,False,,16,1,MyDesign,0.06kHz,False,0,,0,True,1,True,True,mesh,False,False,512,2e0c09eb,2:01.52,2.0813,1,0,4,,False,,5,2,0,2,32,0,DDR4,6,,True,,,1000000000,2,True,,True,16,1,5,True,0,123,,,,True,True,20.282413350449293,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,8,,5,True,dor,bfs,False,6,,0,False,2,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,InitSort_1,2,False,10,False,0,False,hybrid,20,False,False,4,65536,True,8,,1,True,False,db,False,52.03252032520325,1,,,pirTest,0:02.20
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,route_min_directed_valient,False,4,False,100,False,,True,34.472155334,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,2,False,True,False,,16,1,MyDesign,0.14kHz,False,0,,0,True,2,True,True,mesh,False,False,512,2e0c09eb,1:12.80,4.57143,2,0,4,,False,,5,2,0,4,32,0,DDR4,6,,True,,,1000000000,4,True,,True,16,1,10,True,0,112,,,,True,True,23.46230158730159,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,16,,10,True,dor,bfs,False,6,,0,False,4,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,InitSort_2,4,False,20,False,0,False,hybrid,20,False,False,4,65536,True,16,,1,True,False,db,False,57.142857142857146,1,,,pirTest,0:00.78
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",3,route_min_directed_valient,False,4,False,100,False,,True,43.730489278,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,3,False,True,False,,16,1,MyDesign,0.05kHz,False,0,,0,True,3,True,True,mesh,False,False,512,2e0c09eb,6:28.77,4.57143,3,0,4,,False,,5,2,0,6,32,0,DDR4,6,,True,,,1000000000,6,True,,True,16,1,15,True,0,112,,,,True,True,20.989461358313815,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,32,,19,True,dor,bfs,False,6,,0,False,6,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,InitSort_3,6,False,30,False,0,False,hybrid,20,False,False,4,65536,True,32,,1,True,False,db,False,57.142857142857146,1,,,pirTest,0:02.13
True,0,2020-05-04 21:07:36 -0700,6,,False,1,True,False,False,False,0,False,4,True,True,True,False,0,False,,True,True,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",1,route_min_directed_valient,False,4,False,100,False,,True,27.289142378,False,,20,0.0,,266d9c93,False,88a079d,True,,4,6,False,1,False,True,False,,16,1,MyDesign,0.08kHz,False,0,,0,True,1,True,True,mesh,False,False,512,2e0c09eb,3:41.19,2.70899,1,0,4,,False,,5,2,0,4,32,0,DDR4,6,,True,,,1000000000,4,True,,True,16,1,9,True,0,189,,,,True,True,29.185867895545314,0,False,AccelMain,Tst,route_min_directed_valient,,True,True,0,9aa45a7,,12,,7,True,dor,bfs,False,6,,0,False,4,-i100 -p100 -t1 -d100,,0,True,1000000000.0,checkerboard,dfs,,4,True,True,H-hop,False,True,InitSort_4,4,False,14,False,0,False,hybrid,20,False,False,4,65536,True,12,,1,True,False,db,False,67.72486772486772,1,,,pirTest,0:02.31
