debug-print,retime-glob,mem-tech,runp2p_err,runproute_time,routing-cost,simulate,debug,lrange,retime-buffer-only,runp2p_success,merge-forward,rundot,proute-algo,open,igraph,pir_sha,waveform,start-id,proute-opts,scheduled,dot,runhybrid_success,vec,PMU_Total,retime-local,succeeded,maxActive,OPS-All,pmu-sram-size,OPS-Other,VPMU,spatial_sha,fast,genpir,pattern,slink,runhybrid_wbw,runhybrid_dram_power,mapping,VPCU-alloc,runp2p_deadlock,reserve-pcu,dupra,proute-q,runp2p_time,freq,bcread,argin,word,dag-stage,VPMU-split,vcLimit,memelm,runp2p_dram_power,OPS-Fix,split-thread,time,VPMU-alloc,run-psim,maketst_err,routing-algo,MC,VPCU-split,vlink,retime-exout,gentst_err,vdot,merge-algo,runp2p_wbw,rtelm,reserve-pmu,tokenout,split-algo,load,merge,PCU,runp2p_pass,notFit,mdone,VBB-split,VDAG,time-out,clock,VMC,tungsten,dedicated-dag,psim-q,topo,split,PCU_Total,DAG_Total,runhybrid_deadlock,dag,runproute_err,VMC-split,app,project,PMU,VPCU,name,runp2p_rbw,OPS-FU,backend,VBB-alloc,run-proute,verbose,save,VAFG-alloc,runhybrid_cycle,nn,psim,OPS-Flt,constprop,vc,maketst_time,mergeTime_ms,VDAG-alloc,runhybrid_complete,codegen,col,runhybrid_pass,vfifo,runhybrid_err,share-adctx,runhybrid_rbw,VAFG-split,stat,argout,pirArgs,pcu-stage,avgActive,trace,sr,runp2p_complete,pracc,ag-dce,flit-width,OPS-Prog FU,arch,VAFG,simfreq,VBB,proute-seed,MC_Total,split-forward,VDAG-split,pmu-stage,net,DAG,algo,gentst_time,fifo-depth,link-prop,prtime,module,run-tst,genpir_err,runp2p_cycle,runhybrid_time,VMC-alloc,row
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,99.3383606805866,,65536,,5,2313fa6e,True,True,checkerboard,4,,,True,9,False,0,False,4,1:25.12,1000000000.0,True,6,32,6,5,4,False,,,1,2020-03-26 02:24:44 -0700,5,False,,dor,3,14,2,False,,True,bfs,0.496692,True,0,5,dfs,False,False,7,True,,True,,0,100,1000000000,3,True,False,1,mesh,True,200,40,False,True,,3,GEMM_0,pirTest,5,14,AccelMain,1.98677,,Tst,,False,False,True,1,,False,False,,True,4,1:40.95,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,20.215999090530143,False,True,True,True,True,512,,MyDesign,1,1.55kHz,,0,40,False,0,6,hybrid,7,route_min_directed_valient,78.685112249,16,db,,False,False,,131945,,3,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,98.76945103801665,,65536,,5,2313fa6e,True,True,checkerboard,4,,,True,9,False,0,False,4,1:45.37,1000000000.0,True,6,32,6,5,4,False,,,1,2020-03-26 02:24:44 -0700,5,False,,dor,3,9,2,False,,True,bfs,0.0617309,True,0,5,dfs,False,False,9,True,,True,,0,100,1000000000,3,True,False,1,mesh,True,200,40,False,True,,3,GEMM_1,pirTest,5,9,AccelMain,0.246924,,Tst,,False,False,True,1,,False,False,,True,4,1:07.97,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,17.10462477502152,False,True,True,True,True,512,,MyDesign,1,2.52kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,67.479975464,16,db,,False,False,,265410,,3,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,90.33965593295103,,65536,,6,2313fa6e,True,True,checkerboard,4,,,True,17,False,0,False,4,0:05.23,1000000000.0,True,6,32,6,6,4,False,,,1,2020-03-26 02:24:44 -0700,6,False,,dor,4,28,2,False,,True,bfs,0.451698,True,0,5,dfs,False,False,28,True,,True,,0,100,1000000000,4,True,False,1,mesh,True,200,40,False,True,,4,GEMM_10,pirTest,6,28,AccelMain,1.42567,,Tst,,False,False,True,1,,False,False,,True,4,1:17.14,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,28.231529419048282,False,True,True,True,True,512,,MyDesign,1,1.73kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,103.832563897,16,db,,False,False,,9068,,4,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,83.41309438957336,,65536,,9,2313fa6e,True,True,checkerboard,4,,,True,22,False,0,False,4,0:18.21,1000000000.0,True,6,32,6,9,4,False,,,1,2020-03-26 02:24:44 -0700,9,False,,dor,7,30,2,False,,True,bfs,0.417065,True,0,5,dfs,False,False,30,True,,True,,0,100,1000000000,7,True,False,1,mesh,True,200,40,False,True,,7,GEMM_11,pirTest,9,30,AccelMain,0.957947,,Tst,,False,False,True,1,,False,False,,True,4,2:55.81,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,25.2703956374662,False,True,True,True,True,512,,MyDesign,1,0.54kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,51.044337222,16,db,,False,False,,9821,,7,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,83.35368335368335,,65536,,7,2313fa6e,True,True,checkerboard,4,,,True,18,False,0,False,4,0:14.16,1000000000.0,True,6,32,6,7,4,False,,,1,2020-03-26 02:24:44 -0700,7,False,,dor,5,32,2,False,,True,bfs,0.416768,True,0,5,dfs,False,False,32,True,,True,,0,100,1000000000,5,True,False,1,mesh,True,200,40,False,True,,5,GEMM_12,pirTest,7,32,AccelMain,1.04843,,Tst,,False,False,True,1,,False,False,,True,4,2:08.92,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,26.63653550750325,False,True,True,True,True,512,,MyDesign,1,0.69kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,118.306252841,16,db,,False,False,,9828,,5,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,90.58940617051863,,65536,,20,2313fa6e,True,True,checkerboard,4,,,True,36,False,0,False,4,0:26.45,1000000000.0,True,6,32,6,20,4,False,,,1,2020-03-26 02:24:44 -0700,20,False,,dor,12,36,2,False,,True,bfs,0.452947,True,0,5,dfs,False,False,36,True,,True,,0,100,1000000000,12,True,False,1,mesh,True,200,40,False,True,,12,GEMM_13,pirTest,20,36,AccelMain,0.905894,,Tst,,False,False,True,1,,False,False,,True,4,4:57.30,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,18.155774263703048,False,True,True,True,True,512,,MyDesign,1,0.34kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,148.364477337,16,db,,False,False,,9043,,12,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,88.05761582285284,,65536,,14,2313fa6e,True,True,checkerboard,4,,,True,28,False,0,False,4,0:10.21,1000000000.0,True,6,32,6,14,4,False,,,1,2020-03-26 02:24:44 -0700,14,False,,dor,10,28,2,False,,True,bfs,0.440288,True,0,5,dfs,False,False,28,True,,True,,0,100,1000000000,10,True,False,1,mesh,True,200,40,False,True,,10,GEMM_14,pirTest,14,28,AccelMain,0.908094,,Tst,,False,False,True,1,,False,False,,True,4,2:22.36,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,23.3126258723601,False,True,True,True,True,512,,MyDesign,1,0.91kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,193.152702234,16,db,,False,False,,9303,,10,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,71.34645532137259,,65536,,9,2313fa6e,True,True,checkerboard,4,,,True,30,False,0,False,4,0:08.29,1000000000.0,True,6,32,6,9,4,False,,,1,2020-03-26 02:24:44 -0700,9,False,,dor,7,52,2,False,,True,bfs,0.713465,True,0,5,dfs,False,False,52,True,,True,,0,100,1000000000,7,True,False,1,mesh,True,200,40,False,True,,7,GEMM_15,pirTest,9,52,AccelMain,1.68333,,Tst,,False,False,True,1,,False,False,,True,4,3:55.69,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,25.07073874083106,False,True,True,True,True,512,,MyDesign,1,0.69kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,154.826175007,16,db,,False,False,,5741,,7,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,82.78092158447858,,65536,,28,2313fa6e,True,True,checkerboard,4,,,True,56,False,0,False,4,0:08.29,1000000000.0,True,6,32,6,28,4,False,,,1,2020-03-26 02:24:44 -0700,28,False,,dor,20,56,2,False,,True,bfs,0.827809,True,0,5,dfs,False,False,56,True,,True,,0,100,1000000000,20,True,False,1,mesh,True,200,40,False,True,,20,GEMM_16,pirTest,28,56,AccelMain,1.65562,,Tst,,False,False,True,1,,False,False,,True,4,5:53.13,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,22.124379258574894,False,True,True,True,True,512,,MyDesign,1,0.6kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,247.857352533,16,db,,False,False,,4948,,20,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,74.63556851311954,,65536,,11,2313fa6e,True,True,checkerboard,4,,,True,30,False,0,False,4,0:08.07,1000000000.0,True,6,32,6,11,4,False,,,1,2020-03-26 02:24:44 -0700,9,False,,dor,7,57,2,False,,True,bfs,5.97085,True,0,5,dfs,False,False,27,True,,True,,0,100,1000000000,7,True,False,1,mesh,True,200,40,False,True,,7,GEMM_17,pirTest,11,57,AccelMain,21.9708,,Tst,,False,False,True,1,,False,False,,True,4,3:59.09,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,35.4525576464352,False,True,True,True,True,512,,MyDesign,1,0.34kHz,,0,40,False,0,6,hybrid,30,route_min_directed_valient,188.875538575,16,db,,False,False,,2744,,7,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,76.30402384500745,,65536,,28,2313fa6e,True,True,checkerboard,4,,,True,56,False,0,False,4,0:14.35,1000000000.0,True,6,32,6,28,4,False,,,1,2020-03-26 02:24:44 -0700,28,False,,dor,20,84,2,False,,True,bfs,6.10432,True,0,5,dfs,False,False,44,True,,True,,0,100,1000000000,20,True,False,1,mesh,True,200,40,False,True,,20,GEMM_18,pirTest,28,84,AccelMain,12.2086,,Tst,,False,False,True,1,,False,False,,True,4,6:52.46,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,25.575682840299116,False,True,True,True,True,512,,MyDesign,1,0.19kHz,,0,40,False,0,6,hybrid,40,route_min_directed_valient,460.818383015,16,db,,False,False,,2684,,20,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,97.76716936096344,,65536,,7,2313fa6e,True,True,checkerboard,4,,,True,19,False,0,False,4,1:17.32,1000000000.0,True,6,32,6,7,4,False,,,1,2020-03-26 02:24:44 -0700,7,False,,dor,5,31,2,False,,True,bfs,1.42207,True,0,5,dfs,False,False,16,True,,True,,0,100,1000000000,5,True,False,1,mesh,True,200,40,False,True,,5,GEMM_19,pirTest,7,31,AccelMain,5.68827,,Tst,,False,False,True,1,,False,False,,True,4,3:21.03,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,27.087825197839305,False,True,True,True,True,512,,MyDesign,1,0.6kHz,,0,40,False,0,6,hybrid,15,route_min_directed_valient,144.657843588,16,db,,False,False,,46085,,5,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,98.39353811968891,,65536,,6,2313fa6e,True,True,checkerboard,4,,,True,11,False,0,False,4,1:11.11,1000000000.0,True,6,32,6,6,4,False,,,1,2020-03-26 02:24:44 -0700,5,False,,dor,3,19,2,False,,True,bfs,0.983935,True,0,5,dfs,False,False,10,True,,True,,0,100,1000000000,3,True,False,1,mesh,True,200,40,False,True,,3,GEMM_2,pirTest,6,19,AccelMain,3.93574,,Tst,,False,False,True,1,,False,False,,True,4,2:10.85,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,26.606477200374787,False,True,True,True,True,512,,MyDesign,1,0.94kHz,,0,40,False,0,6,hybrid,9,route_min_directed_valient,75.528952396,16,db,,False,False,,66606,,3,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,93.3012048192771,,65536,,9,2313fa6e,True,True,checkerboard,4,,,True,31,False,0,False,4,0:55.81,1000000000.0,True,6,32,6,9,4,False,,,1,2020-03-26 02:24:44 -0700,7,False,,dor,5,65,2,False,,True,bfs,3.94795,True,0,5,dfs,False,False,35,True,,True,,0,100,1000000000,5,True,False,1,mesh,True,200,40,False,True,,5,GEMM_20,pirTest,9,65,AccelMain,15.7918,,Tst,,False,False,True,1,,False,False,,True,4,3:42.42,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,38.247733792312104,False,True,True,True,True,512,,MyDesign,1,0.3kHz,,0,40,False,0,6,hybrid,30,route_min_directed_valient,260.272566673,16,db,,False,False,,16600,,5,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,83.52027610008628,,65536,,27,2313fa6e,True,True,checkerboard,4,,,True,95,False,0,False,4,3:24.55,1000000000.0,True,6,32,6,27,4,False,,,1,2020-03-26 02:24:44 -0700,21,False,,dor,15,204,2,False,,True,bfs,7.06816,True,0,5,dfs,False,False,164,True,,True,,0,100,1000000000,15,True,False,1,mesh,True,200,40,False,True,,15,GEMM_21,pirTest,27,204,AccelMain,21.2045,,Tst,,False,False,True,1,,False,False,,True,4,11:18.78,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,34.59240210861704,False,True,True,True,True,512,,MyDesign,1,0.05kHz,,0,40,False,0,6,hybrid,40,route_min_directed_valient,1458.523430862,16,db,,False,False,,9272,,15,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,95.73448638541545,,65536,,21,2313fa6e,True,True,checkerboard,4,,,True,46,False,0,False,4,2:34.93,1000000000.0,True,6,32,6,21,4,False,,,1,2020-03-26 02:24:44 -0700,21,False,,dor,15,69,2,False,,True,bfs,1.91469,True,0,5,dfs,False,False,33,True,,True,,0,100,1000000000,15,True,False,1,mesh,True,200,40,False,True,,15,GEMM_22,pirTest,21,69,AccelMain,5.74407,,Tst,,False,False,True,1,,False,False,,True,4,6:58.37,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,27.142042073505728,False,True,True,True,True,512,,MyDesign,1,0.22kHz,,0,40,False,0,6,hybrid,36,route_min_directed_valient,389.396245142,16,db,,False,False,,34228,,15,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,98.25672683352346,,65536,,5,2313fa6e,True,True,checkerboard,4,,,True,15,False,0,False,4,2:27.60,1000000000.0,True,6,32,6,5,4,False,,,1,2020-03-26 02:24:44 -0700,5,False,,dor,3,35,2,False,,True,bfs,0.43975,True,0,5,dfs,False,False,24,True,,True,,0,100,1000000000,3,True,False,1,mesh,True,200,40,False,True,,3,GEMM_23,pirTest,5,35,AccelMain,1.759,,Tst,,False,False,True,1,,False,False,,True,4,2:40.38,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,27.717549678396484,False,True,True,True,True,512,,MyDesign,1,1.01kHz,,0,40,False,0,6,hybrid,11,route_min_directed_valient,151.296293341,16,db,,False,False,,149030,,3,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,96.56045579236125,,65536,,15,2313fa6e,True,True,checkerboard,4,,,True,45,False,0,False,4,2:09.36,1000000000.0,True,6,32,6,15,4,False,,,1,2020-03-26 02:24:44 -0700,15,False,,dor,9,106,2,False,,True,bfs,0.864317,True,0,5,dfs,False,False,73,True,,True,,0,100,1000000000,9,True,False,1,mesh,True,200,40,False,True,,9,GEMM_24,pirTest,15,106,AccelMain,2.59295,,Tst,,False,False,True,1,,False,False,,True,4,3:27.76,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,27.90340210191509,False,True,True,True,True,512,,MyDesign,1,0.59kHz,,0,40,False,0,6,hybrid,33,route_min_directed_valient,451.331565961,16,db,,False,False,,75824,,9,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,97.28060800380003,,65536,,7,2313fa6e,True,True,checkerboard,4,,,True,14,False,0,False,4,1:39.48,1000000000.0,True,6,32,6,7,4,False,,,1,2020-03-26 02:24:44 -0700,7,False,,dor,5,21,2,False,,True,bfs,0.972806,True,0,5,dfs,False,False,9,True,,True,,0,100,1000000000,5,True,False,1,mesh,True,200,40,False,True,,5,GEMM_3,pirTest,7,21,AccelMain,3.89122,,Tst,,False,False,True,1,,False,False,,True,4,2:18.12,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,27.569878669500305,False,True,True,True,True,512,,MyDesign,1,0.68kHz,,0,40,False,0,6,hybrid,12,route_min_directed_valient,133.334581061,16,db,,False,False,,67368,,5,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,98.24161657347584,,65536,,6,2313fa6e,True,True,checkerboard,4,,,True,13,False,0,False,4,1:40.82,1000000000.0,True,6,32,6,6,4,False,,,1,2020-03-26 02:24:44 -0700,6,False,,dor,4,21,2,False,,True,bfs,0.982416,True,0,5,dfs,False,False,10,True,,True,,0,100,1000000000,4,True,False,1,mesh,True,200,40,False,True,,4,GEMM_4,pirTest,6,21,AccelMain,3.92966,,Tst,,False,False,True,1,,False,False,,True,4,2:12.50,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,24.91469839728695,False,True,True,True,True,512,,MyDesign,1,0.66kHz,,0,40,False,0,6,hybrid,11,route_min_directed_valient,80.292296358,16,db,,False,False,,66709,,4,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,89.80979005646002,,65536,,11,2313fa6e,True,True,checkerboard,4,,,True,30,False,0,False,4,0:53.75,1000000000.0,True,6,32,6,11,4,False,,,1,2020-03-26 02:24:44 -0700,9,False,,dor,7,57,2,False,,True,bfs,3.59239,True,0,5,dfs,False,False,27,True,,True,,0,100,1000000000,7,True,False,1,mesh,True,200,40,False,True,,7,GEMM_6,pirTest,11,57,AccelMain,14.3696,,Tst,,False,False,True,1,,False,False,,True,4,4:03.72,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,35.92401568721253,False,True,True,True,True,512,,MyDesign,1,0.34kHz,,0,40,False,0,6,hybrid,30,route_min_directed_valient,261.888911788,16,db,,False,False,,18243,,7,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,94.97420439394817,,65536,,5,2313fa6e,True,True,checkerboard,4,,,True,11,False,0,False,4,0:12.57,1000000000.0,True,6,32,6,5,4,False,,,1,2020-03-26 02:24:44 -0700,5,False,,dor,3,18,2,False,,True,bfs,0.237436,True,0,5,dfs,False,False,18,True,,True,,0,100,1000000000,3,True,False,1,mesh,True,200,40,False,True,,3,GEMM_7,pirTest,5,18,AccelMain,0.779085,,Tst,,False,False,True,1,,False,False,,True,4,1:28.62,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,24.088930469821094,False,True,True,True,True,512,,MyDesign,1,1.37kHz,,0,40,False,0,6,hybrid,0,route_min_directed_valient,78.675826917,16,db,,False,False,,17251,,3,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,91.38777331548415,,65536,,5,2313fa6e,True,True,checkerboard,4,,,True,11,False,0,False,4,0:03.82,1000000000.0,True,6,32,6,5,4,False,,,1,2020-03-26 02:24:44 -0700,5,False,,dor,3,19,2,False,,True,bfs,1.82776,True,0,5,dfs,False,False,10,True,,True,,0,100,1000000000,3,True,False,1,mesh,True,200,40,False,True,,3,GEMM_8,pirTest,5,19,AccelMain,5.99732,,Tst,,False,False,True,1,,False,False,,True,4,2:36.82,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,30.210719420893447,False,True,True,True,True,512,,MyDesign,1,0.59kHz,,0,40,False,0,6,hybrid,9,route_min_directed_valient,76.095049955,16,db,,False,False,,2241,,3,20
True,False,DDR4,,,H-hop,False,True,True,False,True,False,True,route_min_directed_valient,False,False,085453a5,True,0,-i100 -p100 -t1 -d100,False,True,False,16,200,False,True,94.82579002199328,,65536,,6,2313fa6e,True,True,checkerboard,4,,,True,11,False,0,False,4,0:08.80,1000000000.0,True,6,32,6,6,4,False,,,1,2020-03-26 02:24:44 -0700,5,False,,dor,3,19,2,False,,True,bfs,1.89652,True,0,5,dfs,False,False,10,True,,True,,0,100,1000000000,3,True,False,1,mesh,True,200,40,False,True,,3,GEMM_9,pirTest,6,19,AccelMain,7.58606,,Tst,,False,False,True,1,,False,False,,True,4,1:21.59,,0,False,True,20,,4,,False,,1,True,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,30.117336898875767,False,True,True,True,True,512,,MyDesign,1,0.98kHz,,0,40,False,0,6,hybrid,9,route_min_directed_valient,73.188070187,16,db,,False,False,,8639,,3,20
