app,project,backend,freq,spatial_sha,pir_sha,time,genpir,genpir_err,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,runp2p_cycle,runhybrid_cycle,runp2p_err,runhybrid_err,maketst_err,runproute_err,gentst_err,runp2p_pass,runhybrid_pass,runp2p_deadlock,runhybrid_deadlock,runp2p_complete,runhybrid_complete,runp2p_dram_power,runhybrid_dram_power,runp2p_rbw,runhybrid_rbw,runp2p_wbw,runhybrid_wbw,maketst_time,runp2p_time,runhybrid_time,runproute_time,gentst_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,notFit,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,row,col,pirArgs,algo,pattern,slink,vlink,prtime,vcLimit,runp2p_success,runhybrid_success,succeeded,simfreq
UnalignParTest_0,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,280,,,,,,,True,,False,False,True,False,,,0.0,,58.5143,,0:46.31,0:01.00,,,44.787308252,"35776 OP, 127.77 GOPS","35392 OP, 126.40 GOPS","15040 OP, 53.71 GOPS",,"20736 OP, 74.06 GOPS","14272 OP, 50.97 GOPS",,3,6,7,10,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.28kHz
UnalignParTest_1,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,279,,,,,,,True,,False,False,True,False,,,0.0,,58.724,,0:41.47,0:00.91,,,34.732165686,"18240 OP, 65.38 GOPS","17984 OP, 64.46 GOPS","12096 OP, 43.35 GOPS",,"6144 OP, 22.02 GOPS","11584 OP, 41.52 GOPS",,2,4,5,7,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.31kHz
UnalignParTest_2,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,1093,,,,,,,True,,False,False,True,False,,,0.0,,14.9899,,0:36.18,0:00.98,,,26.513415073,"78656 OP, 71.96 GOPS","78400 OP, 71.73 GOPS","38720 OP, 35.43 GOPS",,"39936 OP, 36.54 GOPS","38208 OP, 34.96 GOPS",,1,2,3,5,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,1.12kHz
UnalignParTest_3,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,580,,,,,,,True,,False,False,True,False,,,0.0,,28.2483,,0:47.61,0:00.95,,,57.04010106,"115136 OP, 198.51 GOPS","114752 OP, 197.85 GOPS","45760 OP, 78.90 GOPS",,"69376 OP, 119.61 GOPS","44992 OP, 77.57 GOPS",,3,6,7,13,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.61kHz
UnalignReduce_0,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,56,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:33.21,0:00.83,,,30.01226314,"1254 OP, 22.39 GOPS","1254 OP, 22.39 GOPS","608 OP, 10.86 GOPS",,"646 OP, 11.54 GOPS","494 OP, 8.82 GOPS",,0,2,3,11,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.07kHz
UnalignReduce_1,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,44,,,,,,,True,,False,False,True,False,,,0.0,,0.0,,0:27.76,0:01.03,,,14.351025206,"302 OP, 6.86 GOPS","302 OP, 6.86 GOPS","296 OP, 6.73 GOPS",,"6 OP, 0.14 GOPS","206 OP, 4.68 GOPS",,0,2,6,0,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.04kHz
UnalignStore_0,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,53,,,,,,,True,,False,False,True,False,,,0.0,,4.83019,,0:29.63,0:00.89,,,18.026378264,"572 OP, 10.79 GOPS","572 OP, 10.79 GOPS","252 OP, 4.75 GOPS",,"320 OP, 6.04 GOPS","252 OP, 4.75 GOPS",,1,2,1,3,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.06kHz
UnalignStore_1,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,48,,,,,,,True,,False,False,True,False,,,0.0,,5.33333,,0:34.75,0:00.80,,,34.564042169,"1018 OP, 21.21 GOPS","1018 OP, 21.21 GOPS","378 OP, 7.88 GOPS",,"640 OP, 13.33 GOPS","378 OP, 7.88 GOPS",,3,6,3,11,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.06kHz
VarDeq_0,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,106,,,,,,,True,,False,False,True,False,,,0.603774,,0.603774,,0:31.50,0:00.91,,,20.267596809,"186 OP, 1.75 GOPS","186 OP, 1.75 GOPS","106 OP, 1.00 GOPS",,"80 OP, 0.75 GOPS","106 OP, 1.00 GOPS",,1,9,1,0,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.12kHz
VecTest,pirTest,Tst,1000000000.0,931d555b,6f1a6fec,2019-10-27 01:26:51 -0700,True,,,,,,,,,,,,,,,271,,,,,,,True,,False,False,True,False,,,0.472325,,15.1144,,0:39.90,0:00.96,,,33.301857301,"23328 OP, 86.08 GOPS","20256 OP, 74.75 GOPS","13472 OP, 49.71 GOPS",,"9856 OP, 36.37 GOPS","6304 OP, 23.26 GOPS",,2,3,3,9,40,40,200,200,20,20,"--dot=true, --vdot=true, --tungsten-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/tungsten, --proute-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastiroute, --debug=true, --psim-home=/local/ssd/home/yaqiz/pldi20/spatial/pir/plastisim, --pir-home=/local/ssd/home/yaqiz/pldi20/spatial/pir, --stat=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",,,,,,,True,False,True,0.28kHz
