spatial_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
b5c4b561,2019-07-01 21:22:57,BlackScholes_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BlackScholes_0/log/runproute.log,../gen/Tst_pirTest/BlackScholes_0/log/runproute.sh,../gen/Tst_pirTest/BlackScholes_0/plastisim/summary.csv,../gen/Tst_pirTest/BlackScholes_0/pir/AccelMain.scala,../gen/Tst_pirTest/BlackScholes_0/log/,../gen/Tst_pirTest/BlackScholes_0/log/gentst.log,../gen/Tst_pirTest/BlackScholes_0/log/maketst.log,../gen/Tst_pirTest/BlackScholes_0/log/runp2p.log,../gen/Tst_pirTest/BlackScholes_0/log/runhybrid.log,True,,,22.206455049,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,16:21.16,0,0,18432,235,5.50,0,7736,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:05.00,2133,,True,False,True,0.0,11.522,1.92,0:00.70,4162,,True,False,True,0.0,5.905,0.984,0:09.16,True
b5c4b561,2019-07-01 21:22:57,BlackScholes_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BlackScholes_1/log/runproute.log,../gen/Tst_pirTest/BlackScholes_1/log/runproute.sh,../gen/Tst_pirTest/BlackScholes_1/plastisim/summary.csv,../gen/Tst_pirTest/BlackScholes_1/pir/AccelMain.scala,../gen/Tst_pirTest/BlackScholes_1/log/,../gen/Tst_pirTest/BlackScholes_1/log/gentst.log,../gen/Tst_pirTest/BlackScholes_1/log/maketst.log,../gen/Tst_pirTest/BlackScholes_1/log/runp2p.log,../gen/Tst_pirTest/BlackScholes_1/log/runhybrid.log,True,,,27.29107053,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,17:16.50,0,0,0,329954,5.50,0,123128,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:02.08,40983,,True,False,True,0.0,0.6,0.1,0:09.36,45559,,True,False,True,0.0,0.539,0.09,2:27.49,True
b5c4b561,2019-07-01 21:22:57,BreakTest,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BreakTest/log/runproute.log,../gen/Tst_pirTest/BreakTest/log/runproute.sh,../gen/Tst_pirTest/BreakTest/plastisim/summary.csv,../gen/Tst_pirTest/BreakTest/pir/AccelMain.scala,../gen/Tst_pirTest/BreakTest/log/,../gen/Tst_pirTest/BreakTest/log/gentst.log,../gen/Tst_pirTest/BreakTest/log/maketst.log,../gen/Tst_pirTest/BreakTest/log/runp2p.log,../gen/Tst_pirTest/BreakTest/log/runhybrid.log,True,,,5.778733682,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,0:13.32,0,0,0,0,0.00,0,1000000,0.0000,0.0000,0.0000,0,-nan,0.0000,,0:14.82,88,,True,False,True,0.0,0.0,0.0,0:00.12,96,,True,False,True,0.0,0.0,0.0,0:00.26,True
b5c4b561,2019-07-01 21:22:57,BroadcastTest,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/BroadcastTest/log/runproute.log,../gen/Tst_pirTest/BroadcastTest/log/runproute.sh,../gen/Tst_pirTest/BroadcastTest/plastisim/summary.csv,../gen/Tst_pirTest/BroadcastTest/pir/AccelMain.scala,../gen/Tst_pirTest/BroadcastTest/log/,../gen/Tst_pirTest/BroadcastTest/log/gentst.log,../gen/Tst_pirTest/BroadcastTest/log/maketst.log,../gen/Tst_pirTest/BroadcastTest/log/runp2p.log,../gen/Tst_pirTest/BroadcastTest/log/runhybrid.log,True,,,12.206356193,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,4:16.73,0,0,2252,1080,4.50,0,1705,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:28.53,530,,True,False,True,0.0,0.242,7.728,0:00.17,1121,,True,False,True,0.0,0.114,3.654,0:04.69,True
b5c4b561,2019-07-01 21:22:57,DotProduct_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_0/log/runproute.log,../gen/Tst_pirTest/DotProduct_0/log/runproute.sh,../gen/Tst_pirTest/DotProduct_0/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_0/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_0/log/,../gen/Tst_pirTest/DotProduct_0/log/gentst.log,../gen/Tst_pirTest/DotProduct_0/log/maketst.log,../gen/Tst_pirTest/DotProduct_0/log/runp2p.log,../gen/Tst_pirTest/DotProduct_0/log/runhybrid.log,True,,,10.836790136,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,3:32.52,0,0,704,82,4.00,0,419,0.0000,0.0000,0.0000,8,-nan,0.0000,,0:29.65,312,,True,False,True,0.0,26.256,0.0,0:00.28,451,,True,False,True,0.0,18.164,0.0,0:01.37,True
b5c4b561,2019-07-01 21:22:57,DotProduct_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_1/log/runproute.log,../gen/Tst_pirTest/DotProduct_1/log/runproute.sh,../gen/Tst_pirTest/DotProduct_1/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_1/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_1/log/,../gen/Tst_pirTest/DotProduct_1/log/gentst.log,../gen/Tst_pirTest/DotProduct_1/log/maketst.log,../gen/Tst_pirTest/DotProduct_1/log/runp2p.log,../gen/Tst_pirTest/DotProduct_1/log/runhybrid.log,True,,,10.433559876,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,3:18.50,0,0,0,9298,4.00,0,4259,0.0000,0.0000,0.0000,8,-nan,0.0000,,0:23.36,1143,,True,False,True,0.0,7.167,0.0,0:00.21,3248,,True,False,True,0.0,2.522,0.0,0:07.78,True
b5c4b561,2019-07-01 21:22:57,DotProduct_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_2/log/runproute.log,../gen/Tst_pirTest/DotProduct_2/log/runproute.sh,../gen/Tst_pirTest/DotProduct_2/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_2/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_2/log/,../gen/Tst_pirTest/DotProduct_2/log/gentst.log,../gen/Tst_pirTest/DotProduct_2/log/maketst.log,../gen/Tst_pirTest/DotProduct_2/log/runp2p.log,../gen/Tst_pirTest/DotProduct_2/log/runhybrid.log,True,,,11.283775803,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,4:39.83,0,0,0,13924,4.50,0,4261,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:26.64,631,,True,False,True,0.0,12.983,0.0,0:00.17,1791,,True,False,True,0.0,4.574,0.0,0:04.94,True
b5c4b561,2019-07-01 21:22:57,DotProduct_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_3/log/runproute.log,../gen/Tst_pirTest/DotProduct_3/log/runproute.sh,../gen/Tst_pirTest/DotProduct_3/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_3/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_3/log/,../gen/Tst_pirTest/DotProduct_3/log/gentst.log,../gen/Tst_pirTest/DotProduct_3/log/maketst.log,../gen/Tst_pirTest/DotProduct_3/log/runp2p.log,../gen/Tst_pirTest/DotProduct_3/log/runhybrid.log,True,,,17.709684761,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,4:47.59,0,0,800,100,4.50,0,421,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:30.08,245,,True,False,True,0.0,33.437,0.0,0:00.16,409,,True,False,True,0.0,20.029,0.0,0:01.07,True
b5c4b561,2019-07-01 21:22:57,DotProduct_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_4/log/runproute.log,../gen/Tst_pirTest/DotProduct_4/log/runproute.sh,../gen/Tst_pirTest/DotProduct_4/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_4/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_4/log/,../gen/Tst_pirTest/DotProduct_4/log/gentst.log,../gen/Tst_pirTest/DotProduct_4/log/maketst.log,../gen/Tst_pirTest/DotProduct_4/log/runp2p.log,../gen/Tst_pirTest/DotProduct_4/log/runhybrid.log,True,,,56.399027,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,17:44.87,0,35,1032,415,226.33,2,457,0.2500,0.5000,0.1250,15,50.00,0.1250,,1:03.90,254,,True,False,True,0.0,32.252,0.0,0:00.31,498,,True,False,True,0.0,16.45,0.0,0:02.43,True
b5c4b561,2019-07-01 21:22:57,GDA_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_0/log/runproute.log,../gen/Tst_pirTest/GDA_0/log/runproute.sh,../gen/Tst_pirTest/GDA_0/plastisim/summary.csv,../gen/Tst_pirTest/GDA_0/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_0/log/,../gen/Tst_pirTest/GDA_0/log/gentst.log,../gen/Tst_pirTest/GDA_0/log/maketst.log,../gen/Tst_pirTest/GDA_0/log/runp2p.log,../gen/Tst_pirTest/GDA_0/log/runhybrid.log,True,,,22.270529736,,,,,,15,15,route_min_directed_valient,checkerboard,4,3,-1,4,,6:06.16,0,0,20024474,2862,5.00,0,7419362,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:40.33,1078963,,True,False,True,1.724,0.491,0.061,2:43.02,2787873,,True,False,True,1.583,0.19,0.024,1:07:52,True
