run-proute,runhybrid_err,reserve-pmu,argout,vlink,notFit,vfifo,VPCU,mem-tech,VMC-alloc,algo,OPS-Prog FU,VPMU-alloc,merge,merge-algo,load,split-forward,run-tst,ag-dce,runp2p_dram_power,col,runhybrid_dram_power,igraph,psim,split-thread,OPS-Other,reserve-pcu,runp2p_cycle,runproute_time,tungsten,runp2p_err,gentst_time,MC,retime-local,pracc,clock,fast,open,backend,VBB-split,runproute_err,spatial_sha,DAG_Total,fifo-depth,VAFG,VAFG-split,mdone,sr,vdot,verbose,dot,rtelm,pcu-stage,PMU,avgActive,runp2p_deadlock,row,VPCU-alloc,merge-forward,mergeTime_ms,proute-seed,VMC,VBB,OPS-Fix,dag,retime-exout,arch,VAFG-alloc,run-psim,vec,succeeded,split,OPS-Flt,PCU_Total,DAG,module,split-algo,runp2p_wbw,scheduled,pattern,runhybrid_complete,VMC-split,retime-glob,runhybrid_wbw,retime-buffer-only,lrange,VDAG,stat,prtime,OPS-All,pmu-sram-size,nn,VDAG-split,PMU_Total,maketst_time,runhybrid_cycle,simulate,runhybrid_success,runhybrid_rbw,MC_Total,save,VBB-alloc,dupra,runp2p_rbw,time,project,runp2p_complete,dag-stage,debug,runp2p_time,argin,net,maxActive,time-out,vcLimit,constprop,VPMU,flit-width,maketst_err,OPS-FU,vc,routing-algo,routing-cost,freq,slink,dedicated-dag,trace,pirArgs,VDAG-alloc,simfreq,proute-opts,codegen,VPCU-split,VPMU-split,tokenout,PCU,app,psim-q,debug-tst,link-prop,waveform,runp2p_pass,pmu-stage,proute-q,genpir,name,start-id,runhybrid_time,topo,mapping,bcread,proute-algo,pir_sha,runhybrid_deadlock,genpir_err,runp2p_success,runhybrid_pass,gentst_err,word
False,,0,4,2,,4,31,DDR4,5,route_min_directed_valient,,7,False,bfs,False,False,False,True,,20,,False,False,1,,0,46202,,True,,76.535979464,5,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,7,27.019229129527385,False,20,19,False,,0,5,,,True,False,MyDesign,1,False,16,True,True,,200,15,False,dfs,1.41847,False,checkerboard,False,5,False,,False,True,0,True,,,65536,False,0,200,1:55.46,,False,False,,40,False,,False,5.67387,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:14.81,6,hybrid,97.51958789662785,100,4,True,7,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.12kHz,-i100 -p100 -t1 -d100,True,31,7,5,16,GEMM_19,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,21,DDR4,3,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,66722,,True,,55.111555451,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,6,29.896525883516684,False,20,11,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,9,False,dfs,0.982225,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,2:01.38,,False,False,,40,False,,False,3.9289,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:17.98,6,hybrid,98.22247534546327,100,4,True,6,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.71kHz,-i100 -p100 -t1 -d100,True,21,6,5,12,GEMM_2,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,65,DDR4,5,route_min_directed_valient,,7,False,bfs,False,False,False,True,,20,,False,False,1,,0,16725,,True,,109.212646363,5,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,9,37.961876290127414,False,20,31,False,,0,5,,,True,False,MyDesign,1,False,16,True,True,,200,30,False,dfs,3.91845,False,checkerboard,False,5,False,,False,True,0,True,,,65536,False,0,200,2:34.83,,False,False,,40,False,,False,15.6738,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:08.95,6,hybrid,92.60388639760838,100,4,True,9,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.87kHz,-i100 -p100 -t1 -d100,True,65,9,5,35,GEMM_20,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,205,DDR4,15,route_min_directed_valient,,21,False,bfs,False,False,False,True,,20,,False,False,1,,0,9371,,True,,455.405473215,15,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,27,34.27482037058905,False,20,95,False,,0,15,,,True,False,MyDesign,1,False,16,True,True,,200,40,False,dfs,6.99349,False,checkerboard,False,15,False,,False,True,0,True,,,65536,False,0,200,8:32.78,,False,False,,40,False,,False,20.9805,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:21.31,6,hybrid,82.63792551488635,100,4,True,27,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.44kHz,-i100 -p100 -t1 -d100,True,205,27,5,165,GEMM_21,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,69,DDR4,15,route_min_directed_valient,,21,False,bfs,False,False,False,True,,20,,False,False,1,,0,34219,,True,,166.180755823,15,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,21,27.173214585027544,False,20,46,False,,0,15,,,True,False,MyDesign,1,False,16,True,True,,200,36,False,dfs,1.91519,False,checkerboard,False,15,False,,False,True,0,True,,,65536,False,0,200,3:41.07,,False,False,,40,False,,False,5.74558,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:22.11,6,hybrid,95.75966568280779,100,4,True,21,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.55kHz,-i100 -p100 -t1 -d100,True,69,21,5,33,GEMM_22,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,34,DDR4,3,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,149330,,True,,68.917915289,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,5,28.083768103589975,False,20,15,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,11,False,dfs,0.438867,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,1:35.92,,False,False,,40,False,,False,1.75547,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:39.94,6,hybrid,98.05933168151074,100,4,True,5,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.74kHz,-i100 -p100 -t1 -d100,True,34,5,5,23,GEMM_23,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,104,DDR4,9,route_min_directed_valient,,15,False,bfs,False,False,False,True,,20,,False,False,1,,0,76124,,True,,216.978306405,9,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,15,28.082592339594076,False,20,45,False,,0,9,,,True,False,MyDesign,1,False,16,True,True,,200,33,False,dfs,0.860911,False,checkerboard,False,9,False,,False,True,0,True,,,65536,False,0,200,4:23.49,,False,False,,40,False,,False,2.58273,2020-01-20 17:56:56 -0800,pirTest,True,6,False,1:12.15,6,hybrid,96.17991697756293,100,4,True,15,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.06kHz,-i100 -p100 -t1 -d100,True,104,15,5,71,GEMM_24,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,21,DDR4,5,route_min_directed_valient,,7,False,bfs,False,False,False,True,,20,,False,False,1,,0,67311,,True,,55.938874249,5,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,7,27.59322527086058,False,20,14,False,,0,5,,,True,False,MyDesign,1,False,16,True,True,,200,12,False,dfs,0.97363,False,checkerboard,False,5,False,,False,True,0,True,,,65536,False,0,200,1:58.70,,False,False,,40,False,,False,3.89452,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:16.24,6,hybrid,97.3629867332234,100,4,True,7,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,4.14kHz,-i100 -p100 -t1 -d100,True,21,7,5,9,GEMM_3,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,21,DDR4,4,route_min_directed_valient,,6,False,bfs,False,False,False,True,,20,,False,False,1,,0,66748,,True,,49.259283524,4,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,6,24.900141058677644,False,20,13,False,,0,4,,,True,False,MyDesign,1,False,16,True,True,,200,11,False,dfs,0.981842,False,checkerboard,False,4,False,,False,True,0,True,,,65536,False,0,200,1:36.97,,False,False,,40,False,,False,3.92737,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:15.79,6,hybrid,98.18421525738599,100,4,True,6,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,4.23kHz,-i100 -p100 -t1 -d100,True,21,6,5,10,GEMM_4,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,57,DDR4,7,route_min_directed_valient,,9,False,bfs,False,False,False,True,,20,,False,False,1,,0,18270,,True,,119.419990135,7,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,11,35.87092600885705,False,20,30,False,,0,7,,,True,False,MyDesign,1,False,16,True,True,,200,30,False,dfs,3.58708,False,checkerboard,False,7,False,,False,True,0,True,,,65536,False,0,200,2:58.61,,False,False,,40,False,,False,14.3483,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:11.71,6,hybrid,89.67706622879037,100,4,True,11,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.56kHz,-i100 -p100 -t1 -d100,True,57,11,5,27,GEMM_6,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,18,DDR4,3,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,17369,,True,,43.02219247,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,5,24.214185645471268,False,20,11,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,0,False,dfs,0.235822,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,1:34.10,,False,False,,40,False,,False,0.773792,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:03.90,6,hybrid,94.32897691289078,100,4,True,5,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,4.45kHz,-i100 -p100 -t1 -d100,True,18,5,5,18,GEMM_7,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,19,DDR4,3,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,2263,,True,,58.347908483,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,5,30.339854577592096,False,20,11,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,9,False,dfs,1.80999,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,1:25.82,,False,False,,40,False,,False,5.93902,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.92,6,hybrid,90.49933716305789,100,4,True,5,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,2.46kHz,-i100 -p100 -t1 -d100,True,19,5,5,10,GEMM_8,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,21,DDR4,3,route_min_directed_valient,,5,False,bfs,False,False,False,True,,20,,False,False,1,,0,8598,,True,,53.754927264,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,6,33.34775529192836,False,20,11,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,9,False,dfs,1.90556,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,1:36.24,,False,False,,40,False,,False,7.62224,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:02.72,6,hybrid,95.27797162130729,100,4,True,6,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,3.16kHz,-i100 -p100 -t1 -d100,True,21,6,5,12,GEMM_9,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,7,DDR4,2,route_min_directed_valient,,2,False,bfs,False,False,False,True,,20,,False,False,1,,0,88,,True,,15.973080851,2,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,2,15.25974025974026,False,20,7,False,,0,2,,,True,False,MyDesign,1,False,16,True,True,,200,0,False,dfs,2.90909,False,checkerboard,False,2,False,,False,True,0,True,,,65536,False,0,200,0:32.19,,False,False,,40,False,,False,0.0,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.69,6,hybrid,36.36363636363637,100,4,True,2,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.13kHz,-i100 -p100 -t1 -d100,True,7,2,5,7,IfTest_0,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,11,DDR4,1,route_min_directed_valient,,2,False,bfs,False,False,False,True,,20,,False,False,1,,0,591,,True,,18.130066651,1,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,2,14.365482233502538,False,20,10,False,,0,1,,,True,False,MyDesign,1,False,16,True,True,,200,9,False,dfs,3.46531,False,checkerboard,False,1,False,,False,True,0,True,,,65536,False,0,200,0:34.37,,False,False,,40,False,,False,3.03215,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.68,6,hybrid,86.63282571912013,100,4,True,2,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.87kHz,-i100 -p100 -t1 -d100,True,11,2,5,2,InitSort_0,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,9,DDR4,1,route_min_directed_valient,,2,False,bfs,False,False,False,True,,20,,False,False,1,,0,124,,True,,17.980462155,1,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,2,19.112903225806452,False,20,9,False,,0,1,,,True,False,MyDesign,1,False,16,True,True,,200,5,False,dfs,2.06452,False,checkerboard,False,1,False,,False,True,0,True,,,65536,False,0,200,0:41.40,,False,False,,40,False,,False,0.0,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.70,6,hybrid,51.61290322580645,100,4,True,2,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.18kHz,-i100 -p100 -t1 -d100,True,9,2,5,4,InitSort_1,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,18,DDR4,2,route_min_directed_valient,,4,False,bfs,False,False,False,True,,20,,False,False,1,,0,118,,True,,25.848158947,2,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,4,21.097234611953613,False,20,18,False,,0,2,,,True,False,MyDesign,1,False,16,True,True,,200,10,False,dfs,4.33898,False,checkerboard,False,2,False,,False,True,0,True,,,65536,False,0,200,1:01.27,,False,False,,40,False,,False,0.0,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.58,6,hybrid,54.23728813559322,100,4,True,4,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.2kHz,-i100 -p100 -t1 -d100,True,18,4,5,8,InitSort_2,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,33,DDR4,3,route_min_directed_valient,,6,False,bfs,False,False,False,True,,20,,False,False,1,,0,118,,True,,38.372178441,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,6,19.60087479496993,False,20,29,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,19,False,dfs,4.33898,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,1:51.45,,False,False,,40,False,,False,0.0,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.63,6,hybrid,54.23728813559322,100,4,True,6,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.19kHz,-i100 -p100 -t1 -d100,True,33,6,5,14,InitSort_3,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,15,DDR4,1,route_min_directed_valient,,4,False,bfs,False,False,False,True,,20,,False,False,1,,0,195,,True,,18.788015216,1,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,4,25.791855203619914,False,20,13,False,,0,1,,,True,False,MyDesign,1,False,16,True,True,,200,7,False,dfs,2.62564,False,checkerboard,False,1,False,,False,True,0,True,,,65536,False,0,200,1:03.46,,False,False,,40,False,,False,0.0,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:00.72,6,hybrid,65.64102564102564,100,4,True,4,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,0.27kHz,-i100 -p100 -t1 -d100,True,15,4,5,8,InitSort_4,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,34,DDR4,3,route_min_directed_valient,,12,False,bfs,False,False,False,True,,20,,False,False,1,,0,188116,,True,,90.997734912,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,12,21.85977903819126,False,20,14,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,7,False,dfs,0.0870952,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,2:58.95,,False,False,,40,False,,False,0.696762,2020-01-20 17:56:56 -0800,pirTest,True,6,False,1:23.58,6,hybrid,69.67615726466649,100,4,True,12,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,2.25kHz,-i100 -p100 -t1 -d100,True,34,12,5,27,Kmeans_0,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,31,DDR4,3,route_min_directed_valient,,11,False,bfs,False,False,False,True,,20,,False,False,1,,0,2888095,,True,,84.730319608,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,11,22.19664827122684,False,20,14,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,0,False,dfs,0.00567294,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,2:19.44,,False,False,,40,False,,False,0.0453835,2020-01-20 17:56:56 -0800,pirTest,True,6,False,16:25.57,6,hybrid,72.61367787416965,100,4,True,11,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,2.93kHz,-i100 -p100 -t1 -d100,True,31,11,5,31,Kmeans_1,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,49,DDR4,3,route_min_directed_valient,,15,False,bfs,False,False,False,True,,20,,False,False,1,,0,125661,,True,,110.640293138,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,17,19.072767819156915,False,20,19,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,10,False,dfs,0.130383,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,2:53.72,,False,False,,40,False,,False,1.04306,2020-01-20 17:56:56 -0800,pirTest,True,6,False,0:54.55,6,hybrid,52.15301485743389,100,4,True,17,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,2.3kHz,-i100 -p100 -t1 -d100,True,49,17,5,39,Kmeans_2,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
False,,0,4,2,,4,47,DDR4,3,route_min_directed_valient,,12,False,bfs,False,False,False,True,,20,,False,False,1,,0,187882,,True,,121.015031221,3,False,True,1000000000,False,False,Tst,,,1e155b96,40,16,1,1,True,True,True,False,False,True,6,15,17.896750931385476,False,20,16,False,,0,3,,,True,False,MyDesign,1,False,16,True,True,,200,10,False,dfs,0.0872037,False,checkerboard,False,3,False,,False,True,0,True,,,65536,False,0,200,3:28.63,,False,False,,40,False,,False,0.697629,2020-01-20 17:56:56 -0800,pirTest,True,6,False,1:39.73,6,hybrid,69.76293631108888,100,4,True,13,512,,,4,dor,H-hop,1000000000.0,4,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/local/ssd/home/yaqiz/pldi20/spatial, --save=false, --dot=false, --debug=false",0,1.88kHz,-i100 -p100 -t1 -d100,True,47,13,5,35,Kmeans_3,1,False,db,True,True,6,4,True,AccelMain,0,,mesh,True,True,route_min_directed_valient,e546843f,False,,True,,,32
