memelm,run-proute,genpir,runproute_time,name,OPS-Other,freq,VDAG-alloc,retime-local,VBB,avgActive,runhybrid_rbw,lrange,PCU,tokenout,proute-seed,pirArgs,VPMU,maketst_err,ag-dce,MC,psim-q,split,pmu-sram-size,link-prop,PMU_Total,dag-stage,DAG_Total,OPS-All,mem-tech,vdot,VMC-split,runp2p_success,waveform,VDAG,runp2p_deadlock,reserve-pcu,dot,runhybrid_success,start-id,runp2p_wbw,rundot,save,verbose,word,VPMU-split,VAFG,scheduled,argin,pattern,OPS-FU,OPS-Prog FU,VMC,tungsten,stat,pmu-stage,psim,slink,backend,prtime,PCU_Total,proute-q,split-algo,fast,merge-forward,merge-algo,share-adctx,rtelm,dag,constprop,proute-algo,DAG,runhybrid_complete,runhybrid_deadlock,VMC-alloc,routing-algo,maketst_time,run-tst,PMU,retime-buffer-only,routing-cost,VBB-alloc,module,VDAG-split,split-forward,runproute_err,run-psim,MC_Total,pracc,vc,sr,succeeded,igraph,pir_sha,runp2p_pass,VPCU-alloc,VAFG-split,trace,project,runhybrid_pass,notFit,debug,VAFG-alloc,merge,dupra,load,codegen,time-out,vec,proute-opts,runp2p_time,fifo-depth,mergeTime_ms,genpir_err,debug-print,app,VPCU-split,retime-glob,runp2p_err,runp2p_rbw,argout,net,rtanal,flit-width,open,gentst_time,reserve-dag,vfifo,gentst_err,runp2p_dram_power,arch,runhybrid_cycle,nn,clock,vlink,simfreq,simulate,mdone,runhybrid_dram_power,time,runp2p_cycle,runhybrid_err,vcLimit,mapping,split-thread,VBB-split,reserve-pmu,bcread,VPMU-alloc,col,runp2p_complete,OPS-Fix,dedicated-dag,runhybrid_time,row,rtelm-unsafe,OPS-Flt,VPCU,spatial_sha,runhybrid_wbw,maxActive,pcu-stage,topo,algo,retime-exout
False,False,True,,AccelMain,,1000000000.0,0,False,,27.717549678396484,,True,24,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.43975,True,True,False,32,5,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,11,False,False,3,dor,0:55.47,False,5,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,15,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:57.03,16,,,True,GEMM_23,35,False,,1.759,4,hybrid,True,512,False,116.441530298,0,4,,,MyDesign,,False,1000000000,2,2.61kHz,False,True,,2020-04-08 00:16:24 -0700,149030,,4,True,1,,0,True,5,20,True,,False,,20,False,,35,ea1556b2,,98.25672683352346,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,27.90377010901191,,True,73,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",15,,True,9,1,True,65536,db,200,6,40,,DDR4,True,9,True,True,0,False,0,True,False,0,0.864329,True,True,False,32,15,1,False,6,checkerboard,,,9,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,33,False,False,9,dor,3:11.71,False,15,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,45,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:51.25,16,,,True,GEMM_24,106,False,,2.59299,4,hybrid,True,512,False,466.542472376,0,4,,,MyDesign,,False,1000000000,2,1.48kHz,False,True,,2020-04-08 00:16:24 -0700,75823,,4,True,1,,0,True,15,20,True,,False,,20,False,,106,ea1556b2,,96.56172929058465,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,27.599785811826976,,True,9,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",7,,True,5,1,True,65536,db,200,6,40,,DDR4,True,5,True,True,0,False,0,True,False,0,0.973861,True,True,False,32,7,1,False,6,checkerboard,,,5,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,12,False,False,5,dor,1:15.15,False,7,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,14,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:17.43,16,,,True,GEMM_3,21,False,,3.89545,4,hybrid,True,512,False,74.434377521,0,4,,,MyDesign,,False,1000000000,2,3.86kHz,False,True,,2020-04-08 00:16:24 -0700,67295,,4,True,1,,0,True,7,20,True,,False,,20,False,,21,ea1556b2,,97.38613567129802,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,24.90648447325254,,True,10,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,True,4,1,True,65536,db,200,6,40,,DDR4,True,4,True,True,0,False,0,True,False,0,0.982092,True,True,False,32,6,1,False,6,checkerboard,,,4,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,11,False,False,4,dor,1:06.91,False,6,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,13,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:23.96,16,,,True,GEMM_4,21,False,,3.92837,4,hybrid,True,512,False,85.024455251,0,4,,,MyDesign,,False,1000000000,2,2.79kHz,False,True,,2020-04-08 00:16:24 -0700,66731,,4,True,1,,0,True,6,20,True,,False,,20,False,,21,ea1556b2,,98.20922809488843,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,35.904334530313825,,True,27,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",11,,True,7,1,True,65536,db,200,6,40,,DDR4,True,7,True,True,0,False,0,True,False,0,3.59042,True,True,False,32,11,1,False,6,checkerboard,,,7,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,30,False,False,7,dor,1:26.38,False,11,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,30,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:19.30,16,,,True,GEMM_6,57,False,,14.3617,4,hybrid,True,512,False,140.024003913,0,4,,,MyDesign,,False,1000000000,2,0.95kHz,False,True,,2020-04-08 00:16:24 -0700,18253,,4,True,1,,0,True,9,20,True,,False,,20,False,,57,ea1556b2,,89.76058730071769,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,24.088930469821094,,True,18,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.237436,True,True,False,32,5,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,0,False,False,3,dor,1:11.94,False,5,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,11,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:03.37,16,,,True,GEMM_7,18,False,,0.779085,4,hybrid,True,512,False,50.199233957,0,4,,,MyDesign,,False,1000000000,2,5.12kHz,False,True,,2020-04-08 00:16:24 -0700,17251,,4,True,1,,0,True,5,20,True,,False,,20,False,,18,ea1556b2,,94.97420439394817,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,30.103255767995652,,True,10,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",5,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,1.82125,True,True,False,32,5,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,9,False,False,3,dor,0:49.27,False,5,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,11,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.69,16,,,True,GEMM_8,19,False,,5.97599,4,hybrid,True,512,False,45.839065311,0,4,,,MyDesign,,False,1000000000,2,3.26kHz,False,True,,2020-04-08 00:16:24 -0700,2249,,4,True,1,,0,True,5,20,True,,False,,20,False,,19,ea1556b2,,91.06269453090262,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,30.345658207299714,,True,10,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,1.91089,True,True,False,32,6,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,9,False,False,3,dor,0:36.24,False,6,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,11,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:01.95,16,,,True,GEMM_9,19,False,,7.64357,4,hybrid,True,512,False,61.399315914,0,4,,,MyDesign,,False,1000000000,2,4.4kHz,False,True,,2020-04-08 00:16:24 -0700,8574,,4,True,1,,0,True,5,20,True,,False,,20,False,,19,ea1556b2,,95.54466993235363,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,15.25974025974026,,True,7,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,,True,2,1,True,65536,db,200,6,40,,DDR4,True,2,True,True,0,False,0,True,False,0,2.90909,True,True,False,32,2,1,False,6,checkerboard,,,2,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,0,False,False,2,dor,0:48.84,False,2,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,7,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:01.33,16,,,True,IfTest_0,7,False,,0.0,4,hybrid,True,512,False,33.062567545,0,4,,,MyDesign,,False,1000000000,2,0.07kHz,False,True,,2020-04-08 00:16:24 -0700,88,,4,True,1,,0,True,2,20,True,,False,,20,False,,7,ea1556b2,,36.36363636363637,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,15.381828064136245,,True,2,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,,True,1,1,True,65536,db,200,6,40,,DDR4,True,1,True,True,0,False,0,True,False,0,3.52496,True,True,False,32,2,1,False,6,checkerboard,,,1,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,10,False,False,1,dor,0:50.70,False,2,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,11,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.71,16,,,True,InitSort_0,10,False,,3.08434,4,hybrid,True,512,False,40.288345133,0,4,,,MyDesign,,False,1000000000,2,0.82kHz,False,True,,2020-04-08 00:16:24 -0700,581,,4,True,1,,0,True,2,20,True,,False,,20,False,,10,ea1556b2,,88.12392426850258,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,20.964175143741706,,True,5,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",2,,True,1,1,True,65536,db,200,6,40,,DDR4,True,1,True,True,0,False,0,True,False,0,2.15126,True,True,False,32,2,1,False,6,checkerboard,,,1,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,5,False,False,1,dor,0:14.96,False,2,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,10,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.30,16,,,True,InitSort_1,8,False,,0.0,4,hybrid,True,512,False,18.689757498,0,4,,,MyDesign,,False,1000000000,2,0.4kHz,False,True,,2020-04-08 00:16:24 -0700,119,,4,True,1,,0,True,2,20,True,,False,,20,False,,8,ea1556b2,,53.78151260504202,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,23.46230158730159,,True,10,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",4,,True,2,1,True,65536,db,200,6,40,,DDR4,True,2,True,True,0,False,0,True,False,0,4.57143,True,True,False,32,4,1,False,6,checkerboard,,,2,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,10,False,False,2,dor,0:44.93,False,4,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,20,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.67,16,,,True,InitSort_2,16,False,,0.0,4,hybrid,True,512,False,44.058230861,0,4,,,MyDesign,,False,1000000000,2,0.17kHz,False,True,,2020-04-08 00:16:24 -0700,112,,4,True,1,,0,True,4,20,True,,False,,20,False,,16,ea1556b2,,57.142857142857146,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,20.989461358313815,,True,15,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,4.57143,True,True,False,32,6,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,19,False,False,3,dor,1:25.16,False,6,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,30,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.87,16,,,True,InitSort_3,32,False,,0.0,4,hybrid,True,512,False,65.476162035,0,4,,,MyDesign,,False,1000000000,2,0.13kHz,False,True,,2020-04-08 00:16:24 -0700,112,,4,True,1,,0,True,6,20,True,,False,,20,False,,32,ea1556b2,,57.142857142857146,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,29.185867895545314,,True,9,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",4,,True,1,1,True,65536,db,200,6,40,,DDR4,True,1,True,True,0,False,0,True,False,0,2.70899,True,True,False,32,4,1,False,6,checkerboard,,,1,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,7,False,False,1,dor,0:37.09,False,4,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,14,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:00.47,16,,,True,InitSort_4,12,False,,0.0,4,hybrid,True,512,False,38.439841029,0,4,,,MyDesign,,False,1000000000,2,0.4kHz,False,True,,2020-04-08 00:16:24 -0700,189,,4,True,1,,0,True,4,20,True,,False,,20,False,,12,ea1556b2,,67.72486772486772,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,28.800952747219323,,True,27,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",12,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.115954,True,True,False,32,12,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,7,False,False,3,dor,2:09.49,False,12,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,14,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:48.00,16,,,True,Kmeans_0,34,False,,0.927628,4,hybrid,True,512,False,112.605408619,0,4,,,MyDesign,,False,1000000000,2,2.94kHz,False,True,,2020-04-08 00:16:24 -0700,141298,,4,True,1,,0,True,12,20,True,,False,,20,False,,34,ea1556b2,,92.76281334484564,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,29.184687272853697,,True,32,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",11,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.00762145,True,True,False,32,11,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,0,False,False,3,dor,2:17.41,False,11,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,14,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,8:08.81,16,,,True,Kmeans_1,32,False,,0.0609716,4,hybrid,True,512,False,93.065769642,0,4,,,MyDesign,,False,1000000000,2,4.4kHz,False,True,,2020-04-08 00:16:24 -0700,2149723,,4,True,1,,0,True,11,20,True,,False,,20,False,,32,ea1556b2,,97.55452214075953,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,32.50666124037036,,True,38,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",17,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.226916,True,True,False,32,17,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,10,False,False,3,dor,1:53.03,False,17,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,19,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:52.66,16,,,True,Kmeans_2,48,False,,1.81533,4,hybrid,True,512,False,237.872510227,0,4,,,MyDesign,,False,1000000000,2,1.37kHz,False,True,,2020-04-08 00:16:24 -0700,72203,,4,True,1,,0,True,15,20,True,,False,,20,False,,48,ea1556b2,,90.76631164910046,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,23.846090665776295,,True,32,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",13,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.116159,True,True,False,32,13,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,10,False,False,3,dor,1:37.54,False,13,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,16,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,1:07.12,16,,,True,Kmeans_3,42,False,,0.929272,4,hybrid,True,512,False,132.324442588,0,4,,,MyDesign,,False,1000000000,2,2.1kHz,False,True,,2020-04-08 00:16:24 -0700,141048,,4,True,1,,0,True,12,20,True,,False,,20,False,,42,ea1556b2,,92.92723044637286,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,25.93101717943633,,True,38,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",15,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.116138,True,True,False,32,15,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,7,False,False,3,dor,2:39.42,False,15,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,15,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,1:47.78,16,,,True,Kmeans_4,45,False,,0.929108,4,hybrid,True,512,False,162.323412691,0,4,,,MyDesign,,False,1000000000,2,1.31kHz,False,True,,2020-04-08 00:16:24 -0700,141073,,4,True,1,,0,True,12,20,True,,False,,20,False,,45,ea1556b2,,92.91076251302518,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,26.568960826597426,,True,46,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",18,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.227704,True,True,False,32,18,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,20,False,False,3,dor,3:23.89,False,18,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,23,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,1:56.68,16,,,True,Kmeans_5,62,False,,1.82163,4,hybrid,True,512,False,249.403386558,0,4,,,MyDesign,,False,1000000000,2,0.62kHz,False,True,,2020-04-08 00:16:24 -0700,71953,,4,True,1,,0,True,15,20,True,,False,,20,False,,62,ea1556b2,,91.08167831779078,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,20.757093334425857,,True,40,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",15,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.116324,True,True,False,32,15,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,10,False,False,3,dor,3:13.77,False,15,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,17,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,1:34.00,16,,,True,Kmeans_6,50,False,,0.930592,4,hybrid,True,512,False,150.496258364,0,4,,,MyDesign,,False,1000000000,2,1.5kHz,False,True,,2020-04-08 00:16:24 -0700,140848,,4,True,1,,0,True,12,20,True,,False,,20,False,,50,ea1556b2,,93.05918436896512,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,29.730679356326615,,True,49,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",20,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.227625,True,True,False,32,20,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,10,False,False,3,dor,1:27.92,False,20,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,20,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,0:43.82,16,,,True,Kmeans_7,59,False,,1.821,4,hybrid,True,512,False,179.603111883,0,4,,,MyDesign,,False,1000000000,2,1.64kHz,False,True,,2020-04-08 00:16:24 -0700,71978,,4,True,1,,0,True,15,20,True,,False,,20,False,,59,ea1556b2,,91.05004306871544,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,24.04392276305168,,True,54,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",20,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.22852,True,True,False,32,20,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,20,False,False,3,dor,3:48.75,False,20,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,24,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,1:11.07,16,,,True,Kmeans_8,70,False,,1.82816,4,hybrid,True,512,False,291.60175928,0,4,,,MyDesign,,False,1000000000,2,1.01kHz,False,True,,2020-04-08 00:16:24 -0700,71696,,4,True,1,,0,True,15,20,True,,False,,20,False,,70,ea1556b2,,91.4081678196831,6,mesh,route_min_directed_valient,False
False,False,True,,AccelMain,,1000000000.0,0,False,,20.645512909880516,,True,85,5,0,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",28,,True,3,1,True,65536,db,200,6,40,,DDR4,True,3,True,True,0,False,0,True,False,0,0.334955,True,True,False,32,28,1,False,6,checkerboard,,,3,True,True,6,False,4,Tst,,200,4,dfs,True,False,bfs,False,True,True,True,route_min_directed_valient,37,False,False,3,dor,6:53.02,False,40,False,H-hop,,False,0,False,,False,40,True,4,True,True,False,381b75e6,True,38,1,False,pirTest,,,True,1,False,False,False,True,100,16,-i100 -p100 -t1 -d100,1:26.62,16,,,True,Kmeans_9,128,False,,2.67964,4,hybrid,True,512,False,557.69480299,0,4,,,MyDesign,,False,1000000000,2,0.56kHz,False,True,,2020-04-08 00:16:24 -0700,48914,,4,True,1,,0,True,18,20,True,,False,,20,False,,128,ea1556b2,,90.0192174019708,6,mesh,route_min_directed_valient,False
