spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,resreport,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_0/log/runproute.log,../gen/Tst_pirTest/GEMM_0/log/runproute.sh,../gen/Tst_pirTest/GEMM_0/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_0/log/,../gen/Tst_pirTest/GEMM_0/log/gentst.log,../gen/Tst_pirTest/GEMM_0/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_0/log/maketst.log,../gen/Tst_pirTest/GEMM_0/log/runp2p.log,../gen/Tst_pirTest/GEMM_0/log/runhybrid.log,True,,,15.142175858,,18,18,3,6,5,5,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:40.26,0,0,626728,2148352,5.50,0,424196,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:37.92,132293,,True,False,True,,1.98154,0.495385,0:09.81,330468,,True,False,True,,0.793251,0.198313,20:14.59,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_1/log/runproute.log,../gen/Tst_pirTest/GEMM_1/log/runproute.sh,../gen/Tst_pirTest/GEMM_1/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_1/log/,../gen/Tst_pirTest/GEMM_1/log/gentst.log,../gen/Tst_pirTest/GEMM_1/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_1/log/maketst.log,../gen/Tst_pirTest/GEMM_1/log/runp2p.log,../gen/Tst_pirTest/GEMM_1/log/runhybrid.log,True,,,13.293518197,,18,18,3,3,5,5,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,1:54.87,0,0,2807587,0,5.00,0,595588,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:30.34,265425,,True,False,True,,0.24691,0.0617274,0:11.58,663430,,True,False,True,,0.0987836,0.0246959,13:29.94,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_10,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_10/log/runproute.log,../gen/Tst_pirTest/GEMM_10/log/runproute.sh,../gen/Tst_pirTest/GEMM_10/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_10/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_10/log/,../gen/Tst_pirTest/GEMM_10/log/gentst.log,../gen/Tst_pirTest/GEMM_10/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_10/log/maketst.log,../gen/Tst_pirTest/GEMM_10/log/runp2p.log,../gen/Tst_pirTest/GEMM_10/log/runhybrid.log,True,,,29.940132691,,18,18,4,4,7,17,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:37.17,0,0,103920,104448,5.50,0,113989,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:40.58,9596,,True,False,True,,1.70738,0.426845,0:01.13,23666,,True,False,True,,0.692301,0.173075,0:58.72,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_11,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_11/log/runproute.log,../gen/Tst_pirTest/GEMM_11/log/runproute.sh,../gen/Tst_pirTest/GEMM_11/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_11/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_11/log/,../gen/Tst_pirTest/GEMM_11/log/gentst.log,../gen/Tst_pirTest/GEMM_11/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_11/log/maketst.log,../gen/Tst_pirTest/GEMM_11/log/runp2p.log,../gen/Tst_pirTest/GEMM_11/log/runhybrid.log,True,,,28.287086632,,18,18,7,7,9,17,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:17.72,0,0,209746,12288,6.50,0,86856,0.0000,0.0000,0.0000,13,-nan,0.0000,,0:41.57,9861,,True,False,True,,1.66149,0.415374,0:01.48,24685,,True,False,True,,0.663723,0.165931,0:53.96,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_12,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_12/log/runproute.log,../gen/Tst_pirTest/GEMM_12/log/runproute.sh,../gen/Tst_pirTest/GEMM_12/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_12/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_12/log/,../gen/Tst_pirTest/GEMM_12/log/gentst.log,../gen/Tst_pirTest/GEMM_12/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_12/log/maketst.log,../gen/Tst_pirTest/GEMM_12/log/runp2p.log,../gen/Tst_pirTest/GEMM_12/log/runhybrid.log,True,,,29.580279287,,18,18,5,5,7,19,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:54.42,0,0,118203,157696,5.50,0,109382,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:40.35,9864,,True,False,True,,1.66099,0.415247,0:01.22,24780,,True,False,True,,0.661178,0.165295,1:05.37,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_13,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_13/log/runproute.log,../gen/Tst_pirTest/GEMM_13/log/runproute.sh,../gen/Tst_pirTest/GEMM_13/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_13/log/,../gen/Tst_pirTest/GEMM_13/log/gentst.log,../gen/Tst_pirTest/GEMM_13/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_13/log/maketst.log,../gen/Tst_pirTest/GEMM_13/log/runp2p.log,../gen/Tst_pirTest/GEMM_13/log/runhybrid.log,True,,,38.886583676,,18,18,12,12,20,20,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,7:04.68,33,0,221707,0,7.62,1,83792,0.0001,0.0004,0.0001,15,100.00,0.0000,,1:02.82,9084,,True,False,True,,1.80361,0.450903,0:02.28,22880,,True,False,True,,0.716084,0.179021,1:33.27,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_14/log/runproute.log,../gen/Tst_pirTest/GEMM_14/log/runproute.sh,../gen/Tst_pirTest/GEMM_14/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_14/log/,../gen/Tst_pirTest/GEMM_14/log/gentst.log,../gen/Tst_pirTest/GEMM_14/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_14/log/maketst.log,../gen/Tst_pirTest/GEMM_14/log/runp2p.log,../gen/Tst_pirTest/GEMM_14/log/runhybrid.log,True,,,35.975015524,,18,18,10,10,14,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,5:13.49,10,0,132687,0,7.06,1,78668,0.0001,0.0001,0.0001,14,100.00,0.0000,,0:54.54,9345,,True,False,True,,1.75324,0.438309,0:01.90,23432,,True,False,True,,0.699215,0.174804,1:14.12,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_15,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_15/log/runproute.log,../gen/Tst_pirTest/GEMM_15/log/runproute.sh,../gen/Tst_pirTest/GEMM_15/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_15/log/,../gen/Tst_pirTest/GEMM_15/log/gentst.log,../gen/Tst_pirTest/GEMM_15/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_15/log/maketst.log,../gen/Tst_pirTest/GEMM_15/log/runp2p.log,../gen/Tst_pirTest/GEMM_15/log/runhybrid.log,True,,,43.390838876,,18,18,7,7,11,31,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,6:09.03,0,0,158871,118784,7.00,0,108872,0.0000,0.0000,0.0000,14,-nan,0.0000,,1:09.27,6724,,True,False,True,,2.43664,0.609161,0:02.05,18478,,True,False,True,,0.886676,0.221669,1:10.96,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_16,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_16/log/runproute.log,../gen/Tst_pirTest/GEMM_16/log/runproute.sh,../gen/Tst_pirTest/GEMM_16/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_16/log/,../gen/Tst_pirTest/GEMM_16/log/gentst.log,../gen/Tst_pirTest/GEMM_16/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_16/log/maketst.log,../gen/Tst_pirTest/GEMM_16/log/runp2p.log,../gen/Tst_pirTest/GEMM_16/log/runhybrid.log,True,,,48.030050647,,18,18,20,20,28,28,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,16:52.28,137,0,444525,0,10.48,4,78680,0.0010,0.0027,0.0002,19,33.33,0.0002,,1:43.79,4994,,True,False,True,,3.28074,0.820184,0:02.47,,"Assertion fail:
",True,False,False,,0.0,0.0,0:00.59,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_17,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_17/log/runproute.log,../gen/Tst_pirTest/GEMM_17/log/runproute.sh,../gen/Tst_pirTest/GEMM_17/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_17/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_17/log/,../gen/Tst_pirTest/GEMM_17/log/gentst.log,../gen/Tst_pirTest/GEMM_17/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_17/log/maketst.log,../gen/Tst_pirTest/GEMM_17/log/runp2p.log,../gen/Tst_pirTest/GEMM_17/log/runhybrid.log,True,,,54.586655613,,18,18,7,28,13,30,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,11:26.91,0,0,114537,393600,8.00,0,155272,0.0000,0.0000,0.0000,16,-nan,0.0000,,1:26.80,5845,,True,False,True,,11.2123,2.80308,0:02.91,11895,,True,False,True,,5.50954,1.37739,1:05.27,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_18,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_18/log/runproute.log,../gen/Tst_pirTest/GEMM_18/log/runproute.sh,../gen/Tst_pirTest/GEMM_18/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_18/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_18/log/,../gen/Tst_pirTest/GEMM_18/log/gentst.log,../gen/Tst_pirTest/GEMM_18/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_18/log/maketst.log,../gen/Tst_pirTest/GEMM_18/log/runp2p.log,../gen/Tst_pirTest/GEMM_18/log/runhybrid.log,True,,,67.872209908,,18,18,20,36,28,36,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,25:02.20,187,0,125504,266048,14.46,4,72664,0.0020,0.0054,0.0005,25,27.27,0.0005,,2:10.49,3120,,True,False,True,,21.0051,5.25128,0:02.00,,"Assertion fail:
",True,False,False,,0.0,0.0,0:00.87,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_19,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_19/log/runproute.log,../gen/Tst_pirTest/GEMM_19/log/runproute.sh,../gen/Tst_pirTest/GEMM_19/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_19/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_19/log/,../gen/Tst_pirTest/GEMM_19/log/gentst.log,../gen/Tst_pirTest/GEMM_19/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_19/log/maketst.log,../gen/Tst_pirTest/GEMM_19/log/runp2p.log,../gen/Tst_pirTest/GEMM_19/log/runhybrid.log,True,,,22.396931868,,18,18,5,15,7,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,4:19.75,0,0,585839,1317568,6.00,0,564598,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:47.78,,"Assertion fail:
",True,False,False,,9.37459,0.0,0:01.40,,"Assertion fail:
",True,False,False,,4.86762,0.0,1:11.28,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_2/log/runproute.log,../gen/Tst_pirTest/GEMM_2/log/runproute.sh,../gen/Tst_pirTest/GEMM_2/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_2/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_2/log/,../gen/Tst_pirTest/GEMM_2/log/gentst.log,../gen/Tst_pirTest/GEMM_2/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_2/log/maketst.log,../gen/Tst_pirTest/GEMM_2/log/runp2p.log,../gen/Tst_pirTest/GEMM_2/log/runhybrid.log,True,,,23.703771756,,18,18,3,7,6,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:29.08,0,0,294698,2742272,6.00,0,1059076,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:44.71,66773,,True,False,True,,3.9259,0.981475,0:08.31,199431,,True,False,True,,1.31446,0.328615,11:18.24,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_3/log/runproute.log,../gen/Tst_pirTest/GEMM_3/log/runproute.sh,../gen/Tst_pirTest/GEMM_3/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_3/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_3/log/,../gen/Tst_pirTest/GEMM_3/log/gentst.log,../gen/Tst_pirTest/GEMM_3/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_3/log/maketst.log,../gen/Tst_pirTest/GEMM_3/log/runp2p.log,../gen/Tst_pirTest/GEMM_3/log/runhybrid.log,True,,,20.941815923,,18,18,5,10,7,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:31.10,0,0,365376,1584128,6.00,0,419078,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:40.23,68685,,True,False,True,,3.81661,0.954153,0:07.29,169610,,True,False,True,,1.54557,0.386392,12:38.51,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_4/log/runproute.log,../gen/Tst_pirTest/GEMM_4/log/runproute.sh,../gen/Tst_pirTest/GEMM_4/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_4/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_4/log/,../gen/Tst_pirTest/GEMM_4/log/gentst.log,../gen/Tst_pirTest/GEMM_4/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_4/log/maketst.log,../gen/Tst_pirTest/GEMM_4/log/runp2p.log,../gen/Tst_pirTest/GEMM_4/log/runhybrid.log,True,,,25.184927451,,18,18,4,11,6,7,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:41.40,0,0,434230,1556480,6.00,0,524549,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:41.21,75019,,True,False,True,,3.49437,0.873592,0:07.63,166586,,True,False,True,,1.57363,0.393406,7:06.12,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_6/log/runproute.log,../gen/Tst_pirTest/GEMM_6/log/runproute.sh,../gen/Tst_pirTest/GEMM_6/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_6/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_6/log/,../gen/Tst_pirTest/GEMM_6/log/gentst.log,../gen/Tst_pirTest/GEMM_6/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_6/log/maketst.log,../gen/Tst_pirTest/GEMM_6/log/runp2p.log,../gen/Tst_pirTest/GEMM_6/log/runhybrid.log,True,,,52.046178738,,18,18,7,28,13,34,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,11:40.21,0,0,471517,3264512,8.50,0,990472,0.0000,0.0000,0.0000,17,-nan,0.0000,,1:38.75,40423,,True,False,True,,6.48502,1.62126,0:15.90,85457,,True,False,True,,3.06755,0.766889,5:05.75,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_7/log/runproute.log,../gen/Tst_pirTest/GEMM_7/log/runproute.sh,../gen/Tst_pirTest/GEMM_7/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_7/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_7/log/,../gen/Tst_pirTest/GEMM_7/log/gentst.log,../gen/Tst_pirTest/GEMM_7/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_7/log/maketst.log,../gen/Tst_pirTest/GEMM_7/log/runp2p.log,../gen/Tst_pirTest/GEMM_7/log/runhybrid.log,True,,,23.293687325,,18,18,3,3,5,11,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:38.54,0,0,106085,110592,5.00,0,114500,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:35.35,17282,,True,False,True,,0.948038,0.23701,0:01.28,46082,,True,False,True,,0.35554,0.088885,1:51.85,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_8/log/runproute.log,../gen/Tst_pirTest/GEMM_8/log/runproute.sh,../gen/Tst_pirTest/GEMM_8/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_8/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_8/log/,../gen/Tst_pirTest/GEMM_8/log/gentst.log,../gen/Tst_pirTest/GEMM_8/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_8/log/maketst.log,../gen/Tst_pirTest/GEMM_8/log/runp2p.log,../gen/Tst_pirTest/GEMM_8/log/runhybrid.log,True,,,19.913701925,,18,18,3,7,5,8,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:36.71,0,0,11881,39424,5.50,0,22468,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:36.67,2304,,True,False,True,,7.11111,1.77778,0:00.34,5950,,True,False,True,,2.75361,0.688403,0:21.55,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,GEMM_9,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_9/log/runproute.log,../gen/Tst_pirTest/GEMM_9/log/runproute.sh,../gen/Tst_pirTest/GEMM_9/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_9/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_9/log/,../gen/Tst_pirTest/GEMM_9/log/gentst.log,../gen/Tst_pirTest/GEMM_9/pir/out/resource.csv,../gen/Tst_pirTest/GEMM_9/log/maketst.log,../gen/Tst_pirTest/GEMM_9/log/runp2p.log,../gen/Tst_pirTest/GEMM_9/log/runhybrid.log,True,,,20.528129977,,18,18,3,7,6,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:29.37,0,0,23211,300032,6.00,0,150404,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:41.81,8848,,True,False,True,,7.40687,1.85172,0:01.34,26093,,True,True,True,,2.51163,0.627908,2:32.18,True
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_0/log/runproute.log,../gen/Tst_pirTest/Kmeans_0/log/runproute.sh,../gen/Tst_pirTest/Kmeans_0/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_0/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_0/log/,../gen/Tst_pirTest/Kmeans_0/log/gentst.log,../gen/Tst_pirTest/Kmeans_0/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_0/log/maketst.log,../gen/Tst_pirTest/Kmeans_0/log/runp2p.log,../gen/Tst_pirTest/Kmeans_0/log/runhybrid.log,True,,,19.12500119,,18,18,3,4,12,12,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,2:49.94,0,0,13000368,63002816,5.50,0,39001388,0.0000,0.0000,0.0000,11,-nan,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:07.98,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_1/log/runproute.log,../gen/Tst_pirTest/Kmeans_1/log/runproute.sh,../gen/Tst_pirTest/Kmeans_1/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_1/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_1/log/,../gen/Tst_pirTest/Kmeans_1/log/gentst.log,../gen/Tst_pirTest/Kmeans_1/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_1/log/maketst.log,../gen/Tst_pirTest/Kmeans_1/log/runp2p.log,../gen/Tst_pirTest/Kmeans_1/log/runhybrid.log,True,,,24.000161628,,18,18,3,3,11,14,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,3:49.73,10,0,76053384,13000000,5.00,1,38016752,0.0000,0.0000,0.0000,10,100.00,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:08.02,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_2/log/runproute.log,../gen/Tst_pirTest/Kmeans_2/log/runproute.sh,../gen/Tst_pirTest/Kmeans_2/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_2/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_2/log/,../gen/Tst_pirTest/Kmeans_2/log/gentst.log,../gen/Tst_pirTest/Kmeans_2/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_2/log/maketst.log,../gen/Tst_pirTest/Kmeans_2/log/runp2p.log,../gen/Tst_pirTest/Kmeans_2/log/runhybrid.log,True,,,35.381190153,,18,18,3,4,17,24,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,6:16.16,20,0,31000400,128002304,5.50,1,75001424,0.0000,0.0000,0.0000,11,100.00,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:07.07,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_3/log/runproute.log,../gen/Tst_pirTest/Kmeans_3/log/runproute.sh,../gen/Tst_pirTest/Kmeans_3/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_3/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_3/log/,../gen/Tst_pirTest/Kmeans_3/log/gentst.log,../gen/Tst_pirTest/Kmeans_3/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_3/log/maketst.log,../gen/Tst_pirTest/Kmeans_3/log/runp2p.log,../gen/Tst_pirTest/Kmeans_3/log/runhybrid.log,True,,,36.542724482,,18,18,3,8,13,20,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,6:03.71,0,0,67002256,114010496,6.50,0,62004476,0.0000,0.0000,0.0000,13,-nan,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:08.03,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_4/log/runproute.log,../gen/Tst_pirTest/Kmeans_4/log/runproute.sh,../gen/Tst_pirTest/Kmeans_4/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_4/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_4/log/,../gen/Tst_pirTest/Kmeans_4/log/gentst.log,../gen/Tst_pirTest/Kmeans_4/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_4/log/maketst.log,../gen/Tst_pirTest/Kmeans_4/log/runp2p.log,../gen/Tst_pirTest/Kmeans_4/log/runhybrid.log,True,,,37.557906109,,18,18,3,4,15,40,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,8:41.81,0,0,36006480,207027136,5.50,0,78010632,0.0000,0.0000,0.0000,11,-nan,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:08.33,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_5/log/runproute.log,../gen/Tst_pirTest/Kmeans_5/log/runproute.sh,../gen/Tst_pirTest/Kmeans_5/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_5/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_5/log/,../gen/Tst_pirTest/Kmeans_5/log/gentst.log,../gen/Tst_pirTest/Kmeans_5/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_5/log/maketst.log,../gen/Tst_pirTest/Kmeans_5/log/runp2p.log,../gen/Tst_pirTest/Kmeans_5/log/runhybrid.log,True,,,60.238859175,,18,18,3,12,18,33,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,11:26.49,0,0,61001376,401007936,7.50,0,109004776,0.0000,0.0000,0.0000,15,-nan,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:10.06,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
9c71e7bf,a38d161e,2019-07-25 19:44:44,Kmeans_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_6/log/runproute.log,../gen/Tst_pirTest/Kmeans_6/log/runproute.sh,../gen/Tst_pirTest/Kmeans_6/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_6/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_6/log/,../gen/Tst_pirTest/Kmeans_6/log/gentst.log,../gen/Tst_pirTest/Kmeans_6/pir/out/resource.csv,../gen/Tst_pirTest/Kmeans_6/log/maketst.log,../gen/Tst_pirTest/Kmeans_6/log/runp2p.log,../gen/Tst_pirTest/Kmeans_6/log/runhybrid.log,True,,,43.75206631,,18,18,3,8,15,38,36,36,162,162,route_min_directed_valient,checkerboard,4,3,-1,4,,9:11.97,0,0,38006032,168021504,6.50,0,79011152,0.0000,0.0000,0.0000,13,-nan,0.0000,"src/hostio.h:12:35: error: ‘x448’ was not declared in this scope
",0:08.90,,,,False,False,,,,,,,,False,False,,,,0:00.00,False
