MC_Total,runhybrid_success,tokenout,proute-algo,col,dag-stage,proute-q,OPS-Flt,pirArgs,run-proute,prtime,fifo-depth,PCU,routing-algo,flit-width,runp2p_cycle,VMC-alloc,split-algo,mdone,runp2p_rbw,simulate,VBB-alloc,runp2p_dram_power,fast,backend,waveform,runproute_time,topo,runp2p_wbw,runhybrid_complete,mergeTime_ms,argin,runp2p_pass,save,maketst_time,notFit,DAG_Total,runhybrid_pass,stat,spatial_sha,time,merge,trace,verbose,genpir_err,runhybrid_dram_power,debug,freq,VAFG-split,runhybrid_wbw,runproute_err,psim-q,mem-tech,constprop,pattern,VDAG-alloc,argout,runhybrid_deadlock,igraph,runp2p_time,simfreq,runhybrid_err,link-prop,psim,rtelm,run-psim,PMU,VAFG,runhybrid_rbw,retime-glob,vfifo,vcLimit,succeeded,VDAG-split,VBB-split,runhybrid_time,bcread,vc,reserve-pcu,runp2p_success,proute-opts,vdot,OPS-All,name,maketst_err,sr,OPS-Fix,proute-seed,OPS-FU,pracc,row,runp2p_complete,net,lrange,pmu-sram-size,VBB,split-forward,PCU_Total,memelm,PMU_Total,routing-cost,VPCU-split,avgActive,runp2p_err,MC,VPCU-alloc,reserve-pmu,VPMU,VAFG-alloc,load,module,OPS-Other,dedicated-dag,rundot,merge-algo,merge-forward,VPMU-split,debug-tst,retime-exout,pir_sha,algo,VMC,slink,nn,time-out,start-id,retime-local,run-tst,mapping,word,retime-buffer-only,OPS-Prog FU,maxActive,pmu-stage,genpir,gentst_time,clock,gentst_err,vlink,scheduled,split-thread,arch,pcu-stage,vec,VPMU-alloc,dupra,VDAG,VMC-split,dot,runhybrid_cycle,split,DAG,app,tungsten,ag-dce,runp2p_deadlock,dag,open,project,VPCU,codegen
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,2,dor,512,78,1,dfs,True,0.0,False,,,True,Tst,True,,mesh,1.64103,False,,6,True,False,0:24.45,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:01.01,0.08kHz,,db,False,True,False,2,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,4,14.003944773175544,,1,4,0,2,1,False,False,,False,True,bfs,False,2,False,False,adba6db5,route_min_directed_valient,1,4,False,100,0,False,False,True,32,False,,41.02564102564103,6,True,17.945291748,1000000000,,2,False,1,MyDesign,6,16,2,False,0,1,True,,True,3,BankEnable_0,True,True,False,True,False,pirTest,4,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,15,dor,512,134,1,dfs,True,0.0,False,,,True,Tst,True,,mesh,0.955224,False,,6,,False,1:04.18,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.53,0.25kHz,,db,False,True,False,6,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,25,10.058403634003893,,1,13,0,6,1,False,False,,False,True,bfs,False,6,False,False,adba6db5,route_min_directed_valient,1,4,False,100,0,False,False,True,32,False,,11.940298507462687,6,True,70.421520787,1000000000,,2,False,1,MyDesign,6,16,6,False,0,1,True,,True,10,BankRange_0,True,True,False,True,False,pirTest,25,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --split-algo=bfs, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,32,dor,512,117492,7,bfs,True,26.774,False,,,True,Tst,True,,mesh,4.46233,False,,6,True,False,2:49.62,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,1:10.17,1.67kHz,,db,False,True,False,1,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,41,5.432017538650825,,7,10,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,7,4,False,100,0,False,False,True,32,False,,6.972389609505328,6,True,54.906094437,1000000000,,2,False,1,MyDesign,6,16,,False,0,7,True,,True,8,BlackScholes_0,True,True,False,True,False,pirTest,41,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,87,,dfs,True,0.0,False,,,True,Tst,True,,mesh,0.0,False,,6,True,False,0:15.62,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.73,0.12kHz,,db,False,True,False,1,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,1,5.363984674329502,,0,1,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,,4,False,100,0,False,False,True,32,False,,13.793103448275861,6,True,22.159204334,1000000000,,2,False,1,MyDesign,6,16,,False,0,,True,,True,0,BreakTest,True,True,False,True,False,pirTest,1,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,23,,dfs,True,0.0,False,,,True,Tst,True,,mesh,0.0,False,,6,True,False,0:14.25,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.94,0.02kHz,,db,False,True,False,2,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,2,23.91304347826087,,0,2,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,,4,False,100,0,False,False,True,32,False,,43.47826086956522,6,True,15.865480598,1000000000,,2,False,1,MyDesign,6,16,,False,0,,True,,True,0,BreakTest2,True,True,False,True,False,pirTest,2,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,9,dor,512,271,2,dfs,True,0.472325,False,,,True,Tst,True,,mesh,15.1144,False,,6,True,False,0:42.16,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.98,0.28kHz,,db,False,True,False,2,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,12,20.647433747064742,,2,6,0,2,1,False,False,,False,True,bfs,False,2,False,False,adba6db5,route_min_directed_valient,2,4,False,100,0,False,False,True,32,False,,47.23247232472325,6,True,22.187324337,1000000000,,2,False,1,MyDesign,6,16,2,False,0,2,True,,True,3,BroadcastTest,True,True,False,True,False,pirTest,12,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,5,dor,512,139,1,dfs,True,0.460432,False,,,True,Tst,True,,mesh,1.38129,False,,6,True,False,0:33.45,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.33,0.42kHz,,db,False,True,False,1,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,5,21.71353826030085,,1,4,0,1,1,False,False,,False,True,bfs,False,1,False,False,adba6db5,route_min_directed_valient,1,4,False,100,0,False,False,True,32,False,,34.53237410071942,6,True,15.461926286,1000000000,,2,False,1,MyDesign,6,16,1,False,0,1,True,,True,0,CountZero_0,True,True,False,True,False,pirTest,5,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,930,2,dfs,True,1.10108,False,,,True,Tst,True,,mesh,1.10108,False,,6,True,False,0:27.10,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:01.19,0.78kHz,,db,False,True,False,7,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,7,7.096774193548387,,2,7,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,2,4,False,100,0,False,False,True,32,False,,27.526881720430108,6,True,20.544449922,1000000000,,2,False,1,MyDesign,6,16,,False,0,2,True,,True,0,DRAMDoubleBuffer2_0,True,True,False,True,False,pirTest,7,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,930,2,dfs,True,1.10108,False,,,True,Tst,True,,mesh,1.10108,False,,6,True,False,0:23.53,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.39,2.38kHz,,db,False,True,False,7,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,7,7.096774193548387,,2,7,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,2,4,False,100,0,False,False,True,32,False,,27.526881720430108,6,True,19.136515767,1000000000,,2,False,1,MyDesign,6,16,,False,0,2,True,,True,0,DRAMDoubleBuffer2_1,True,True,False,True,False,pirTest,7,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,470,4,dfs,True,2.17872,False,,,True,Tst,True,,mesh,2.17872,False,,6,True,False,0:55.95,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.78,0.6kHz,,db,False,True,False,14,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,14,7.898936170212766,,4,14,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,4,4,False,100,0,False,False,True,32,False,,27.23404255319149,6,True,45.031032455,1000000000,,2,False,1,MyDesign,6,16,,False,0,4,True,,True,0,DRAMDoubleBuffer2_2,True,True,False,True,False,pirTest,14,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,490,6,dfs,True,2.0898,False,,,True,Tst,True,,mesh,2.0898,False,,6,True,False,0:39.00,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.46,1.07kHz,,db,False,True,False,3,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,23,9.355102040816327,,6,23,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,6,4,False,100,0,False,False,True,32,False,,26.122448979591837,6,True,34.000002629,1000000000,,2,False,1,MyDesign,6,16,,False,0,6,True,,True,20,DRAMDoubleBuffer2_3,True,True,False,True,False,pirTest,23,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,370,6,dfs,True,2.76757,False,,,True,Tst,True,,mesh,2.76757,False,,6,True,False,0:43.49,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.71,0.52kHz,,db,False,True,False,11,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,23,2.0108108108108107,,6,23,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,6,4,False,100,0,False,False,True,32,False,,2.1621621621621623,6,True,37.431405739,1000000000,,2,False,1,MyDesign,6,16,,False,0,6,True,,True,12,DRAMDoubleBuffer2_4,True,True,False,True,False,pirTest,23,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,456,4,dfs,True,2.24561,False,,,True,Tst,True,,mesh,2.24561,False,,6,True,False,0:33.03,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.37,1.23kHz,,db,False,True,False,13,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,13,15.935672514619883,,4,13,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,4,4,False,100,0,False,False,True,32,False,,56.14035087719298,6,True,21.843095661,1000000000,,2,False,1,MyDesign,6,16,,False,0,4,True,,True,0,DRAMDoubleBuffer_0,True,True,False,True,False,pirTest,13,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,253,4,dfs,True,4.04743,False,,,True,Tst,True,,mesh,4.04743,False,,6,True,False,0:49.31,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.91,0.28kHz,,db,False,True,False,4,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,11,3.4660991182730316,,4,11,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,4,4,False,100,0,False,False,True,32,False,,6.324110671936759,6,True,22.757912261,1000000000,,2,False,1,MyDesign,6,16,,False,0,4,True,,True,7,DRAMDoubleBuffer_1,True,True,False,True,False,pirTest,11,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,236,8,dfs,True,4.33898,False,,,True,Tst,True,,mesh,4.33898,False,,6,True,False,0:47.96,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.52,0.45kHz,,db,False,True,False,8,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,22,2.01271186440678,,8,22,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,8,4,False,100,0,False,False,True,32,False,,3.389830508474576,6,True,44.632941228,1000000000,,2,False,1,MyDesign,6,16,,False,0,8,True,,True,14,DRAMDoubleBuffer_2,True,True,False,True,False,pirTest,22,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,0,dor,512,236,12,dfs,True,4.33898,False,,,True,Tst,True,,mesh,4.33898,False,,6,True,False,1:23.72,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:00.43,0.55kHz,,db,False,True,False,28,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,37,2.0208604954367666,,12,37,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,12,4,False,100,0,False,False,True,32,False,,3.389830508474576,6,True,42.557563376,1000000000,,2,False,1,MyDesign,6,16,,False,0,12,True,,True,9,DRAMDoubleBuffer_3,True,True,False,True,False,pirTest,37,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,11,dor,512,77891,3,dfs,True,43.7518,False,,,True,Tst,True,,mesh,43.7518,False,,6,,False,1:15.96,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:20.74,3.76kHz,,db,False,True,False,2,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,19,20.64051045692057,,3,19,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,68.36219845681786,6,True,34.825111429,1000000000,,2,False,1,MyDesign,6,16,,False,0,3,True,,True,6,DRAMMergeSort_0,True,True,False,True,False,pirTest,19,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,11,dor,512,77959,3,dfs,True,43.7136,False,,,True,Tst,True,,mesh,43.7136,False,,6,,False,1:18.92,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:10.68,7.3kHz,,db,False,True,False,2,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,19,20.622506702240923,,3,19,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,3,4,False,100,0,False,False,True,32,False,,68.30256929924704,6,True,27.964239981,1000000000,,2,False,1,MyDesign,6,16,,False,0,3,True,,True,6,DRAMMergeSort_1,True,True,False,True,False,pirTest,19,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,22,dor,512,66578,6,dfs,True,51.1862,False,,,True,Tst,True,,mesh,51.1862,False,,6,,False,1:15.29,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:16.81,3.96kHz,,db,False,True,False,4,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,37,13.884588123826312,,6,37,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,6,4,False,100,0,False,False,True,32,False,,43.065276818168165,6,True,44.797097478,1000000000,,2,False,1,MyDesign,6,16,,False,0,6,True,,True,11,DRAMMergeSort_2,True,True,False,True,False,pirTest,37,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,33,dor,512,60221,9,dfs,True,56.5894,False,,,True,Tst,True,,mesh,56.5894,False,,6,,False,2:06.58,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:26.93,2.24kHz,,db,False,True,False,6,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,55,11.99203304864121,,9,55,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,9,4,False,100,0,False,False,True,32,False,,37.030271832085155,6,True,92.697397318,1000000000,,2,False,1,MyDesign,6,16,,False,0,9,True,,True,16,DRAMMergeSort_3,True,True,False,True,False,pirTest,55,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,44,dor,512,60388,12,dfs,True,56.4329,False,,,True,Tst,True,,mesh,56.4329,False,,6,,False,3:33.93,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,1:09.39,0.87kHz,,db,False,True,False,8,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,73,9.411136621677471,,12,73,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,12,4,False,100,0,False,False,True,32,False,,28.826919255481222,6,True,127.743020537,1000000000,,2,False,1,MyDesign,6,16,,False,0,12,True,,True,21,DRAMMergeSort_4,True,True,False,True,False,pirTest,73,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,42,dor,512,35529,10,dfs,True,51.6482,False,,,True,Tst,True,,mesh,51.6482,False,,6,,False,3:13.99,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:17.11,2.08kHz,,db,False,True,False,8,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,66,9.066015131664365,,10,61,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,10,4,False,100,0,False,False,True,32,False,,46.11444172366236,6,True,68.53728322,1000000000,,2,False,1,MyDesign,6,16,,False,0,10,True,,True,16,DRAMMergeSort_5,True,True,False,True,False,pirTest,66,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,33,dor,512,61288,9,dfs,True,55.6042,False,,,True,Tst,True,,mesh,55.6042,False,,6,,False,2:02.64,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,0:21.33,2.87kHz,,db,False,True,False,6,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,55,11.78325646492335,,9,55,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,9,4,False,100,0,False,False,True,32,False,,36.385589348649,6,True,55.325492817,1000000000,,2,False,1,MyDesign,6,16,,False,0,9,True,,True,16,DRAMMergeSort_6,True,True,False,True,False,pirTest,55,True
40,False,5,route_min_directed_valient,20,6,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=false, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,,16,105,dor,512,32048,25,dfs,True,57.2581,False,,,True,Tst,True,,mesh,57.2581,False,,6,,False,10:06.99,,40,,True,368fc703,2020-02-06 21:17:35 -0800,False,False,False,,,True,1000000000.0,1,,,1,DDR4,True,checkerboard,0,4,False,False,1:34.86,0.34kHz,,db,False,True,False,20,1,,False,4,4,True,0,,,True,4,0,True,-i100 -p100 -t1 -d100,True,,AccelMain,,True,,0,,True,20,True,hybrid,True,65536,,False,200,False,200,H-hop,162,5.7022478027924555,,25,151,0,,1,False,False,,False,True,bfs,False,,False,False,adba6db5,route_min_directed_valient,25,4,False,100,0,False,False,True,32,False,,29.48077883175237,6,True,363.014832705,1000000000,,2,False,1,MyDesign,6,16,,False,0,25,True,,True,37,DRAMMergeSort_7,True,True,False,True,False,pirTest,162,True
