name,run-proute,pmu-stage,PMU,memelm,retime-exout,proute-q,pcu-stage,share-adctx,dedicated-dag,VBB-split,fifo-depth,time,vc,net,pracc,psim,word,reserve-pmu,runp2p_err,runp2p_pass,merge-forward,dot,OPS-All,VPCU-split,freq,argin,MC,runhybrid_deadlock,debug,merge-algo,pattern,lrange,mem-tech,runp2p_wbw,PCU,col,vfifo,OPS-FU,pirArgs,module,maketst_time,topo,runp2p_dram_power,VPCU-alloc,runproute_err,OPS-Prog FU,proute-algo,tokenout,mapping,runhybrid_pass,VMC,scheduled,runp2p_success,runhybrid_wbw,run-tst,gentst_err,runhybrid_time,split-forward,runp2p_deadlock,VMC-split,maketst_err,proute-seed,retime-local,start-id,save,waveform,DAG_Total,time-out,vec,runhybrid_success,slink,prtime,rundot,runhybrid_cycle,gentst_time,OPS-Other,simulate,runproute_time,vdot,split,project,runhybrid_err,VAFG-alloc,run-psim,tungsten,reserve-pcu,argout,routing-cost,trace,row,clock,genpir_err,runhybrid_rbw,MC_Total,dag-stage,runp2p_time,verbose,VDAG-split,VPMU-alloc,runp2p_cycle,stat,constprop,app,VBB-alloc,nn,notFit,PCU_Total,vlink,VPMU,VDAG,runp2p_complete,OPS-Flt,algo,fast,VAFG,flit-width,igraph,simfreq,arch,succeeded,split-algo,OPS-Fix,genpir,pmu-sram-size,PMU_Total,runp2p_rbw,bcread,avgActive,spatial_sha,DAG,open,backend,proute-opts,vcLimit,psim-q,codegen,routing-algo,runhybrid_complete,dupra,maxActive,dag,VBB,retime-buffer-only,debug-print,VMC-alloc,pir_sha,VPCU,VDAG-alloc,split-thread,retime-glob,VPMU-split,load,mergeTime_ms,merge,rtelm,sr,link-prop,ag-dce,runhybrid_dram_power,VAFG-split,mdone
AccelMain,False,6,14,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,28,1000000000.0,6,10,False,True,bfs,checkerboard,True,DDR4,0.440288,28,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,3:52.51,mesh,,28,,,route_min_directed_valient,5,True,,10,False,True,,False,,,False,False,10,,0,False,0,True,True,40,100,16,False,4,,True,,140.32706817,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:13.32,False,0,14,9303,True,True,GEMM_14,,False,,200,2,14,0,True,,route_min_directed_valient,True,1,512,False,0.7kHz,MyDesign,True,dfs,,True,65536,200,0.908094,True,23.3126258723601,d860f9fb,0,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,88.05761582285284,True,,False,True,10,5c5954a6,28,0,1,False,14,False,,False,True,True,db,True,,1,True
AccelMain,False,6,9,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,52,1000000000.0,6,7,False,True,bfs,checkerboard,True,DDR4,0.713465,52,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,3:20.27,mesh,,30,,,route_min_directed_valient,5,True,,7,False,True,,False,,,False,False,7,,0,False,0,True,True,40,100,16,False,4,,True,,114.221896229,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:05.65,False,0,9,5741,True,True,GEMM_15,,False,,200,2,9,0,True,,route_min_directed_valient,True,1,512,False,1.02kHz,MyDesign,True,dfs,,True,65536,200,1.63874,True,25.07073874083106,d860f9fb,0,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,71.34645532137259,True,,False,True,7,5c5954a6,52,0,1,False,9,False,,False,True,True,db,True,,1,True
AccelMain,False,6,28,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,56,1000000000.0,6,20,False,True,bfs,checkerboard,True,DDR4,0.827809,56,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,4:50.22,mesh,,56,,,route_min_directed_valient,5,True,,20,False,True,,False,,,False,False,20,,0,False,0,True,True,40,100,16,False,4,,True,,340.339519024,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:18.31,False,0,28,4948,True,True,GEMM_16,,False,,200,2,28,0,True,,route_min_directed_valient,True,1,512,False,0.27kHz,MyDesign,True,dfs,,True,65536,200,1.65562,True,22.124379258574894,d860f9fb,0,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,82.78092158447858,True,,False,True,20,5c5954a6,56,0,1,False,28,False,,False,True,True,db,True,,1,True
AccelMain,False,6,11,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,57,1000000000.0,6,7,False,True,bfs,checkerboard,True,DDR4,5.92764,27,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,4:11.46,mesh,,30,,,route_min_directed_valient,5,True,,7,False,True,,False,,,False,False,7,,0,False,0,True,True,40,100,16,False,4,,True,,344.275283218,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:04.27,False,0,9,2764,True,True,GEMM_17,,False,,200,2,11,0,True,,route_min_directed_valient,True,1,512,False,0.65kHz,MyDesign,True,dfs,,True,65536,200,21.4182,True,35.19602683857388,d860f9fb,30,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,74.09551374819102,True,,False,True,7,5c5954a6,57,0,1,False,11,False,,False,True,True,db,True,,1,True
AccelMain,False,6,28,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,84,1000000000.0,6,20,False,True,bfs,checkerboard,True,DDR4,6.19902,44,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,6:26.15,mesh,,56,,,route_min_directed_valient,5,True,,20,False,True,,False,,,False,False,20,,0,False,0,True,True,40,100,16,False,4,,True,,324.556121484,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:07.86,False,0,28,2643,True,True,GEMM_18,,False,,200,2,28,0,True,,route_min_directed_valient,True,1,512,False,0.34kHz,MyDesign,True,dfs,,True,65536,200,12.398,True,25.972430095861835,d860f9fb,40,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,77.48770336738555,True,,False,True,20,5c5954a6,84,0,1,False,28,False,,False,True,True,db,True,,1,True
AccelMain,False,6,7,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,31,1000000000.0,6,5,False,True,bfs,checkerboard,True,DDR4,1.42219,16,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:37.22,mesh,,19,,,route_min_directed_valient,5,True,,5,False,True,,False,,,False,False,5,,0,False,0,True,True,40,100,16,False,4,,True,,77.336403782,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:32.78,False,0,7,46081,True,True,GEMM_19,,False,,200,2,7,0,True,,route_min_directed_valient,True,1,512,False,1.41kHz,MyDesign,True,dfs,,True,65536,200,5.68877,True,27.090176520527425,d860f9fb,15,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,97.775655910245,True,,False,True,5,5c5954a6,31,0,1,False,7,False,,False,True,True,db,True,,1,True
AccelMain,False,6,6,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,19,1000000000.0,6,3,False,True,bfs,checkerboard,True,DDR4,0.983935,10,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:43.75,mesh,,11,,,route_min_directed_valient,5,True,,3,False,True,,False,,,False,False,3,,0,False,0,True,True,40,100,16,False,4,,True,,48.841562338,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:21.61,False,0,5,66606,True,True,GEMM_2,,False,,200,2,6,0,True,,route_min_directed_valient,True,1,512,False,3.08kHz,MyDesign,True,dfs,,True,65536,200,3.93574,True,26.606477200374787,d860f9fb,9,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,98.39353811968891,True,,False,True,3,5c5954a6,19,0,1,False,6,False,,False,True,True,db,True,,1,True
AccelMain,False,6,9,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,65,1000000000.0,6,5,False,True,bfs,checkerboard,True,DDR4,3.952,35,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,6:46.32,mesh,,31,,,route_min_directed_valient,5,True,,5,False,True,,False,,,False,False,5,,0,False,0,True,True,40,100,16,False,4,,True,,232.470036365,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:25.45,False,0,7,16583,True,True,GEMM_20,,False,,200,2,9,0,True,,route_min_directed_valient,True,1,512,False,0.65kHz,MyDesign,True,dfs,,True,65536,200,15.808,True,38.28694331257197,d860f9fb,30,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,93.39685219803413,True,,False,True,5,5c5954a6,65,0,1,False,9,False,,False,True,True,db,True,,1,True
AccelMain,False,6,27,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,204,1000000000.0,6,15,False,True,bfs,checkerboard,True,DDR4,7.09648,164,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,10:55.06,mesh,,95,,,route_min_directed_valient,5,True,,15,False,True,,False,,,False,False,15,,0,False,0,True,True,40,100,16,False,4,,True,,1254.350540528,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,1:59.33,False,0,21,9235,True,True,GEMM_21,,False,,200,2,27,0,True,,route_min_directed_valient,True,1,512,False,0.08kHz,MyDesign,True,dfs,,True,65536,200,21.2894,True,34.77957137983649,d860f9fb,40,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,83.85489983757445,True,,False,True,15,5c5954a6,204,0,1,False,27,False,,False,True,True,db,True,,1,True
AccelMain,False,6,21,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,69,1000000000.0,6,15,False,True,bfs,checkerboard,True,DDR4,1.91918,33,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,3:48.48,mesh,,46,,,route_min_directed_valient,5,True,,15,False,True,,False,,,False,False,15,,0,False,0,True,True,40,100,16,False,4,,True,,465.04179263,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:49.23,False,0,21,34148,True,True,GEMM_22,,False,,200,2,21,0,True,,route_min_directed_valient,True,1,512,False,0.69kHz,MyDesign,True,dfs,,True,65536,200,5.75753,True,27.229712717730397,d860f9fb,36,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,95.9587677169966,True,,False,True,15,5c5954a6,69,0,1,False,21,False,,False,True,True,db,True,,1,True
AccelMain,False,6,5,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,35,1000000000.0,6,3,False,True,bfs,checkerboard,True,DDR4,0.439724,24,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,2:24.43,mesh,,15,,,route_min_directed_valient,5,True,,3,False,True,,False,,,False,False,3,,0,False,0,True,True,40,100,16,False,4,,True,,76.698932346,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,1:58.04,False,0,5,149039,True,True,GEMM_23,,False,,200,2,5,0,True,,route_min_directed_valient,True,1,512,False,1.26kHz,MyDesign,True,dfs,,True,65536,200,1.7589,True,27.715875902088904,d860f9fb,11,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,98.2507934164883,True,,False,True,3,5c5954a6,35,0,1,False,5,False,,False,True,True,db,True,,1,True
AccelMain,False,6,15,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,106,1000000000.0,6,9,False,True,bfs,checkerboard,True,DDR4,0.864329,73,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,6:11.94,mesh,,45,,,route_min_directed_valient,5,True,,9,False,True,,False,,,False,False,9,,0,False,0,True,True,40,100,16,False,4,,True,,296.737676099,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,4:08.66,False,0,15,75823,True,True,GEMM_24,,False,,200,2,15,0,True,,route_min_directed_valient,True,1,512,False,0.3kHz,MyDesign,True,dfs,,True,65536,200,2.59299,True,27.90377010901191,d860f9fb,33,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,96.56172929058465,True,,False,True,9,5c5954a6,106,0,1,False,15,False,,False,True,True,db,True,,1,True
AccelMain,False,6,7,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,21,1000000000.0,6,5,False,True,bfs,checkerboard,True,DDR4,0.973876,9,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:41.27,mesh,,14,,,route_min_directed_valient,5,True,,5,False,True,,False,,,False,False,5,,0,False,0,True,True,40,100,16,False,4,,True,,66.863206529,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:35.89,False,0,7,67294,True,True,GEMM_3,,False,,200,2,7,0,True,,route_min_directed_valient,True,1,512,False,1.88kHz,MyDesign,True,dfs,,True,65536,200,3.8955,True,27.600195949221273,d860f9fb,12,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,97.38758284542456,True,,False,True,5,5c5954a6,21,0,1,False,7,False,,False,True,True,db,True,,1,True
AccelMain,False,6,6,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,21,1000000000.0,6,4,False,True,bfs,checkerboard,True,DDR4,0.981945,10,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,2:18.53,mesh,,13,,,route_min_directed_valient,5,True,,4,False,True,,False,,,False,False,4,,0,False,0,True,True,40,100,16,False,4,,True,,95.226094433,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:37.10,False,0,6,66741,True,True,GEMM_4,,False,,200,2,6,0,True,,route_min_directed_valient,True,1,512,False,1.8kHz,MyDesign,True,dfs,,True,65536,200,3.92778,True,24.9027526615516,d860f9fb,11,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,98.19451311787357,True,,False,True,4,5c5954a6,21,0,1,False,6,False,,False,True,True,db,True,,1,True
AccelMain,False,6,11,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,57,1000000000.0,6,7,False,True,bfs,checkerboard,True,DDR4,3.59023,27,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,2:16.23,mesh,,30,,,route_min_directed_valient,5,True,,7,False,True,,False,,,False,False,7,,0,False,0,True,True,40,100,16,False,4,,True,,270.084558055,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:14.48,False,0,9,18254,True,True,GEMM_6,,False,,200,2,11,0,True,,route_min_directed_valient,True,1,512,False,1.26kHz,MyDesign,True,dfs,,True,65536,200,14.3609,True,35.90236760062552,d860f9fb,30,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,89.75566999013915,True,,False,True,7,5c5954a6,57,0,1,False,11,False,,False,True,True,db,True,,1,True
AccelMain,False,6,5,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,18,1000000000.0,6,3,False,True,bfs,checkerboard,True,DDR4,0.237436,18,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:15.42,mesh,,11,,,route_min_directed_valient,5,True,,3,False,True,,False,,,False,False,3,,0,False,0,True,True,40,100,16,False,4,,True,,61.610192777,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:04.33,False,0,5,17251,True,True,GEMM_7,,False,,200,2,5,0,True,,route_min_directed_valient,True,1,512,False,3.98kHz,MyDesign,True,dfs,,True,65536,200,0.779085,True,24.088930469821094,d860f9fb,0,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,94.97420439394817,True,,False,True,3,5c5954a6,18,0,1,False,5,False,,False,True,True,db,True,,1,True
AccelMain,False,6,5,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,19,1000000000.0,6,3,False,True,bfs,checkerboard,True,DDR4,1.82776,10,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,2:01.83,mesh,,11,,,route_min_directed_valient,5,True,,3,False,True,,False,,,False,False,3,,0,False,0,True,True,40,100,16,False,4,,True,,97.961505702,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:02.29,False,0,5,2241,True,True,GEMM_8,,False,,200,2,5,0,True,,route_min_directed_valient,True,1,512,False,0.98kHz,MyDesign,True,dfs,,True,65536,200,6.59705,True,30.210719420893447,d860f9fb,9,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,91.38777331548415,True,,False,True,3,5c5954a6,19,0,1,False,5,False,,False,True,True,db,True,,1,True
AccelMain,False,6,6,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,19,1000000000.0,6,3,False,True,bfs,checkerboard,True,DDR4,1.89652,10,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,3:19.86,mesh,,11,,,route_min_directed_valient,5,True,,3,False,True,,False,,,False,False,3,,0,False,0,True,True,40,100,16,False,4,,True,,136.507725366,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:12.73,False,0,5,8639,True,True,GEMM_9,,False,,200,2,6,0,True,,route_min_directed_valient,True,1,512,False,0.68kHz,MyDesign,True,dfs,,True,65536,200,7.58606,True,30.117336898875767,d860f9fb,9,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,94.82579002199328,True,,False,True,3,5c5954a6,19,0,1,False,6,False,,False,True,True,db,True,,1,True
AccelMain,False,6,2,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,7,1000000000.0,6,2,False,True,bfs,checkerboard,True,DDR4,2.90909,7,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,0:48.34,mesh,,7,,,route_min_directed_valient,5,True,,2,False,True,,False,,,False,False,2,,0,False,0,True,True,40,100,16,False,4,,True,,26.992883149,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:01.02,False,0,2,88,True,True,IfTest_0,,False,,200,2,2,0,True,,route_min_directed_valient,True,1,512,False,0.09kHz,MyDesign,True,dfs,,True,65536,200,0.0,True,15.25974025974026,d860f9fb,0,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,36.36363636363637,True,,False,True,2,5c5954a6,7,0,1,False,2,False,,False,True,True,db,True,,1,True
AccelMain,False,6,2,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,9,1000000000.0,6,1,False,True,bfs,checkerboard,True,DDR4,3.64413,2,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:32.12,mesh,,10,,,route_min_directed_valient,5,True,,1,False,True,,False,,,False,False,1,,0,False,0,True,True,40,100,16,False,4,,True,,67.372870493,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:02.04,False,0,2,562,True,True,InitSort_0,,False,,200,2,2,0,True,,route_min_directed_valient,True,1,512,False,0.28kHz,MyDesign,True,dfs,,True,65536,200,3.18861,True,16.152629497825227,d860f9fb,9,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,91.1032028469751,True,,False,True,1,5c5954a6,9,0,1,False,2,False,,False,True,True,db,True,,1,True
AccelMain,False,6,2,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,7,1000000000.0,6,1,False,True,bfs,checkerboard,True,DDR4,2.16949,4,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:28.11,mesh,,9,,,route_min_directed_valient,5,True,,1,False,True,,False,,,False,False,1,,0,False,0,True,True,40,100,16,False,4,,True,,49.65146186,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:02.43,False,0,2,118,True,True,InitSort_1,,False,,200,2,2,0,True,,route_min_directed_valient,True,1,512,False,0.05kHz,MyDesign,True,dfs,,True,65536,200,0.0,True,22.12806026365348,d860f9fb,5,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,54.23728813559322,True,,False,True,1,5c5954a6,7,0,1,False,2,False,,False,True,True,db,True,,1,True
AccelMain,False,6,4,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,14,1000000000.0,6,2,False,True,bfs,checkerboard,True,DDR4,4.69725,8,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,0:47.87,mesh,,18,,,route_min_directed_valient,5,True,,2,False,True,,False,,,False,False,2,,0,False,0,True,True,40,100,16,False,4,,True,,32.409800801,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:00.55,False,0,4,109,True,True,InitSort_2,,False,,200,2,4,0,True,,route_min_directed_valient,True,1,512,False,0.2kHz,MyDesign,True,dfs,,True,65536,200,0.0,True,25.310307609282248,d860f9fb,10,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,58.71559633027523,True,,False,True,2,5c5954a6,14,0,1,False,4,False,,False,True,True,db,True,,1,True
AccelMain,False,6,6,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,31,1000000000.0,6,3,False,True,bfs,checkerboard,True,DDR4,4.69725,14,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:53.19,mesh,,29,,,route_min_directed_valient,5,True,,3,False,True,,False,,,False,False,3,,0,False,0,True,True,40,100,16,False,4,,True,,45.765473365,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:01.52,False,0,6,109,True,True,InitSort_3,,False,,200,2,6,0,True,,route_min_directed_valient,True,1,512,False,0.07kHz,MyDesign,True,dfs,,True,65536,200,0.0,True,21.86544342507645,d860f9fb,19,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,58.71559633027523,True,,False,True,3,5c5954a6,31,0,1,False,6,False,,False,True,True,db,True,,1,True
AccelMain,False,6,4,False,False,4,6,False,False,,16,2020-03-11 17:57:12 -0700,4,hybrid,True,False,32,0,,True,False,True,,11,1000000000.0,6,1,False,True,bfs,checkerboard,True,DDR4,2.75269,8,20,4,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_part, --fast=true",False,1:22.37,mesh,,13,,,route_min_directed_valient,5,True,,1,False,True,,False,,,False,False,1,,0,False,0,True,True,40,100,16,False,4,,True,,32.63974641,,False,,True,True,pirTest,,1,False,True,0,4,H-hop,False,20,1000000000,,,40,6,0:02.00,False,0,4,186,True,True,InitSort_4,,False,,200,2,4,0,True,,route_min_directed_valient,True,1,512,False,0.09kHz,MyDesign,True,dfs,,True,65536,200,0.0,True,30.501792114695338,d860f9fb,7,False,Tst,-i100 -p100 -t1 -d100,4,1,True,dor,False,False,68.81720430107526,True,,False,True,1,5c5954a6,11,0,1,False,4,False,,False,True,True,db,True,,1,True
