spatial_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
ffb546aa,2019-07-08 21:38:39,GDA_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_0/log/runproute.log,../gen/Tst_pirTest/GDA_0/log/runproute.sh,../gen/Tst_pirTest/GDA_0/plastisim/summary.csv,../gen/Tst_pirTest/GDA_0/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_0/log/,../gen/Tst_pirTest/GDA_0/log/gentst.log,../gen/Tst_pirTest/GDA_0/log/maketst.log,../gen/Tst_pirTest/GDA_0/log/runp2p.log,../gen/Tst_pirTest/GDA_0/log/runhybrid.log,True,,,21.280268432,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:55.70,0,0,1975,13818064,5.50,0,7419362,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:51.01,1078963,,True,False,True,1.724,0.491,0.061,2:48.57,2787891,,True,False,True,1.583,0.19,0.024,2:10:31,True
ffb546aa,2019-07-08 21:38:39,GDA_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_1/log/runproute.log,../gen/Tst_pirTest/GDA_1/log/runproute.sh,../gen/Tst_pirTest/GDA_1/plastisim/summary.csv,../gen/Tst_pirTest/GDA_1/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_1/log/,../gen/Tst_pirTest/GDA_1/log/gentst.log,../gen/Tst_pirTest/GDA_1/log/maketst.log,../gen/Tst_pirTest/GDA_1/log/runp2p.log,../gen/Tst_pirTest/GDA_1/log/runhybrid.log,True,,,19.547425737,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:01.37,0,0,343,56732,5.50,0,30518,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:49.29,6016,,True,False,True,0.0,1.447,0.681,0:01.25,14808,,True,False,True,0.0,0.588,0.277,2:17.76,True
ffb546aa,2019-07-08 21:38:39,GDA_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_14/log/runproute.log,../gen/Tst_pirTest/GDA_14/log/runproute.sh,../gen/Tst_pirTest/GDA_14/plastisim/summary.csv,../gen/Tst_pirTest/GDA_14/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_14/log/,../gen/Tst_pirTest/GDA_14/log/gentst.log,../gen/Tst_pirTest/GDA_14/log/maketst.log,../gen/Tst_pirTest/GDA_14/log/runp2p.log,../gen/Tst_pirTest/GDA_14/log/runhybrid.log,True,,,42.208818204,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:38.95,0,0,6343088,42526400,6.00,0,22193634,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:26.55,998828,,True,False,True,1.682,0.53,0.066,5:27.75,1728309,,True,False,True,1.653,0.306,0.038,1:58:17,True
ffb546aa,2019-07-08 21:38:39,GDA_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_2/log/runproute.log,../gen/Tst_pirTest/GDA_2/log/runproute.sh,../gen/Tst_pirTest/GDA_2/plastisim/summary.csv,../gen/Tst_pirTest/GDA_2/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_2/log/,../gen/Tst_pirTest/GDA_2/log/gentst.log,../gen/Tst_pirTest/GDA_2/log/maketst.log,../gen/Tst_pirTest/GDA_2/log/runp2p.log,../gen/Tst_pirTest/GDA_2/log/runhybrid.log,True,,,34.328133057,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:19.53,0,0,1151,42768,6.00,0,25974,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:07.26,3313,,True,False,True,0.0,2.627,1.236,0:01.16,8712,,True,False,True,0.0,0.999,0.47,1:31.99,True
ffb546aa,2019-07-08 21:38:39,GDA_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_3/log/runproute.log,../gen/Tst_pirTest/GDA_3/log/runproute.sh,../gen/Tst_pirTest/GDA_3/plastisim/summary.csv,../gen/Tst_pirTest/GDA_3/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_3/log/,../gen/Tst_pirTest/GDA_3/log/gentst.log,../gen/Tst_pirTest/GDA_3/log/maketst.log,../gen/Tst_pirTest/GDA_3/log/runp2p.log,../gen/Tst_pirTest/GDA_3/log/runhybrid.log,True,,,27.932735923,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:52.05,0,0,8351,126356,6.00,0,77622,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:07.20,10023,,True,False,True,0.0,0.868,0.409,0:02.63,17918,,True,False,True,0.0,0.486,0.229,2:41.61,True
ffb546aa,2019-07-08 21:38:39,GDA_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_4/log/runproute.log,../gen/Tst_pirTest/GDA_4/log/runproute.sh,../gen/Tst_pirTest/GDA_4/plastisim/summary.csv,../gen/Tst_pirTest/GDA_4/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_4/log/,../gen/Tst_pirTest/GDA_4/log/gentst.log,../gen/Tst_pirTest/GDA_4/log/maketst.log,../gen/Tst_pirTest/GDA_4/log/runp2p.log,../gen/Tst_pirTest/GDA_4/log/runhybrid.log,True,,,54.3779227,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:46.17,0,0,25633,163328,6.00,0,91382,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:39.67,4881,,True,False,True,0.0,1.783,0.839,0:02.43,9306,,True,False,True,0.0,0.935,0.44,1:50.39,True
ffb546aa,2019-07-08 21:38:39,GDA_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_5/log/runproute.log,../gen/Tst_pirTest/GDA_5/log/runproute.sh,../gen/Tst_pirTest/GDA_5/plastisim/summary.csv,../gen/Tst_pirTest/GDA_5/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_5/log/,../gen/Tst_pirTest/GDA_5/log/gentst.log,../gen/Tst_pirTest/GDA_5/log/maketst.log,../gen/Tst_pirTest/GDA_5/log/runp2p.log,../gen/Tst_pirTest/GDA_5/log/runhybrid.log,True,,,25.99086392,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:45.15,0,0,24799,197412,6.00,0,122238,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:58.64,21727,,True,False,True,0.0,0.401,0.189,0:04.68,47782,,True,False,True,0.0,0.182,0.086,6:56.70,True
ffb546aa,2019-07-08 21:38:39,GDA_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_6/log/runproute.log,../gen/Tst_pirTest/GDA_6/log/runproute.sh,../gen/Tst_pirTest/GDA_6/plastisim/summary.csv,../gen/Tst_pirTest/GDA_6/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_6/log/,../gen/Tst_pirTest/GDA_6/log/gentst.log,../gen/Tst_pirTest/GDA_6/log/maketst.log,../gen/Tst_pirTest/GDA_6/log/runp2p.log,../gen/Tst_pirTest/GDA_6/log/runhybrid.log,True,,,39.483940715,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,6:18.53,0,0,10749184,110193104,6.00,0,50935264,0.0000,0.0000,0.0000,12,-nan,0.0000,,1:30.34,2768848,,True,False,True,1.588,0.191,0.024,13:35.79,5107398,,True,False,True,1.503,0.104,0.013,4:10:50,True
ffb546aa,2019-07-08 21:38:39,GEMM_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_0/log/runproute.log,../gen/Tst_pirTest/GEMM_0/log/runproute.sh,../gen/Tst_pirTest/GEMM_0/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_0/log/,../gen/Tst_pirTest/GEMM_0/log/gentst.log,../gen/Tst_pirTest/GEMM_0/log/maketst.log,../gen/Tst_pirTest/GEMM_0/log/runp2p.log,../gen/Tst_pirTest/GEMM_0/log/runhybrid.log,True,,,19.957510687,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:04.06,0,0,630824,2144256,5.50,0,424196,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:40.59,132616,,True,False,True,4.062,1.977,0.494,0:13.37,345532,,True,False,True,1.935,0.759,0.19,36:05.21,True
ffb546aa,2019-07-08 21:38:39,GEMM_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_1/log/runproute.log,../gen/Tst_pirTest/GEMM_1/log/runproute.sh,../gen/Tst_pirTest/GEMM_1/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_1/log/,../gen/Tst_pirTest/GEMM_1/log/gentst.log,../gen/Tst_pirTest/GEMM_1/log/maketst.log,../gen/Tst_pirTest/GEMM_1/log/runp2p.log,../gen/Tst_pirTest/GEMM_1/log/runhybrid.log,True,,,19.728274682,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:13.97,0,0,21712416,0,5.00,0,4476164,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:32.66,2109610,,True,False,True,1.64,0.124,0.031,2:06.42,6076466,,True,False,True,1.526,0.043,0.011,4:18:40,True
