pcu-stage,VAFG-alloc,sr,clock,lrange,debug,OPS-All,runp2p_rbw,spatial_sha,mdone,dag,runhybrid_cycle,prtime,proute-algo,rtelm,link-prop,scheduled,runhybrid_deadlock,OPS-FU,net,dupra,split-algo,constprop,backend,runhybrid_pass,reserve-pmu,reserve-pcu,proute-q,waveform,row,gentst_err,simulate,succeeded,flit-width,dot,retime-exout,bcread,PMU,word,igraph,run-proute,runp2p_deadlock,pirArgs,dedicated-dag,vfifo,project,VDAG-split,psim-q,nn,VMC,maketst_time,tungsten,maketst_err,notFit,VPCU-alloc,run-psim,pracc,OPS-Other,pmu-stage,argin,maxActive,merge-forward,split-thread,time-out,DAG,stat,simfreq,run-tst,codegen,runp2p_time,rundot,pmu-sram-size,runp2p_wbw,argout,routing-algo,runhybrid_rbw,app,VPMU,algo,genpir_err,start-id,arch,merge-algo,routing-cost,dag-stage,psim,retime-local,runp2p_complete,topo,VMC-split,VAFG-split,runp2p_cycle,module,runhybrid_dram_power,PMU_Total,vec,vc,MC,PCU,VPCU,genpir,mergeTime_ms,VPCU-split,tokenout,load,runhybrid_wbw,mapping,freq,gentst_time,VDAG-alloc,OPS-Prog FU,fast,verbose,avgActive,runp2p_dram_power,name,memelm,retime-buffer-only,VMC-alloc,runhybrid_time,open,save,debug-print,runhybrid_err,vlink,runproute_err,runproute_time,col,VPMU-alloc,DAG_Total,mem-tech,fifo-depth,split,trace,OPS-Fix,vdot,VPMU-split,PCU_Total,time,slink,runp2p_pass,vcLimit,runp2p_err,pattern,ag-dce,split-forward,OPS-Flt,runhybrid_complete,runhybrid_success,proute-opts,VDAG,merge,retime-glob,pir_sha,MC_Total,VAFG,proute-seed,runp2p_success
6,1,True,1000000000,True,True,,3.93616,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,6,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,1:50.99,True,,,11,False,True,,6,6,98.40387993813721,False,1,100,9,True,2.22kHz,False,True,0:30.05,True,65536,0.984039,4,dor,,GEMM_2,6,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,66599,False,,200,16,4,3,9,18,True,,18,5,False,,True,1000000000.0,73.094591131,0,,True,False,27.09956856209052,,AccelMain,False,False,3,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,6,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,15.8366,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,9,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,5,3:32.02,True,,,31,False,True,,6,6,93.56612094484383,False,1,100,30,True,0.81kHz,False,True,0:20.53,True,65536,3.95916,4,dor,,GEMM_20,9,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,5,1,16553,False,,200,16,4,5,34,64,True,,64,5,False,,True,1000000000.0,234.365384231,0,,True,False,38.606178754490244,,AccelMain,False,False,5,,False,True,True,,2,,,20,7,40,DDR4,16,True,False,,True,9,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,21.3472,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,27,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,15,10:02.55,True,,,95,False,True,,6,6,84.08251900108577,False,1,100,40,True,0.08kHz,False,True,1:56.96,True,65536,7.11574,4,dor,,GEMM_21,27,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,15,1,9210,False,,200,16,4,15,162,202,True,,202,5,False,,True,1000000000.0,1136.666243797,0,,True,False,35.09950659025,,AccelMain,False,False,15,,False,True,True,,2,,,20,21,40,DDR4,16,True,False,,True,27,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,5.74676,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,21,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,15,3:34.32,True,,,46,False,True,,6,6,95.77925873962353,False,1,100,36,True,0.47kHz,False,True,1:13.34,True,65536,1.91559,4,dor,,GEMM_22,21,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,15,1,34212,False,,200,16,4,15,33,69,True,,69,5,False,,True,1000000000.0,352.444917071,0,,True,False,27.178774403281235,,AccelMain,False,False,15,,False,True,True,,2,,,20,21,40,DDR4,16,True,False,,True,21,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,1.7589,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,5,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,0:50.93,True,,,15,False,True,,6,6,98.2507934164883,False,1,100,11,True,4.53kHz,False,True,0:32.93,True,65536,0.439724,4,dor,,GEMM_23,5,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,149039,False,,200,16,4,3,23,34,True,,34,5,False,,True,1000000000.0,125.909291505,0,,True,False,28.138601915666978,,AccelMain,False,False,3,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,5,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,2.59299,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,15,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,9,3:13.92,True,,,45,False,True,,6,6,96.56172929058465,False,1,100,33,True,1.04kHz,False,True,1:13.18,True,65536,0.864329,4,dor,,GEMM_24,15,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,9,1,75823,False,,200,16,4,9,71,104,True,,104,5,False,,True,1000000000.0,370.768965494,0,,True,False,28.19407382007121,,AccelMain,False,False,9,,False,True,True,,2,,,20,15,40,DDR4,16,True,False,,True,15,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,3.89498,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,7,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,5,1:44.83,True,,,14,False,True,,6,6,97.37455982645648,False,1,100,12,True,1.69kHz,False,True,0:39.80,True,65536,0.973746,4,dor,,GEMM_3,7,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,5,1,67303,False,,200,16,4,5,9,21,True,,21,5,False,,True,1000000000.0,98.237671812,0,,True,False,27.596505151433018,,AccelMain,False,False,5,,False,True,True,,2,,,20,7,40,DDR4,16,True,False,,True,7,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,3.9289,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,6,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,4,1:51.96,True,,,13,False,True,,6,6,98.22247534546327,False,1,100,11,True,2.14kHz,False,True,0:31.11,True,65536,0.982225,4,dor,,GEMM_4,6,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,4,1,66722,False,,200,16,4,4,9,20,True,,20,5,False,,True,1000000000.0,73.928161517,0,,True,False,25.338087034819925,,AccelMain,False,False,4,,False,True,True,,2,,,20,6,40,DDR4,16,True,False,,True,6,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,14.353,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,11,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,7,4:44.23,True,,,30,False,True,,6,6,89.70652650021901,False,1,100,30,True,0.85kHz,False,True,0:21.37,True,65536,3.58826,4,dor,,GEMM_6,11,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,7,1,18264,False,,200,16,4,7,27,57,True,,57,5,False,,True,1000000000.0,226.745831822,0,,True,False,35.882710150121454,,AccelMain,False,False,7,,False,True,True,,2,,,20,9,40,DDR4,16,True,False,,True,11,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.856994,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,5,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,0:59.69,True,,,11,False,True,,6,6,94.97420439394817,False,1,100,0,True,3.72kHz,False,True,0:04.64,True,65536,0.237436,4,dor,,GEMM_7,5,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,17251,False,,200,16,4,3,18,18,True,,18,5,False,,True,1000000000.0,35.22965765,0,,True,False,24.379815110787227,,AccelMain,False,False,3,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,5,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,5.97599,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,5,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,1:19.84,True,,,11,False,True,,6,6,91.06269453090262,False,1,100,9,True,1.12kHz,False,True,0:02.01,True,65536,1.82125,4,dor,,GEMM_8,5,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,2249,False,,200,16,4,3,9,18,True,,18,5,False,,True,1000000000.0,58.307590438,0,,True,False,30.528719835078217,,AccelMain,False,False,3,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,5,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,7.59485,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,6,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,2:19.99,True,,,11,False,True,,6,6,94.93568200254954,False,1,100,9,True,1.37kHz,False,True,0:06.29,True,65536,1.89871,4,dor,,GEMM_9,6,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,8629,False,,200,16,4,3,9,18,True,,18,5,False,,True,1000000000.0,60.422685211,0,,True,False,30.656796847838685,,AccelMain,False,False,3,,False,True,True,,2,,,20,5,40,DDR4,16,True,False,,True,6,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,2,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,2,0:53.79,True,,,7,False,True,,6,6,36.36363636363637,False,1,100,0,True,0.1kHz,False,True,0:00.92,True,65536,2.90909,4,dor,,IfTest_0,2,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,2,1,88,False,,200,16,4,2,7,7,True,,7,5,False,,True,1000000000.0,25.921752453,0,,True,False,15.25974025974026,,AccelMain,False,False,2,,False,True,True,,2,,,20,2,40,DDR4,16,True,False,,True,2,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,3.18861,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,2,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,1,0:23.29,True,,,10,False,True,,6,6,91.1032028469751,False,1,100,9,True,0.86kHz,False,True,0:00.65,True,65536,3.64413,4,dor,,InitSort_0,2,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,1,1,562,False,,200,16,4,1,2,9,True,,9,5,False,,True,1000000000.0,23.76058402,0,,True,False,16.152629497825227,,AccelMain,False,False,1,,False,True,True,,2,,,20,2,40,DDR4,16,True,False,,True,2,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,2,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,1,0:26.41,True,,,9,False,True,,6,6,54.23728813559322,False,1,100,5,True,0.2kHz,False,True,0:00.59,True,65536,2.16949,4,dor,,InitSort_1,2,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,1,1,118,False,,200,16,4,1,4,7,True,,7,5,False,,True,1000000000.0,25.883030634,0,,True,False,22.12806026365348,,AccelMain,False,False,1,,False,True,True,,2,,,20,2,40,DDR4,16,True,False,,True,2,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,4,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,2,1:08.35,True,,,18,False,True,,6,6,58.71559633027523,False,1,100,10,True,0.08kHz,False,True,0:01.37,True,65536,4.69725,4,dor,,InitSort_2,4,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,2,1,109,False,,200,16,4,2,8,14,True,,14,5,False,,True,1000000000.0,38.810839857,0,,True,False,25.310307609282248,,AccelMain,False,False,2,,False,True,True,,2,,,20,4,40,DDR4,16,True,False,,True,4,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,6,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,1:52.05,True,,,29,False,True,,6,6,58.71559633027523,False,1,100,19,True,0.08kHz,False,True,0:01.43,True,65536,4.69725,4,dor,,InitSort_3,6,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,109,False,,200,16,4,3,14,31,True,,31,5,False,,True,1000000000.0,43.829176113,0,,True,False,21.86544342507645,,AccelMain,False,False,3,,False,True,True,,2,,,20,6,40,DDR4,16,True,False,,True,6,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,4,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,1,0:53.13,True,,,13,False,True,,6,6,68.81720430107526,False,1,100,7,True,0.16kHz,False,True,0:01.19,True,65536,2.75269,4,dor,,InitSort_4,4,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,1,1,186,False,,200,16,4,1,8,11,True,,11,5,False,,True,1000000000.0,29.04910437,0,,True,False,30.501792114695338,,AccelMain,False,False,1,,False,True,True,,2,,,20,4,40,DDR4,16,True,False,,True,4,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.927628,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,12,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,3:12.86,True,,,14,False,True,,6,6,92.76281334484564,False,1,100,7,True,1.41kHz,False,True,1:40.16,True,65536,0.115954,4,dor,,Kmeans_0,12,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,141298,False,,200,16,4,3,26,33,True,,33,5,False,,True,1000000000.0,135.301015148,0,,True,False,28.410891689288192,,AccelMain,False,False,3,,False,True,True,,2,,,20,12,40,DDR4,16,True,False,,True,12,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.0609716,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,11,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,3:51.76,True,,,14,False,True,,6,6,97.55452214075953,False,1,100,0,True,1.92kHz,False,True,18:41.32,True,65536,0.00762145,4,dor,,Kmeans_1,11,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,2149723,False,,200,16,4,3,30,30,True,,30,5,False,,True,1000000000.0,187.53369789,0,,True,False,29.05954431641512,,AccelMain,False,False,3,,False,True,True,,2,,,20,11,40,DDR4,16,True,False,,True,11,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,1.81578,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,17,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,3:27.44,True,,,19,False,True,,6,6,90.78894507169079,False,1,100,10,True,1.04kHz,False,True,1:09.18,True,65536,0.226972,4,dor,,Kmeans_2,17,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,72185,False,,200,16,4,3,37,47,True,,47,5,False,,True,1000000000.0,213.643111584,0,,True,False,32.302439045508066,,AccelMain,False,False,3,,False,True,True,,2,,,20,15,40,DDR4,16,True,False,,True,17,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.929272,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,13,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,2:53.27,True,,,16,False,True,,6,6,92.92723044637286,False,1,100,10,True,1.07kHz,False,True,2:11.25,True,65536,0.116159,4,dor,,Kmeans_3,13,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,141048,False,,200,16,4,3,31,41,True,,41,5,False,,True,1000000000.0,143.262078594,0,,True,False,23.404157559019733,,AccelMain,False,False,3,,False,True,True,,2,,,20,12,40,DDR4,16,True,False,,True,13,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,0.929101,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,15,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,4:38.31,True,,,15,False,True,,6,6,92.91010391709315,False,1,100,7,True,0.93kHz,False,True,2:32.15,True,65536,0.116138,4,dor,,Kmeans_4,15,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,141074,False,,200,16,4,3,37,44,True,,44,5,False,,True,1000000000.0,150.504810009,0,,True,False,25.573788091332073,,AccelMain,False,False,3,,False,True,True,,2,,,20,12,40,DDR4,16,True,False,,True,15,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
6,1,True,1000000000,True,True,,1.82206,b896c3c9,True,True,,,route_min_directed_valient,True,db,False,False,,hybrid,False,dfs,True,Tst,,0,0,4,True,20,,False,True,512,True,False,True,18,32,False,False,False,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",False,4,pirTest,0,1,False,3,5:25.85,True,,,23,False,True,,6,6,91.1032028469751,False,1,100,20,True,0.65kHz,False,True,1:50.05,True,65536,0.227758,4,dor,,Kmeans_5,18,route_min_directed_valient,,0,MyDesign,bfs,H-hop,6,False,False,True,mesh,3,1,71936,False,,200,16,4,3,45,61,True,,61,5,False,,True,1000000000.0,291.224051301,0,,True,False,26.301793724051006,,AccelMain,False,False,3,,False,True,True,,2,,,20,15,40,DDR4,16,True,False,,True,18,200,2020-02-12 23:25:22 -0800,4,True,4,,checkerboard,True,False,,False,False,-i100 -p100 -t1 -d100,0,False,False,70a4c50c,40,1,0,True
