spatial_sha,pir_sha,time,app,project,backend,freq,genpir,genpir_err,gentst_err,gentst_time,notFit,row,col,pirArgs,MC,DAG,PMU,PCU,MC_Total,DAG_Total,PMU_Total,PCU_Total,algo,pattern,slink,vlink,prtime,vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,OPS-All,OPS-FU,OPS-Fix,OPS-Flt,OPS-Other,OPS-Prog FU,runp2p_success,runhybrid_success,succeeded,simfreq
cf1bb43,abd177a,2019-10-11 15:35:42,GDA_2,pirTest,Tst,1000000000.0,True,,,32.244230051,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,6,15,16,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:11.23,2854,,True,False,True,,3.04975,1.43518,0:00.80,,,,False,False,,,,,"974182 OP, 341.34 GOPS","471270 OP, 165.13 GOPS","854246 OP, 299.32 GOPS",,"119936 OP, 42.02 GOPS","471270 OP, 165.13 GOPS",True,False,True,3.57kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GDA_3,pirTest,Tst,1000000000.0,True,,,32.155513391,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,6,12,14,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:05.90,5323,,True,False,True,,1.63517,0.769491,0:01.02,,,,False,False,,,,,"1847526 OP, 347.08 GOPS","671846 OP, 126.22 GOPS","1345638 OP, 252.80 GOPS",,"501888 OP, 94.29 GOPS","671846 OP, 126.22 GOPS",True,False,True,5.22kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GDA_4,pirTest,Tst,1000000000.0,True,,,44.526469851,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,6,17,27,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:21.49,2831,,True,False,True,,3.07453,1.44684,0:00.89,,,,False,False,,,,,"1633638 OP, 577.05 GOPS","573670 OP, 202.64 GOPS","1153254 OP, 407.37 GOPS",,"480384 OP, 169.69 GOPS","573670 OP, 202.64 GOPS",True,False,True,3.18kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GDA_5,pirTest,Tst,1000000000.0,True,,,27.820996618,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,6,11,15,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:46.64,9641,,True,False,True,,0.902811,0.424852,0:01.17,,,,False,False,,,,,"2069478 OP, 214.65 GOPS","692966 OP, 71.88 GOPS","1366758 OP, 141.77 GOPS",,"702720 OP, 72.89 GOPS","692966 OP, 71.88 GOPS",True,False,True,8.24kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GDA_6,pirTest,Tst,1000000000.0,True,,,32.913821205,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,6,14,24,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:59.10,269428,,True,False,True,,0.494084,0.243241,0:51.29,,,,False,False,,,,,"145028998 OP, 538.28 GOPS","40562566 OP, 150.55 GOPS","91189126 OP, 338.45 GOPS",,"53839872 OP, 199.83 GOPS","40562566 OP, 150.55 GOPS",True,False,True,5.25kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GDA_7,pirTest,Tst,1000000000.0,True,,,39.123589226,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,6,17,27,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:24.38,136779,,True,False,True,,0.973249,0.479138,0:27.21,,,,False,False,,,,,"101138310 OP, 739.43 GOPS","35223430 OP, 257.52 GOPS","71235462 OP, 520.81 GOPS",,"29902848 OP, 218.62 GOPS","35223430 OP, 257.52 GOPS",True,False,True,5.03kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GDA_8,pirTest,Tst,1000000000.0,True,,,165.932842395,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",7,8,45,103,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,4:55.13,64750,,True,False,True,,2.05591,1.01214,0:49.32,,,,False,False,,,,,"119300817 OP, 1842.48 GOPS","34006161 OP, 525.19 GOPS","71002001 OP, 1096.56 GOPS",,"48298816 OP, 745.93 GOPS","34006161 OP, 525.19 GOPS",True,False,True,1.31kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_0,pirTest,Tst,1000000000.0,True,,,20.859890786,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,7,5,6,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:40.56,131945,,True,False,True,,1.98677,0.496692,0:08.79,,,,False,False,,,,,"25060864 OP, 189.93 GOPS","11000832 OP, 83.37 GOPS","15525376 OP, 117.67 GOPS",,"9535488 OP, 72.27 GOPS","11000832 OP, 83.37 GOPS",True,False,True,15.01kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_1,pirTest,Tst,1000000000.0,True,,,21.765205532,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,9,5,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:37.80,265409,,True,False,True,,0.246925,0.0617311,0:10.27,,,,False,False,,,,,"1167104 OP, 4.40 GOPS","27136 OP, 0.10 GOPS","634624 OP, 2.39 GOPS",,"532480 OP, 2.01 GOPS","27136 OP, 0.10 GOPS",True,False,True,25.84kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_10,pirTest,Tst,1000000000.0,True,,,32.25187924,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",4,29,6,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:43.94,9065,,True,False,True,,1.36966,0.451848,0:01.00,,,,False,False,,,,,"294784 OP, 32.52 GOPS","40192 OP, 4.43 GOPS","104320 OP, 11.51 GOPS",,"190464 OP, 21.01 GOPS","40192 OP, 4.43 GOPS",True,False,True,9.06kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_11,pirTest,Tst,1000000000.0,True,,,35.498817425,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",7,30,9,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:02.81,9818,,True,False,True,,0.977796,0.417193,0:01.57,,,,False,False,,,,,"143040 OP, 14.57 GOPS","9408 OP, 0.96 GOPS","61120 OP, 6.23 GOPS",,"81920 OP, 8.34 GOPS","9408 OP, 0.96 GOPS",True,False,True,6.25kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_12,pirTest,Tst,1000000000.0,True,,,40.344917753,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,32,7,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:51.20,9825,,True,False,True,,0.990127,0.416896,0:01.28,,,,False,False,,,,,"351936 OP, 35.82 GOPS","46272 OP, 4.71 GOPS","130752 OP, 13.31 GOPS",,"221184 OP, 22.51 GOPS","46272 OP, 4.71 GOPS",True,False,True,7.68kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_13,pirTest,Tst,1000000000.0,True,,,50.426188337,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",12,36,20,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:15.56,9043,,True,False,True,,0.905894,0.452947,0:02.19,,,,False,False,,,,,"161376 OP, 17.85 GOPS","7328 OP, 0.81 GOPS","93792 OP, 10.37 GOPS",,"67584 OP, 7.47 GOPS","7328 OP, 0.81 GOPS",True,False,True,4.13kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_14,pirTest,Tst,1000000000.0,True,,,45.1461593,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",10,28,14,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:05.92,9298,,True,False,True,,0.901699,0.440525,0:01.96,,,,False,False,,,,,"150208 OP, 16.15 GOPS","2240 OP, 0.24 GOPS","84672 OP, 9.11 GOPS",,"65536 OP, 7.05 GOPS","2240 OP, 0.24 GOPS",True,False,True,4.74kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_15,pirTest,Tst,1000000000.0,True,,,55.898065011,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",7,40,9,14,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:20.23,5738,,True,False,True,,1.6396,0.713838,0:01.75,,,,False,False,,,,,"283328 OP, 49.38 GOPS","35008 OP, 6.10 GOPS","94912 OP, 16.54 GOPS",,"188416 OP, 32.84 GOPS","35008 OP, 6.10 GOPS",True,False,True,3.28kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_16,pirTest,Tst,1000000000.0,True,,,72.783476019,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",20,40,28,16,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:40.10,4948,,True,False,True,,1.65562,0.827809,0:01.75,,,,False,False,,,,,"149920 OP, 30.30 GOPS","2144 OP, 0.43 GOPS","84384 OP, 17.05 GOPS",,"65536 OP, 13.24 GOPS","2144 OP, 0.43 GOPS",True,False,True,2.83kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_17,pirTest,Tst,1000000000.0,True,,,61.982741208,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",7,32,11,23,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:29.10,2728,,True,False,True,,21.7009,6.00587,0:01.15,,,,False,False,,,,,"3460480 OP, 1268.50 GOPS","616832 OP, 226.11 GOPS","1609088 OP, 589.84 GOPS",,"1851392 OP, 678.66 GOPS","616832 OP, 226.11 GOPS",True,False,True,2.37kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_18,pirTest,Tst,1000000000.0,True,,,93.990755182,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",20,40,28,44,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:52.14,2724,,True,False,True,,12.0294,6.01468,0:01.79,,,,False,False,,,,,"3316544 OP, 1217.53 GOPS","1398976 OP, 513.57 GOPS","1989440 OP, 730.34 GOPS",,"1327104 OP, 487.19 GOPS","1398976 OP, 513.57 GOPS",True,False,True,1.52kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_19,pirTest,Tst,1000000000.0,True,,,34.586396156,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,15,7,15,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:05.30,46043,,True,False,True,,5.69346,1.42337,0:07.62,,,,False,False,,,,,"18079328 OP, 392.66 GOPS","5643328 OP, 122.57 GOPS","7777888 OP, 168.93 GOPS",,"10301440 OP, 223.74 GOPS","5643328 OP, 122.57 GOPS",True,False,True,6.04kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_2,pirTest,Tst,1000000000.0,True,,,26.926705165,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,9,6,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:47.27,66599,,True,False,True,,3.93616,0.984039,0:06.98,,,,False,False,,,,,"37217792 OP, 558.83 GOPS","5725184 OP, 85.97 GOPS","21063168 OP, 316.27 GOPS",,"16154624 OP, 242.57 GOPS","5725184 OP, 85.97 GOPS",True,False,True,9.54kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_20,pirTest,Tst,1000000000.0,True,,,61.102539113,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,33,9,31,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:40.52,16519,,True,False,True,,15.8692,3.96731,0:05.93,,,,False,False,,,,,"31326752 OP, 1896.41 GOPS","5770752 OP, 349.34 GOPS","13492384 OP, 816.78 GOPS",,"17834368 OP, 1079.63 GOPS","5770752 OP, 349.34 GOPS",True,False,True,2.79kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_21,pirTest,Tst,1000000000.0,True,,,233.44316716,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",15,40,27,161,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,8:38.99,8819,,True,False,True,,22.2937,7.43123,0:16.73,,,,False,False,,,,,"43544887 OP, 4937.62 GOPS","7971910 OP, 903.95 GOPS","18611614 OP, 2110.40 GOPS",,"24933273 OP, 2827.22 GOPS","7971910 OP, 903.95 GOPS",True,False,True,0.53kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_22,pirTest,Tst,1000000000.0,True,,,111.859132216,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",15,36,21,33,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:17.32,34082,,True,False,True,,5.76868,1.92289,0:14.19,,,,False,False,,,,,"39487616 OP, 1158.61 GOPS","16366720 OP, 480.22 GOPS","23038080 OP, 675.96 GOPS",,"16449536 OP, 482.65 GOPS","16366720 OP, 480.22 GOPS",True,False,True,2.4kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_23,pirTest,Tst,1000000000.0,True,,,34.726306829,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,11,5,22,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:56.72,178396,,True,False,True,,1.46945,0.367362,0:23.10,,,,False,False,,,,,"47883008 OP, 268.41 GOPS","14962688 OP, 83.87 GOPS","21850880 OP, 122.49 GOPS",,"26032128 OP, 145.92 GOPS","14962688 OP, 83.87 GOPS",True,False,True,7.72kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_24,pirTest,Tst,1000000000.0,True,,,112.857824753,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",9,33,15,69,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,2:19.25,90538,,True,False,True,,2.17155,0.723851,0:41.32,,,,False,False,,,,,"73404678 OP, 810.76 GOPS","22440962 OP, 247.86 GOPS","32771715 OP, 361.97 GOPS",,"40632963 OP, 448.79 GOPS","22440962 OP, 247.86 GOPS",True,False,True,2.19kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_3,pirTest,Tst,1000000000.0,True,,,29.252515351,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",5,12,7,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:49.99,67294,,True,False,True,,3.8955,0.973876,0:06.84,,,,False,False,,,,,"24861440 OP, 369.45 GOPS","10900224 OP, 161.98 GOPS","15358720 OP, 228.23 GOPS",,"9502720 OP, 141.21 GOPS","10900224 OP, 161.98 GOPS",True,False,True,9.84kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_4,pirTest,Tst,1000000000.0,True,,,26.805189443,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",4,11,6,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:43.39,66678,,True,False,True,,3.93149,0.982873,0:05.81,,,,False,False,,,,,"18408960 OP, 276.09 GOPS","6904832 OP, 103.55 GOPS","9594368 OP, 143.89 GOPS",,"8814592 OP, 132.20 GOPS","6904832 OP, 103.55 GOPS",True,False,True,11.48kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_6,pirTest,Tst,1000000000.0,True,,,54.70723695,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",7,32,11,23,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,1:40.28,18182,,True,False,True,,14.4178,3.60444,0:05.60,,,,False,False,,,,,"25959168 OP, 1427.74 GOPS","3511040 OP, 193.11 GOPS","12786432 OP, 703.25 GOPS",,"13172736 OP, 724.49 GOPS","3511040 OP, 193.11 GOPS",True,False,True,3.25kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_7,pirTest,Tst,1000000000.0,True,,,25.944552507,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,18,5,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:47.15,17248,,True,False,True,,0.883117,0.237477,0:01.75,,,,False,False,,,,,"364416 OP, 21.13 GOPS","52480 OP, 3.04 GOPS","141184 OP, 8.19 GOPS",,"223232 OP, 12.94 GOPS","52480 OP, 3.04 GOPS",True,False,True,9.86kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_8,pirTest,Tst,1000000000.0,True,,,22.433406146,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,9,5,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:52.35,2238,,True,False,True,,7.26363,1.83021,0:00.68,,,,False,False,,,,,"552064 OP, 246.68 GOPS","143872 OP, 64.29 GOPS","304256 OP, 135.95 GOPS",,"247808 OP, 110.73 GOPS","143872 OP, 64.29 GOPS",True,False,True,3.29kHz
cf1bb43,abd177a,2019-10-11 15:35:42,GEMM_9,pirTest,Tst,1000000000.0,True,,,23.330474865,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",3,9,6,9,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:48.43,8558,,True,False,True,,7.65786,1.91447,0:01.30,,,,False,False,,,,,"4694272 OP, 548.52 GOPS","1031168 OP, 120.49 GOPS","2490624 OP, 291.03 GOPS",,"2203648 OP, 257.50 GOPS","1031168 OP, 120.49 GOPS",True,False,True,6.58kHz
cf1bb43,abd177a,2019-10-11 15:35:42,IfTest_0,pirTest,Tst,1000000000.0,True,,,10.871367246,,20,20,"--dot=false, --tungsten-home=/home/yaqiz/pldi20/spatial/pir/tungsten, --psim-home=/home/yaqiz/pldi20/spatial/pir/plastisim, --debug=false, --proute-home=/home/yaqiz/pldi20/spatial/pir/plastiroute, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --save=false, --dot=false, --debug=false",2,7,2,0,40,40,200,200,,,,,,,,,,,,,,,,,,,,,,,0:28.87,89,,True,False,True,,0.0,2.8764,0:00.33,,,,False,False,,,,,"1372 OP, 15.42 GOPS","220 OP, 2.47 GOPS","216 OP, 2.43 GOPS",,"1156 OP, 12.99 GOPS","220 OP, 2.47 GOPS",True,False,True,0.27kHz
