spatial_sha,pir_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_0/log/runproute.log,../gen/Tst_pirTest/GEMM_0/log/runproute.sh,../gen/Tst_pirTest/GEMM_0/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_0/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_0/log/,../gen/Tst_pirTest/GEMM_0/log/gentst.log,../gen/Tst_pirTest/GEMM_0/log/maketst.log,../gen/Tst_pirTest/GEMM_0/log/runp2p.log,../gen/Tst_pirTest/GEMM_0/log/runhybrid.log,True,,,16.052340892,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:49.85,0,0,561192,1234944,5.50,0,422148,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:38.77,132293,,True,False,True,,1.98154,0.495385,0:19.02,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.52,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_1/log/runproute.log,../gen/Tst_pirTest/GEMM_1/log/runproute.sh,../gen/Tst_pirTest/GEMM_1/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_1/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_1/log/,../gen/Tst_pirTest/GEMM_1/log/gentst.log,../gen/Tst_pirTest/GEMM_1/log/maketst.log,../gen/Tst_pirTest/GEMM_1/log/runp2p.log,../gen/Tst_pirTest/GEMM_1/log/runhybrid.log,True,,,16.946255411,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:15.74,0,0,2807587,0,5.00,0,595588,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:35.02,265425,,True,False,True,,0.24691,0.0617274,0:23.83,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.62,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_10,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_10/log/runproute.log,../gen/Tst_pirTest/GEMM_10/log/runproute.sh,../gen/Tst_pirTest/GEMM_10/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_10/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_10/log/,../gen/Tst_pirTest/GEMM_10/log/gentst.log,../gen/Tst_pirTest/GEMM_10/log/maketst.log,../gen/Tst_pirTest/GEMM_10/log/runp2p.log,../gen/Tst_pirTest/GEMM_10/log/runhybrid.log,True,,,26.511380119,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:09.91,0,0,135025,119808,5.50,0,116037,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:46.36,9599,,True,False,True,,1.70684,0.426711,0:04.14,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.69,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_11,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_11/log/runproute.log,../gen/Tst_pirTest/GEMM_11/log/runproute.sh,../gen/Tst_pirTest/GEMM_11/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_11/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_11/log/,../gen/Tst_pirTest/GEMM_11/log/gentst.log,../gen/Tst_pirTest/GEMM_11/log/maketst.log,../gen/Tst_pirTest/GEMM_11/log/runp2p.log,../gen/Tst_pirTest/GEMM_11/log/runhybrid.log,True,,,26.434136044,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:31.99,0,0,277710,14336,6.50,0,86856,0.0000,0.0000,0.0000,13,-nan,0.0000,,0:45.22,9861,,True,False,True,,1.66149,0.415374,0:02.97,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.57,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_12,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_12/log/runproute.log,../gen/Tst_pirTest/GEMM_12/log/runproute.sh,../gen/Tst_pirTest/GEMM_12/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_12/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_12/log/,../gen/Tst_pirTest/GEMM_12/log/gentst.log,../gen/Tst_pirTest/GEMM_12/log/maketst.log,../gen/Tst_pirTest/GEMM_12/log/runp2p.log,../gen/Tst_pirTest/GEMM_12/log/runhybrid.log,True,,,29.505876317,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:49.09,0,0,121971,182272,5.50,0,111430,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:51.37,9866,,True,False,True,,1.66065,0.415163,0:03.21,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.55,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_13,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_13/log/runproute.log,../gen/Tst_pirTest/GEMM_13/log/runproute.sh,../gen/Tst_pirTest/GEMM_13/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_13/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_13/log/,../gen/Tst_pirTest/GEMM_13/log/gentst.log,../gen/Tst_pirTest/GEMM_13/log/maketst.log,../gen/Tst_pirTest/GEMM_13/log/runp2p.log,../gen/Tst_pirTest/GEMM_13/log/runhybrid.log,True,,,36.129576322,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,7:13.63,38,0,257864,0,7.62,1,83792,0.0001,0.0004,0.0001,15,100.00,0.0000,,1:05.40,9084,,True,False,True,,1.80361,0.450903,0:04.71,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.64,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_14/log/runproute.log,../gen/Tst_pirTest/GEMM_14/log/runproute.sh,../gen/Tst_pirTest/GEMM_14/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_14/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_14/log/,../gen/Tst_pirTest/GEMM_14/log/gentst.log,../gen/Tst_pirTest/GEMM_14/log/maketst.log,../gen/Tst_pirTest/GEMM_14/log/runp2p.log,../gen/Tst_pirTest/GEMM_14/log/runhybrid.log,True,,,39.433850923,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,5:56.26,10,0,202997,0,7.06,1,78668,0.0001,0.0001,0.0001,14,100.00,0.0000,,1:03.32,9345,,True,False,True,,1.75324,0.438309,0:04.02,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.60,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_15,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_15/log/runproute.log,../gen/Tst_pirTest/GEMM_15/log/runproute.sh,../gen/Tst_pirTest/GEMM_15/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_15/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_15/log/,../gen/Tst_pirTest/GEMM_15/log/gentst.log,../gen/Tst_pirTest/GEMM_15/log/maketst.log,../gen/Tst_pirTest/GEMM_15/log/runp2p.log,../gen/Tst_pirTest/GEMM_15/log/runhybrid.log,True,,,48.257396884,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,6:56.57,0,0,155450,124416,6.50,0,110920,0.0000,0.0000,0.0000,13,-nan,0.0000,,0:57.50,6360,,True,False,True,,2.5761,0.644025,0:03.51,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.63,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_16,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_16/log/runproute.log,../gen/Tst_pirTest/GEMM_16/log/runproute.sh,../gen/Tst_pirTest/GEMM_16/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_16/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_16/log/,../gen/Tst_pirTest/GEMM_16/log/gentst.log,../gen/Tst_pirTest/GEMM_16/log/maketst.log,../gen/Tst_pirTest/GEMM_16/log/runp2p.log,../gen/Tst_pirTest/GEMM_16/log/runhybrid.log,True,,,59.990345948,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,24:30.54,149,0,509769,0,11.98,4,78680,0.0010,0.0027,0.0002,22,33.33,0.0002,,2:02.95,4994,,True,False,True,,3.28074,0.820184,0:04.68,,"Assertion fail:
",True,False,False,,0.0,0.0,0:01.09,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_17,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_17/log/runproute.log,../gen/Tst_pirTest/GEMM_17/log/runproute.sh,../gen/Tst_pirTest/GEMM_17/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_17/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_17/log/,../gen/Tst_pirTest/GEMM_17/log/gentst.log,../gen/Tst_pirTest/GEMM_17/log/maketst.log,../gen/Tst_pirTest/GEMM_17/log/runp2p.log,../gen/Tst_pirTest/GEMM_17/log/runhybrid.log,True,,,54.255430177,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,18:40.83,0,0,211503,600064,10.50,0,163464,0.0000,0.0000,0.0000,21,-nan,0.0000,,1:50.45,5849,,True,False,True,,11.2047,2.80116,0:05.96,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.20,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_18,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_18/log/runproute.log,../gen/Tst_pirTest/GEMM_18/log/runproute.sh,../gen/Tst_pirTest/GEMM_18/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_18/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_18/log/,../gen/Tst_pirTest/GEMM_18/log/gentst.log,../gen/Tst_pirTest/GEMM_18/log/maketst.log,../gen/Tst_pirTest/GEMM_18/log/runp2p.log,../gen/Tst_pirTest/GEMM_18/log/runhybrid.log,True,,,60.269975579,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,34:58.56,166,0,140392,287680,14.46,4,72600,0.0020,0.0054,0.0005,25,27.27,0.0005,,2:19.06,3120,,True,False,True,,21.0051,5.25128,0:03.82,,"Assertion fail:
",True,False,False,,0.0,0.0,0:01.93,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_19,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_19/log/runproute.log,../gen/Tst_pirTest/GEMM_19/log/runproute.sh,../gen/Tst_pirTest/GEMM_19/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_19/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_19/log/,../gen/Tst_pirTest/GEMM_19/log/gentst.log,../gen/Tst_pirTest/GEMM_19/log/maketst.log,../gen/Tst_pirTest/GEMM_19/log/runp2p.log,../gen/Tst_pirTest/GEMM_19/log/runhybrid.log,True,,,27.175004918,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,0:47.61,,"Assertion fail:
",True,False,False,,9.38427,0.0,0:02.82,,,,False,False,,,,,False
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_2/log/runproute.log,../gen/Tst_pirTest/GEMM_2/log/runproute.sh,../gen/Tst_pirTest/GEMM_2/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_2/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_2/log/,../gen/Tst_pirTest/GEMM_2/log/gentst.log,../gen/Tst_pirTest/GEMM_2/log/maketst.log,../gen/Tst_pirTest/GEMM_2/log/runp2p.log,../gen/Tst_pirTest/GEMM_2/log/runhybrid.log,True,,,26.144736805,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:35.40,0,0,444203,1943552,6.00,0,1093892,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:47.28,66776,,True,False,True,,3.92572,0.98143,0:17.08,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.46,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_3/log/runproute.log,../gen/Tst_pirTest/GEMM_3/log/runproute.sh,../gen/Tst_pirTest/GEMM_3/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_3/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_3/log/,../gen/Tst_pirTest/GEMM_3/log/gentst.log,../gen/Tst_pirTest/GEMM_3/log/maketst.log,../gen/Tst_pirTest/GEMM_3/log/runp2p.log,../gen/Tst_pirTest/GEMM_3/log/runhybrid.log,True,,,24.81393707,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:37.01,0,0,369472,1580032,6.00,0,419078,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:49.15,68760,,True,False,True,,3.81245,0.953112,0:19.47,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.80,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_4/log/runproute.log,../gen/Tst_pirTest/GEMM_4/log/runproute.sh,../gen/Tst_pirTest/GEMM_4/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_4/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_4/log/,../gen/Tst_pirTest/GEMM_4/log/gentst.log,../gen/Tst_pirTest/GEMM_4/log/maketst.log,../gen/Tst_pirTest/GEMM_4/log/runp2p.log,../gen/Tst_pirTest/GEMM_4/log/runhybrid.log,True,,,21.890057607,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:50.48,0,0,438326,1556480,6.00,0,526597,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:44.05,75019,,True,False,True,,3.49437,0.873592,0:21.65,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.58,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_6/log/runproute.log,../gen/Tst_pirTest/GEMM_6/log/runproute.sh,../gen/Tst_pirTest/GEMM_6/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_6/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_6/log/,../gen/Tst_pirTest/GEMM_6/log/gentst.log,../gen/Tst_pirTest/GEMM_6/log/maketst.log,../gen/Tst_pirTest/GEMM_6/log/runp2p.log,../gen/Tst_pirTest/GEMM_6/log/runhybrid.log,True,,,54.166250675,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,21:51.55,0,0,932095,3438080,11.50,0,1021192,0.0000,0.0000,0.0000,23,-nan,0.0000,,1:34.61,40410,,True,False,True,,6.48711,1.62178,0:41.08,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.40,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_7,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_7/log/runproute.log,../gen/Tst_pirTest/GEMM_7/log/runproute.sh,../gen/Tst_pirTest/GEMM_7/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_7/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_7/log/,../gen/Tst_pirTest/GEMM_7/log/gentst.log,../gen/Tst_pirTest/GEMM_7/log/maketst.log,../gen/Tst_pirTest/GEMM_7/log/runp2p.log,../gen/Tst_pirTest/GEMM_7/log/runhybrid.log,True,,,22.512121601,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:04.47,0,0,101795,90112,5.00,0,116548,0.0000,0.0000,0.0000,10,-nan,0.0000,,0:42.52,17285,,True,False,True,,0.947874,0.236968,0:03.83,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.54,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_8,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_8/log/runproute.log,../gen/Tst_pirTest/GEMM_8/log/runproute.sh,../gen/Tst_pirTest/GEMM_8/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_8/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_8/log/,../gen/Tst_pirTest/GEMM_8/log/gentst.log,../gen/Tst_pirTest/GEMM_8/log/maketst.log,../gen/Tst_pirTest/GEMM_8/log/runp2p.log,../gen/Tst_pirTest/GEMM_8/log/runhybrid.log,True,,,21.293112128,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:03.36,0,0,10472,32256,5.50,0,24516,0.0000,0.0000,0.0000,11,-nan,0.0000,,0:42.76,2306,,True,False,True,,7.10494,1.77624,0:00.76,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.53,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,GEMM_9,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GEMM_9/log/runproute.log,../gen/Tst_pirTest/GEMM_9/log/runproute.sh,../gen/Tst_pirTest/GEMM_9/plastisim/summary.csv,../gen/Tst_pirTest/GEMM_9/pir/AccelMain.scala,../gen/Tst_pirTest/GEMM_9/log/,../gen/Tst_pirTest/GEMM_9/log/gentst.log,../gen/Tst_pirTest/GEMM_9/log/maketst.log,../gen/Tst_pirTest/GEMM_9/log/runp2p.log,../gen/Tst_pirTest/GEMM_9/log/runhybrid.log,True,,,25.168096938,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:28.09,0,0,109227,272896,6.00,0,158596,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:43.95,8861,,True,False,True,,7.396,1.849,0:02.93,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.58,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_0/log/runproute.log,../gen/Tst_pirTest/Kmeans_0/log/runproute.sh,../gen/Tst_pirTest/Kmeans_0/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_0/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_0/log/,../gen/Tst_pirTest/Kmeans_0/log/gentst.log,../gen/Tst_pirTest/Kmeans_0/log/maketst.log,../gen/Tst_pirTest/Kmeans_0/log/runp2p.log,../gen/Tst_pirTest/Kmeans_0/log/runhybrid.log,True,,,27.496418679,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:09.63,0,0,22000408,63002816,5.50,0,39001388,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:04.12,145185,,True,False,True,,1.01564,0.112849,0:52.17,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.05,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_1/log/runproute.log,../gen/Tst_pirTest/Kmeans_1/log/runproute.sh,../gen/Tst_pirTest/Kmeans_1/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_1/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_1/log/,../gen/Tst_pirTest/Kmeans_1/log/gentst.log,../gen/Tst_pirTest/Kmeans_1/log/maketst.log,../gen/Tst_pirTest/Kmeans_1/log/runp2p.log,../gen/Tst_pirTest/Kmeans_1/log/runhybrid.log,True,,,23.774513371,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,4:11.53,0,0,68045552,6000000,5.00,0,37016752,0.0000,0.0000,0.0000,10,-nan,0.0000,,1:05.84,2160529,,True,False,True,,0.06825,0.00758333,12:03.41,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.91,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_2/log/runproute.log,../gen/Tst_pirTest/Kmeans_2/log/runproute.sh,../gen/Tst_pirTest/Kmeans_2/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_2/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_2/log/,../gen/Tst_pirTest/Kmeans_2/log/gentst.log,../gen/Tst_pirTest/Kmeans_2/log/maketst.log,../gen/Tst_pirTest/Kmeans_2/log/runp2p.log,../gen/Tst_pirTest/Kmeans_2/log/runhybrid.log,True,,,38.386825004,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,6:51.86,0,0,47000352,139003072,5.50,0,74001424,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:44.44,74564,,True,False,True,,1.97758,0.219731,0:54.82,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:01.01,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_3/log/runproute.log,../gen/Tst_pirTest/Kmeans_3/log/runproute.sh,../gen/Tst_pirTest/Kmeans_3/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_3/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_3/log/,../gen/Tst_pirTest/Kmeans_3/log/gentst.log,../gen/Tst_pirTest/Kmeans_3/log/maketst.log,../gen/Tst_pirTest/Kmeans_3/log/runp2p.log,../gen/Tst_pirTest/Kmeans_3/log/runhybrid.log,True,,,31.162401157,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,7:35.37,0,0,53005904,160011264,7.00,0,64004480,0.0000,0.0000,0.0000,14,-nan,0.0000,,1:26.32,145511,,True,False,True,,1.01337,0.112596,1:22.80,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.93,True
93c7f3fb,9c1cdfea,2019-07-16 18:45:15,Kmeans_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/Kmeans_4/log/runproute.log,../gen/Tst_pirTest/Kmeans_4/log/runproute.sh,../gen/Tst_pirTest/Kmeans_4/plastisim/summary.csv,../gen/Tst_pirTest/Kmeans_4/pir/AccelMain.scala,../gen/Tst_pirTest/Kmeans_4/log/,../gen/Tst_pirTest/Kmeans_4/log/gentst.log,../gen/Tst_pirTest/Kmeans_4/log/maketst.log,../gen/Tst_pirTest/Kmeans_4/log/runp2p.log,../gen/Tst_pirTest/Kmeans_4/log/runhybrid.log,True,,,43.054089587,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,9:41.81,0,0,31010064,194021504,5.50,0,78010376,0.0000,0.0000,0.0000,11,-nan,0.0000,,1:49.78,184024,,True,False,True,,0.801287,0.0890319,2:06.94,,"tungsten: /local/ssd/home/yaqiz/spatial/pir/tungsten/staticnetwork.h:298: void StaticNetworkD, L::Eval() [with int D = 4; int L = 4]: Assertion `!!credits[i] == readys[i]' failed.
",,False,False,,,,0:00.99,True
