argout,waveform,psim-q,runp2p_cycle,lrange,flit-width,retime-exout,DAG,start-id,proute-opts,dedicated-dag,runhybrid_cycle,run-psim,VBB,proute-q,stat,pmu-stage,PCU,simfreq,runhybrid_pass,PMU_Total,vdot,reserve-dag,time-out,rundot,mapping,runhybrid_wbw,merge-forward,mergeTime_ms,MC_Total,rtelm-unsafe,runp2p_err,sr,maketst_time,gentst_err,merge,split,merge-algo,split-algo,psim,VPCU-split,share-adctx,save,maketst_err,runhybrid_err,ag-dce,scheduled,retime-local,topo,runhybrid_rbw,link-prop,VPCU,runp2p_pass,verbose,notFit,codegen,constprop,runhybrid_complete,VPMU,trace,spatial_sha,runp2p_deadlock,nn,retime-glob,net,runhybrid_success,runhybrid_time,OPS-Other,pirArgs,dag-stage,proute-algo,OPS-Prog FU,dupra,routing-cost,runhybrid_deadlock,vc,OPS-FU,vec,row,tungsten,MC,run-tst,load,runp2p_complete,runproute_time,VDAG-alloc,pcu-stage,project,bcread,runp2p_success,open,rtanal,algo,VBB-alloc,VPMU-alloc,runp2p_time,retime-buffer-only,vfifo,word,DAG_Total,tokenout,pattern,runhybrid_dram_power,VAFG-split,genpir,clock,dag,VPMU-split,routing-algo,VDAG,runproute_err,pracc,split-thread,arch,PMU,proute-seed,time,run-proute,VMC-alloc,VMC,dot,succeeded,runp2p_dram_power,simulate,module,backend,runp2p_rbw,fifo-depth,memelm,maxActive,split-forward,freq,pmu-sram-size,VBB-split,mdone,prtime,vcLimit,debug,mem-tech,name,app,rtelm,OPS-Flt,OPS-All,pir_sha,fast,avgActive,VPCU-alloc,runp2p_wbw,col,gentst_time,VMC-split,reserve-pmu,reserve-pcu,PCU_Total,genpir_err,VDAG-split,argin,debug-print,slink,igraph,OPS-Fix,VAFG,VAFG-alloc,vlink
4,True,1,78,True,512,False,3,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,2,0.04kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:14.78,,False,True,bfs,dfs,False,4,False,True,,,True,False,False,mesh,,db,4,True,False,,True,True,False,2,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,1,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,2,0:01.82,False,4,32,40,5,checkerboard,,1,True,1000000000,True,2,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,1,1,True,True,,False,False,Tst,0.0,16,False,41.02564102564103,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,BankEnable_0,True,,,53954827,True,14.003944773175544,4,1.64103,20,10.332818952,1,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,134,True,512,False,10,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,15,0.03kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:43.98,,False,True,bfs,dfs,False,25,False,True,,,True,False,False,mesh,,db,25,,False,,True,True,False,6,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,1,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,6,0:04.09,False,4,32,40,5,checkerboard,,1,True,1000000000,True,6,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,1,1,True,True,,False,False,Tst,0.0,16,False,11.940298507462687,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,BankRange_0,True,,,53954827,True,10.058403634003893,13,0.955224,20,79.332934032,1,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,115727,True,512,False,8,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,33,0.29kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:26.50,,False,True,bfs,bfs,False,42,False,True,,,True,False,False,mesh,,db,42,True,False,,True,True,False,6,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --split-algo=bfs, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,7,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,6,6:33.46,False,4,32,40,5,checkerboard,,1,True,1000000000,True,6,dor,0,,True,1,MyDesign,7,0,2020-04-02 17:30:36 -0700,False,7,7,True,True,,False,False,Tst,27.1823,16,False,7.078728386634062,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,BlackScholes_0,True,,,53954827,True,5.55040585327381,10,4.53039,20,35.986545522,7,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,87,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.04kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:20.02,,False,True,bfs,dfs,False,1,False,True,,,True,False,False,mesh,,db,1,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,0,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:02.16,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,1,0,2020-04-02 17:30:36 -0700,False,,,True,True,,False,False,Tst,0.0,16,False,13.793103448275861,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,BreakTest,True,,,53954827,True,5.363984674329502,1,0.0,20,12.395545318,,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,23,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.01kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:28.83,,False,True,bfs,dfs,False,2,False,True,,,True,False,False,mesh,,db,2,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,0,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:03.85,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,,,True,True,,False,False,Tst,0.0,16,False,43.47826086956522,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,BreakTest2,True,,,53954827,True,23.91304347826087,2,0.0,20,18.78513815,,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,271,True,512,False,3,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,9,0.1kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:22.57,,False,True,bfs,dfs,False,12,False,True,,,True,False,False,mesh,,db,12,True,False,,True,True,False,2,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,2,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,2,0:02.68,False,4,32,40,5,checkerboard,,1,True,1000000000,True,2,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,2,2,True,True,,False,False,Tst,0.472325,16,False,47.23247232472325,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,BroadcastTest,True,,,53954827,True,20.647433747064742,6,15.1144,20,29.185311244,2,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,143,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,5,0.05kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:27.95,,False,True,bfs,dfs,False,5,False,True,,,True,False,False,mesh,,db,5,True,False,,True,True,False,2,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,1,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,2,0:03.06,False,4,32,40,5,checkerboard,,1,True,1000000000,True,2,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,1,1,True,True,,False,False,Tst,0.447552,16,False,33.56643356643357,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,CountZero_0,True,,,53954827,True,21.10616656071202,4,1.34266,20,29.024072491,1,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,,True,512,False,2,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,1,,,200,True,0,100,True,True,,False,,40,False,,True,0:04.66,,False,True,bfs,dfs,False,3,False,True,"src//Top.h:71:3: error: ‘DecompressAG’ does not name a type
",,True,False,False,mesh,,db,3,,False,,True,True,False,1,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,1,False,False,False,,0,6,pirTest,True,False,False,True,route_min_directed_valient,,1,,False,4,32,40,5,checkerboard,,1,True,1000000000,True,1,dor,0,,True,1,MyDesign,1,0,2020-04-02 17:30:36 -0700,False,1,1,True,False,,False,False,Tst,,16,False,,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMCompression,True,,,53954827,True,,3,,20,8.906402654,1,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,930,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.39kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:21.82,,False,True,bfs,dfs,False,7,False,True,,,True,False,False,mesh,,db,7,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,2,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:02.36,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,7,0,2020-04-02 17:30:36 -0700,False,2,2,True,True,,False,False,Tst,1.10108,16,False,27.526881720430108,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer2_0,True,,,53954827,True,7.096774193548387,7,1.10108,20,23.55220618,2,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,930,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.34kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:22.59,,False,True,bfs,dfs,False,7,False,True,,,True,False,False,mesh,,db,7,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,2,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:02.70,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,7,0,2020-04-02 17:30:36 -0700,False,2,2,True,True,,False,False,Tst,1.10108,16,False,27.526881720430108,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer2_1,True,,,53954827,True,7.096774193548387,7,1.10108,20,23.780437844,2,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,470,True,512,False,0,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.24kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:22.11,,False,True,bfs,dfs,False,14,False,True,,,True,False,False,mesh,,db,14,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,4,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:01.97,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,14,0,2020-04-02 17:30:36 -0700,False,4,4,True,True,,False,False,Tst,2.17872,16,False,27.23404255319149,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer2_2,True,,,53954827,True,7.898936170212766,14,2.17872,20,28.654896819,4,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,470,True,512,False,18,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.13kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:45.65,,False,True,bfs,dfs,False,21,False,True,,,True,False,False,mesh,,db,21,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,6,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:03.59,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,3,0,2020-04-02 17:30:36 -0700,False,6,6,True,True,,False,False,Tst,2.17872,16,False,27.23404255319149,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer2_3,True,,,53954827,True,8.233117483811286,21,2.17872,20,35.694277869,6,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,350,True,512,False,12,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.16kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:18.05,,False,True,bfs,dfs,False,21,False,True,,,True,False,False,mesh,,db,21,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,6,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:02.22,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,9,0,2020-04-02 17:30:36 -0700,False,6,6,True,True,,False,False,Tst,2.92571,16,False,2.2857142857142856,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer2_4,True,,,53954827,True,2.111801242236025,21,2.92571,20,24.694867111,6,0,0,200,,0,6,True,4,False,,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0m[[0m[31merror[0m] [0m[0mjava.nio.file.NoSuchFileException: /home/yaqiz/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.12.10.jar[0m
",,,,,,,,,,,,,,,,,,,,,,,False,,,02cc5bc3,False,,,,False,,,,,,,,,False,,,,,,,,,False,,,,pirTest,,False,,,,,,,,,,,,,,,True,,,,,,,,,,,,2020-04-02 17:30:36 -0700,,,,,False,,,,Tst,,,,,,1000000000.0,,,,,,,,,DRAMDoubleBuffer_0,,,,53954827,,,,,,,,,,,,,,,,,,,,
4,True,1,253,True,512,False,7,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.14kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:21.77,,False,True,bfs,dfs,False,11,False,True,,,True,False,False,mesh,,db,11,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,4,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:01.82,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,4,0,2020-04-02 17:30:36 -0700,False,4,4,True,True,,False,False,Tst,4.04743,16,False,6.324110671936759,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer_1,True,,,53954827,True,3.4660991182730316,11,4.04743,20,31.884058826,4,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,244,True,512,False,14,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.17kHz,,200,True,0,100,True,True,,False,,40,False,,True,0:53.73,,False,True,bfs,dfs,False,22,False,True,,,True,False,False,mesh,,db,22,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,8,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:01.46,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,8,0,2020-04-02 17:30:36 -0700,False,8,8,True,True,,False,False,Tst,4.19672,16,False,3.278688524590164,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer_2,True,,,53954827,True,1.9467213114754098,22,4.19672,20,34.288417332,8,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,236,True,512,False,9,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,0,0.04kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:40.37,,False,True,bfs,dfs,False,37,False,True,,,True,False,False,mesh,,db,37,True,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,12,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,0:05.53,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,28,0,2020-04-02 17:30:36 -0700,False,12,12,True,True,,False,False,Tst,4.33898,16,False,3.389830508474576,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMDoubleBuffer_3,True,,,53954827,True,2.0208604954367666,37,4.33898,20,72.18517304,12,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,77959,True,512,False,6,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,11,0.57kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:35.49,,False,True,bfs,dfs,False,19,False,True,,,True,False,False,mesh,,db,19,,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,2:16.46,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,43.7136,16,False,68.30256929924704,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMMergeSort_0,True,,,53954827,True,20.622506702240923,19,43.7136,20,30.466265689,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,77648,True,512,False,6,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,11,0.42kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:25.33,,False,True,bfs,dfs,False,19,False,True,,,True,False,False,mesh,,db,19,,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,3,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,3:06.98,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,2,0,2020-04-02 17:30:36 -0700,False,3,3,True,True,,False,False,Tst,43.8887,16,False,68.57613847104884,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMMergeSort_1,True,,,53954827,True,20.70510508963528,19,43.8887,20,28.343693867,3,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,67075,True,512,False,11,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,22,0.32kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:30.25,,False,True,bfs,dfs,False,37,False,True,,,True,False,False,mesh,,db,37,,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,6,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,3:26.83,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,4,0,2020-04-02 17:30:36 -0700,False,6,6,True,True,,False,False,Tst,50.8069,16,False,42.74617964964592,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMMergeSort_2,True,,,53954827,True,13.781708656102992,37,50.8069,20,40.118091153,6,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,60434,True,512,False,16,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,33,0.22kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:11.66,,False,True,bfs,dfs,False,55,False,True,,,True,False,False,mesh,,db,55,,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,9,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,4:35.20,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,9,9,True,True,,False,False,Tst,56.39,16,False,36.899758414137736,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMMergeSort_3,True,,,53954827,True,11.949767055336768,55,56.39,20,80.989695891,9,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,60467,True,512,False,21,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,44,0.43kHz,,200,True,0,100,True,True,,False,,40,False,,True,2:22.17,,False,True,bfs,dfs,False,73,False,True,,,True,False,False,mesh,,db,73,,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,12,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,2:19.39,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,8,0,2020-04-02 17:30:36 -0700,False,12,12,True,True,,False,False,Tst,56.3592,16,False,28.78925695007194,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMMergeSort_4,True,,,53954827,True,9.39884099277059,73,56.3592,20,145.378146286,12,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,35916,True,512,False,16,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,42,0.3kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:52.17,,False,True,bfs,dfs,False,66,False,True,,,True,False,False,mesh,,db,66,,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,10,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,1:59.87,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,8,0,2020-04-02 17:30:36 -0700,False,10,10,True,True,,False,False,Tst,51.0917,16,False,45.61755206593162,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMMergeSort_5,True,,,53954827,True,8.968327531264707,61,51.0917,20,127.243843368,10,0,0,200,,0,6,True,4,False,,1,1,2
4,True,1,61052,True,512,False,16,0,-i100 -p100 -t1 -d100,False,,False,,4,True,6,33,0.56kHz,,200,True,0,100,True,True,,False,,40,False,,True,1:09.27,,False,True,bfs,dfs,False,55,False,True,,,True,False,False,mesh,,db,55,,False,,True,True,False,,False,02cc5bc3,False,False,False,hybrid,False,,,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/fluorine/spatial, --fast=true",6,route_min_directed_valient,,False,H-hop,False,4,,16,20,True,9,False,False,True,,0,6,pirTest,True,True,False,True,route_min_directed_valient,,,1:49.58,False,4,32,40,5,checkerboard,,1,True,1000000000,True,,dor,0,,True,1,MyDesign,6,0,2020-04-02 17:30:36 -0700,False,9,9,True,True,,False,False,Tst,55.8192,16,False,36.52623992661993,False,1000000000.0,65536,,True,,4,True,DDR4,AccelMain,DRAMMergeSort_6,True,,,53954827,True,11.828805317143129,55,55.8192,20,54.249525436,9,0,0,200,,0,6,True,4,False,,1,1,2
