backend,MC_Total,maxActive,DAG_Total,VPCU-split,PMU,col,runp2p_cycle,rundot,proute-opts,link-prop,runp2p_err,prtime,mapping,mdone,VAFG,maketst_time,runp2p_time,pracc,psim,OPS-All,debug,stat,merge-forward,reserve-pcu,DAG,PCU,VDAG-split,verbose,runhybrid_wbw,merge,bcread,VAFG-alloc,rtelm-unsafe,row,vcLimit,runhybrid_success,gentst_time,VPMU-alloc,time,runhybrid_time,module,reserve-pmu,start-id,mergeTime_ms,succeeded,retime-local,load,runhybrid_pass,vec,pirArgs,fast,net,runp2p_pass,runp2p_success,runp2p_deadlock,proute-seed,VAFG-split,VMC-alloc,open,VPCU,vfifo,VPMU-split,retime-exout,psim-q,OPS-Prog FU,runproute_err,share-adctx,dupra,name,proute-q,run-tst,waveform,flit-width,runhybrid_dram_power,dag-stage,OPS-Fix,gentst_err,debug-print,tungsten_sha,runhybrid_err,VPCU-alloc,slink,dag,avgActive,PMU_Total,VMC-split,igraph,codegen,runhybrid_cycle,VMC,runp2p_rbw,OPS-Flt,MC,lrange,split-forward,mem-tech,argin,runp2p_complete,trace,topo,split-thread,runhybrid_complete,PCU_Total,pattern,merge-algo,simulate,word,ag-dce,simfreq,genpir,scheduled,pmu-stage,VBB,save,constprop,tungsten,spatial_sha,clock,sr,freq,run-psim,app,maketst_err,runp2p_dram_power,VDAG-alloc,runproute_time,OPS-Other,nn,argout,runhybrid_rbw,pcu-stage,algo,runhybrid_deadlock,retime-buffer-only,VBB-split,routing-cost,project,VPMU,dot,run-proute,vlink,notFit,arch,pmu-sram-size,runp2p_wbw,retime-glob,VDAG,routing-algo,genpir_err,vc,rtanal,vdot,reserve-dag,split,dedicated-dag,VBB-alloc,split-algo,memelm,fifo-depth,rtelm,time-out,OPS-FU,proute-algo,plastiroute_sha,tokenout,pir_sha
Tst,40,99.3383606805866,40,14,5,20,131945,True,-i100 -p100 -t1 -d100,db,,,True,True,1,0:33.46,0:23.72,True,False,,True,True,False,0,7,7,0,False,,False,True,1,False,20,4,False,55.545362951,5,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,3,False,14,4,5,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,9,4,True,20.215999090530143,200,3,False,True,,3,1.98677,,3,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,5.56kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_0,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,5,True,False,2,,MyDesign,65536,0.496692,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,98.76945103801665,40,9,5,20,265410,True,-i100 -p100 -t1 -d100,db,,,True,True,1,0:41.53,0:32.12,True,False,,True,True,False,0,0,9,0,False,,False,True,1,False,20,4,False,29.850333853,5,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,3,False,9,4,5,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,9,4,True,17.10462477502152,200,3,False,True,,3,0.246924,,3,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,8.26kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_1,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,5,True,False,2,,MyDesign,65536,0.0617309,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,90.33965593295103,40,28,6,20,9068,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:59.84,0:03.99,True,False,,True,True,False,0,0,28,0,False,,False,True,1,False,20,4,False,138.807659766,6,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,4,False,28,4,6,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,17,4,True,28.231529419048282,200,4,False,True,,4,1.42567,,4,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,2.27kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_10,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,6,True,False,2,,MyDesign,65536,0.451698,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,83.41309438957336,40,30,9,20,9821,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:07.60,0:02.95,True,False,,True,True,False,0,0,30,0,False,,False,True,1,False,20,4,False,74.311440708,9,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,7,False,30,4,9,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,22,4,True,25.2703956374662,200,7,False,True,,7,0.957947,,7,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,3.33kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_11,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,9,True,False,2,,MyDesign,65536,0.417065,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,83.35368335368335,40,32,7,20,9828,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:04.37,0:01.65,True,False,,True,True,False,0,0,32,0,False,,False,True,1,False,20,4,False,93.931961367,7,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,5,False,32,4,7,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,18,4,True,26.63653550750325,200,5,False,True,,5,0.989825,,5,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,5.96kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_12,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,7,True,False,2,,MyDesign,65536,0.416768,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,90.58940617051863,40,36,20,20,9043,True,-i100 -p100 -t1 -d100,db,,,True,True,1,2:39.14,0:08.05,True,False,,True,True,False,0,0,36,0,False,,False,True,1,False,20,4,False,199.143189475,20,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,12,False,36,4,20,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,36,4,True,18.155774263703048,200,12,False,True,,12,0.905894,,12,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,1.12kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_13,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,20,True,False,2,,MyDesign,65536,0.452947,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,88.05761582285284,40,28,14,20,9303,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:18.23,0:02.05,True,False,,True,True,False,0,0,28,0,False,,False,True,1,False,20,4,False,139.039801205,14,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,10,False,28,4,14,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,28,4,True,23.3126258723601,200,10,False,True,,10,0.908094,,10,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,4.54kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_14,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,14,True,False,2,,MyDesign,65536,0.440288,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,71.34645532137259,40,52,9,20,5741,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:52.39,0:01.90,True,False,,True,True,False,0,0,52,0,False,,False,True,1,False,20,4,False,179.684953462,9,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,7,False,52,4,9,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,30,4,True,25.07073874083106,200,7,False,True,,7,1.63874,,7,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,3.02kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_15,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,9,True,False,2,,MyDesign,65536,0.713465,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,82.78092158447858,40,56,28,20,4948,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:35.98,0:02.12,True,False,,True,True,False,0,0,56,0,False,,False,True,1,False,20,4,False,131.486080777,28,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,20,False,56,4,28,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,56,4,True,22.124379258574894,200,20,False,True,,20,1.65562,,20,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,2.33kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_16,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,28,True,False,2,,MyDesign,65536,0.827809,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,74.85380116959064,40,57,11,20,2736,True,-i100 -p100 -t1 -d100,db,,,True,True,1,2:12.97,0:01.35,True,False,,True,True,False,0,30,27,0,False,,False,True,1,False,20,4,False,228.32268537,9,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,7,False,57,4,11,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,30,4,True,35.55622009569378,200,7,False,True,,7,22.4561,,7,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,2.03kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_17,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,11,True,False,2,,MyDesign,65536,5.9883,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,78.64823348694317,40,84,28,20,2604,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:14.39,0:02.09,True,False,,True,True,False,0,40,44,0,False,,False,True,1,False,20,4,False,185.457889002,28,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,20,False,84,4,28,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,56,4,True,26.361418104209996,200,20,False,True,,20,12.5837,,20,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,1.25kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_18,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,28,True,False,2,,MyDesign,65536,6.29186,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,97.72263913590422,40,31,7,20,46106,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:03.24,0:07.28,True,False,,True,True,False,0,15,16,0,False,,False,True,1,False,20,4,False,88.207829913,7,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,5,False,31,4,7,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,19,4,True,27.0754874472395,200,5,False,True,,5,5.68568,,5,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,6.33kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_19,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,7,True,False,2,,MyDesign,65536,1.42142,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,98.39353811968891,40,19,6,20,66606,True,-i100 -p100 -t1 -d100,db,,,True,True,1,0:51.73,0:16.75,True,False,,True,True,False,0,9,10,0,False,,False,True,1,False,20,4,False,81.853410588,5,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,3,False,19,4,6,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,11,4,True,26.606477200374787,200,3,False,True,,3,3.93574,,3,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,3.98kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_2,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,6,True,False,2,,MyDesign,65536,0.983935,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,93.35181725031644,40,65,9,20,16591,True,-i100 -p100 -t1 -d100,db,,,True,True,1,2:05.10,0:21.87,True,False,,True,True,False,0,30,35,0,False,,False,True,1,False,20,4,False,157.09126106,7,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,5,False,65,4,9,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,31,4,True,38.26848176435302,200,5,False,True,,5,15.8004,,5,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,0.76kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_20,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,9,True,False,2,,MyDesign,65536,3.95009,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,88.17032904474553,40,204,27,20,8783,True,-i100 -p100 -t1 -d100,db,,,True,True,1,2:24.58,0:13.00,True,False,,True,True,False,0,40,164,0,False,,False,True,1,False,20,4,False,527.198379429,21,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,15,False,204,4,27,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,95,4,True,36.56943432685756,200,15,False,True,,15,22.3851,,15,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,0.68kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_21,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,27,True,False,2,,MyDesign,65536,7.46169,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,95.87734441290927,40,69,21,20,34177,True,-i100 -p100 -t1 -d100,db,,,True,True,1,4:23.28,0:42.18,True,False,,True,True,False,0,36,33,0,False,,False,True,1,False,20,4,False,342.770837471,21,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,15,False,69,4,21,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,46,4,True,27.206607656759154,200,15,False,True,,15,5.75264,,15,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,0.81kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_22,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,21,True,False,2,,MyDesign,65536,1.91755,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,98.2507934164883,40,35,5,20,149039,True,-i100 -p100 -t1 -d100,db,,,True,True,1,0:41.94,0:17.17,True,False,,True,True,False,0,11,24,0,False,,False,True,1,False,20,4,False,77.031911651,5,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,3,False,35,4,5,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,15,4,True,27.715875902088904,200,3,False,True,,3,1.7589,,3,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,8.68kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_23,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,5,True,False,2,,MyDesign,65536,0.439724,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,96.56045579236125,40,106,15,20,75824,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:41.94,0:39.13,True,False,,True,True,False,0,33,73,0,False,,False,True,1,False,20,4,False,324.780551976,15,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,9,False,106,4,15,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,45,4,True,27.90340210191509,200,9,False,True,,9,2.59295,,9,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,1.94kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_24,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,15,True,False,2,,MyDesign,65536,0.864317,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,97.37455982645648,40,21,7,20,67303,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:02.57,0:18.06,True,False,,True,True,False,0,12,9,0,False,,False,True,1,False,20,4,False,66.906794406,7,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,5,False,21,4,7,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,14,4,True,27.596505151433018,200,5,False,True,,5,3.89498,,5,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,3.73kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_3,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,7,True,False,2,,MyDesign,65536,0.973746,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,98.20628474667706,40,21,6,20,66733,True,-i100 -p100 -t1 -d100,db,,,True,True,1,0:28.01,0:15.62,True,False,,True,True,False,0,11,10,0,False,,False,True,1,False,20,4,False,52.787642737,6,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,4,False,21,4,6,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,13,4,True,24.905738021437898,200,4,False,True,,4,3.92825,,4,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,4.27kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_4,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,6,True,False,2,,MyDesign,65536,0.982063,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,89.80979005646002,40,57,11,20,18243,True,-i100 -p100 -t1 -d100,db,,,True,True,1,1:25.39,0:09.76,True,False,,True,True,False,0,30,27,0,False,,False,True,1,False,20,4,False,245.077528088,9,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,7,False,57,4,11,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,30,4,True,35.92401568721253,200,7,False,True,,7,14.3696,,7,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,1.87kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_6,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,11,True,False,2,,MyDesign,65536,3.59239,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,94.93568200254954,40,18,5,20,17258,True,-i100 -p100 -t1 -d100,db,,,True,True,1,0:31.69,0:01.82,True,False,,True,True,False,0,0,18,0,False,,False,True,1,False,20,4,False,50.223906668,5,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,3,False,18,4,5,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,11,4,True,24.07915978299245,200,3,False,True,,3,0.778769,,3,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,9.48kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_7,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,5,True,False,2,,MyDesign,65536,0.237339,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
Tst,40,91.06269453090262,40,19,5,20,2249,True,-i100 -p100 -t1 -d100,db,,,True,True,1,0:55.41,0:01.02,True,False,,True,True,False,0,9,10,0,False,,False,True,1,False,20,4,False,47.459605855,5,2020-04-08 00:16:24 -0700,,False,0,0,,True,False,False,,16,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial, --fast=true",True,hybrid,True,True,False,0,1,3,False,19,4,5,False,1,,,False,False,AccelMain,4,False,True,512,,6,,,True,85f7a66,,11,4,True,30.103255767995652,200,3,False,True,,3,5.97599,,3,True,False,DDR4,6,True,False,mesh,1,False,200,checkerboard,bfs,False,32,True,2.2kHz,True,False,6,,True,True,True,be4d7499,1000000000,True,1000000000.0,False,GEMM_8,,,0,,,False,4,,6,route_min_directed_valient,False,False,,H-hop,pirTest,5,True,False,2,,MyDesign,65536,1.82125,False,0,dor,,4,True,True,0,True,False,,dfs,False,16,True,100,,route_min_directed_valient,88a079d,5,381b75e6
