mdone,MC,runp2p_err,VMC,vfifo,rundot,runhybrid_cycle,app,runhybrid_complete,VAFG,VMC-alloc,dedicated-dag,mergeTime_ms,VPMU-alloc,gentst_time,trace,dag,OPS-Other,argout,backend,merge,pir_sha,VAFG-alloc,load,proute-q,scheduled,VDAG,igraph,VDAG-split,bcread,simulate,sr,runp2p_time,runhybrid_rbw,dupra,OPS-All,debug-print,simfreq,pracc,runproute_time,arch,runhybrid_time,algo,open,argin,vdot,col,routing-algo,word,DAG,mem-tech,waveform,runp2p_complete,split,runp2p_cycle,VMC-split,DAG_Total,name,OPS-Fix,PCU_Total,slink,prtime,pmu-stage,runhybrid_wbw,runhybrid_deadlock,tungsten,fast,run-proute,runhybrid_success,retime-buffer-only,VDAG-alloc,VPCU,proute-algo,rtelm,start-id,stat,time,row,MC_Total,VPMU,runp2p_dram_power,PMU,VAFG-split,verbose,retime-exout,mapping,split-algo,VPCU-split,avgActive,clock,runproute_err,reserve-pmu,codegen,lrange,maketst_time,module,runhybrid_dram_power,OPS-FU,proute-opts,VPCU-alloc,split-forward,link-prop,gentst_err,save,topo,tokenout,merge-algo,runhybrid_err,net,run-tst,spatial_sha,routing-cost,ag-dce,psim-q,vc,pmu-sram-size,retime-glob,maketst_err,nn,runhybrid_pass,runp2p_deadlock,genpir,vlink,time-out,flit-width,PMU_Total,retime-local,OPS-Prog FU,vcLimit,pirArgs,reserve-pcu,dag-stage,proute-seed,constprop,runp2p_rbw,debug,dot,freq,project,maxActive,genpir_err,PCU,VPMU-split,vec,fifo-depth,runp2p_pass,pattern,succeeded,split-thread,runp2p_success,psim,OPS-Flt,run-psim,runp2p_wbw,memelm,merge-forward,pcu-stage,notFit
True,3,,3,4,True,,GEMM_2,False,1,3,False,,5,60.044788091,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:17.77,,False,,True,3.75kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,9,DDR4,True,True,True,66599,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,18,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,6,,6,1,False,False,True,dfs,18,27.09956856209052,1000000000,,0,True,True,3:21.52,False,,,-i100 -p100 -t1 -d100,11,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,3.93616,True,True,1000000000.0,pirTest,98.40387993813721,,9,6,16,16,True,checkerboard,True,1,True,False,,False,0.984039,False,False,6,
True,5,,5,4,True,,GEMM_20,False,1,5,False,,7,182.667681942,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:06.09,,False,,True,2.72kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,30,DDR4,True,True,True,16535,5,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,64,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,9,,9,1,False,False,True,dfs,64,38.64820543834757,1000000000,,0,True,True,3:15.30,False,,,-i100 -p100 -t1 -d100,31,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,15.8539,True,True,1000000000.0,pirTest,93.66797701844573,,34,9,16,16,True,checkerboard,True,1,True,False,,False,3.96347,False,False,6,
True,15,,15,4,True,,GEMM_21,False,1,15,False,,21,2193.615459326,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:14.23,,False,,True,0.65kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,40,DDR4,True,True,True,9272,15,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,202,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,27,,27,1,False,False,True,dfs,202,34.86480324592348,1000000000,,0,True,True,14:44.46,False,,,-i100 -p100 -t1 -d100,95,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,21.2045,True,True,1000000000.0,pirTest,83.52027610008628,,162,27,16,16,True,checkerboard,True,1,True,False,,False,7.06816,False,False,6,
True,15,,15,4,True,,GEMM_22,False,1,15,False,,21,180.731770041,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:17.40,,False,,True,1.97kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,36,DDR4,True,True,True,34202,15,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,69,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,21,,21,1,False,False,True,dfs,69,27.186720948630416,1000000000,,0,True,True,5:23.25,False,,,-i100 -p100 -t1 -d100,46,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,5.74844,True,True,1000000000.0,pirTest,95.8072627331735,,33,21,16,16,True,checkerboard,True,1,True,False,,False,1.91615,False,False,6,
True,3,,3,4,True,,GEMM_23,False,1,3,False,,5,210.103390986,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:57.38,,False,,True,2.6kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,11,DDR4,True,True,True,149030,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,34,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,5,,5,1,False,False,True,dfs,34,28.140301220620618,1000000000,,0,True,True,3:11.60,False,,,-i100 -p100 -t1 -d100,15,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,1.759,True,True,1000000000.0,pirTest,98.25672683352346,,23,5,16,16,True,checkerboard,True,1,True,False,,False,0.43975,False,False,6,
True,9,,9,4,True,,GEMM_24,False,1,9,False,,15,237.483533589,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:38.37,,False,,True,1.98kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,33,DDR4,True,True,True,75823,9,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,104,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,15,,15,1,False,False,True,dfs,104,28.19407382007121,1000000000,,0,True,True,4:32.59,False,,,-i100 -p100 -t1 -d100,45,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,2.59299,True,True,1000000000.0,pirTest,96.56172929058465,,71,15,16,16,True,checkerboard,True,1,True,False,,False,0.864329,False,False,6,
True,5,,5,4,True,,GEMM_3,False,1,5,False,,7,69.3669641,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:33.59,,False,,True,2.0kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,12,DDR4,True,True,True,67303,5,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,21,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,7,,7,1,False,False,True,dfs,21,27.596505151433018,1000000000,,0,True,True,4:56.06,False,,,-i100 -p100 -t1 -d100,14,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,3.89498,True,True,1000000000.0,pirTest,97.37455982645648,,9,7,16,16,True,checkerboard,True,1,True,False,,False,0.973746,False,False,6,
True,4,,4,4,True,,GEMM_4,False,1,4,False,,6,104.612967887,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:22.02,,False,,True,3.03kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,11,DDR4,True,True,True,66743,4,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,20,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,6,,6,1,False,False,True,dfs,20,25.330114665766523,1000000000,,0,True,True,3:06.35,False,,,-i100 -p100 -t1 -d100,13,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,3.92766,True,True,1000000000.0,pirTest,98.19157065160391,,9,6,16,16,True,checkerboard,True,1,True,False,,False,0.981916,False,False,6,
True,7,,7,4,True,,GEMM_6,False,1,7,False,,9,322.507239475,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:23.52,,False,,True,0.78kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,30,DDR4,True,True,True,18264,7,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,57,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,11,,11,1,False,False,True,dfs,57,35.882710150121454,1000000000,,0,True,True,6:00.06,False,,,-i100 -p100 -t1 -d100,30,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,14.353,True,True,1000000000.0,pirTest,89.70652650021901,,27,11,16,16,True,checkerboard,True,1,True,False,,False,3.58826,False,False,6,
True,3,,3,4,True,,GEMM_7,False,1,3,False,,5,59.94726456,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:02.25,,False,,True,7.67kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,0,DDR4,True,True,True,17258,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,18,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,5,,5,1,False,False,True,dfs,18,24.369926438532303,1000000000,,0,True,True,2:10.24,False,,,-i100 -p100 -t1 -d100,11,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.778769,True,True,1000000000.0,pirTest,94.93568200254954,,18,5,16,16,True,checkerboard,True,1,True,False,,False,0.237339,False,False,6,
True,3,,3,4,True,,GEMM_8,False,1,3,False,,5,95.07153071,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:01.20,,False,,True,1.87kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,9,DDR4,True,True,True,2241,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,18,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,5,,5,1,False,False,True,dfs,18,30.637702324449315,1000000000,,0,True,True,1:40.67,False,,,-i100 -p100 -t1 -d100,11,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,6.59705,True,True,1000000000.0,pirTest,91.38777331548415,,9,5,16,16,True,checkerboard,True,1,True,False,,False,1.82776,False,False,6,
True,3,,3,4,True,,GEMM_9,False,1,3,False,,5,86.675860019,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:02.72,,False,,True,3.16kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,9,DDR4,True,True,True,8586,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,18,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,6,,6,1,False,False,True,dfs,18,30.810330771022596,1000000000,,0,True,True,2:50.53,False,,,-i100 -p100 -t1 -d100,11,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,7.63289,True,True,1000000000.0,pirTest,95.4111344048451,,9,6,16,16,True,checkerboard,True,1,True,False,,False,1.90822,False,False,6,
True,2,,2,4,True,,IfTest_0,False,1,2,False,,2,50.629826102,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:00.70,,False,,True,0.13kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,0,DDR4,True,True,True,88,2,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,7,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,2,,2,1,False,False,True,dfs,7,15.25974025974026,1000000000,,0,True,True,0:46.18,False,,,-i100 -p100 -t1 -d100,7,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.0,True,True,1000000000.0,pirTest,36.36363636363637,,7,2,16,16,True,checkerboard,True,1,True,False,,False,2.90909,False,False,6,
True,1,,1,4,True,,InitSort_0,False,1,1,False,,2,25.326222261,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:02.68,,False,,True,0.21kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,9,DDR4,True,True,True,562,1,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,9,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,2,,2,1,False,False,True,dfs,9,16.152629497825227,1000000000,,0,True,True,3:21.06,False,,,-i100 -p100 -t1 -d100,10,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,3.18861,True,True,1000000000.0,pirTest,91.1032028469751,,2,2,16,16,True,checkerboard,True,1,True,False,,False,3.64413,False,False,6,
True,1,,1,4,True,,InitSort_1,False,1,1,False,,2,20.637972862,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:00.79,,False,,True,0.15kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,5,DDR4,True,True,True,118,1,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,7,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,2,,2,1,False,False,True,dfs,7,22.12806026365348,1000000000,,0,True,True,0:49.98,False,,,-i100 -p100 -t1 -d100,9,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.0,True,True,1000000000.0,pirTest,54.23728813559322,,4,2,16,16,True,checkerboard,True,1,True,False,,False,2.16949,False,False,6,
True,2,,2,4,True,,InitSort_2,False,1,2,False,,4,60.521816647,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:01.43,,False,,True,0.08kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,10,DDR4,True,True,True,109,2,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,14,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,4,,4,1,False,False,True,dfs,14,25.310307609282248,1000000000,,0,True,True,1:48.01,False,,,-i100 -p100 -t1 -d100,18,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.0,True,True,1000000000.0,pirTest,58.71559633027523,,8,4,16,16,True,checkerboard,True,1,True,False,,False,4.69725,False,False,6,
True,3,,3,4,True,,InitSort_3,False,1,3,False,,6,55.35277461,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:00.39,,False,,True,0.28kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,19,DDR4,True,True,True,109,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,31,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,6,,6,1,False,False,True,dfs,31,21.86544342507645,1000000000,,0,True,True,1:59.81,False,,,-i100 -p100 -t1 -d100,29,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.0,True,True,1000000000.0,pirTest,58.71559633027523,,14,6,16,16,True,checkerboard,True,1,True,False,,False,4.69725,False,False,6,
True,1,,1,4,True,,InitSort_4,False,1,1,False,,4,52.510291987,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:01.46,,False,,True,0.13kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,7,DDR4,True,True,True,186,1,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,11,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,4,,4,1,False,False,True,dfs,11,30.501792114695338,1000000000,,0,True,True,1:35.82,False,,,-i100 -p100 -t1 -d100,13,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.0,True,True,1000000000.0,pirTest,68.81720430107526,,8,4,16,16,True,checkerboard,True,1,True,False,,False,2.75269,False,False,6,
True,3,,3,4,True,,Kmeans_0,False,1,3,False,,12,194.811241805,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,1:41.62,,False,,True,1.39kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,7,DDR4,True,True,True,141298,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,33,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,12,,12,1,False,False,True,dfs,33,28.410891689288192,1000000000,,0,True,True,5:10.94,False,,,-i100 -p100 -t1 -d100,14,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.927628,True,True,1000000000.0,pirTest,92.76281334484564,,26,12,16,16,True,checkerboard,True,1,True,False,,False,0.115954,False,False,6,
True,3,,3,4,True,,Kmeans_1,False,1,3,False,,11,162.524228659,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,13:24.93,,False,,True,2.67kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,0,DDR4,True,True,True,2149723,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,30,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,11,,11,1,False,False,True,dfs,30,29.05954431641512,1000000000,,0,True,True,3:31.79,False,,,-i100 -p100 -t1 -d100,14,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.0609716,True,True,1000000000.0,pirTest,97.55452214075953,,30,11,16,16,True,checkerboard,True,1,True,False,,False,0.00762145,False,False,6,
True,3,,3,4,True,,Kmeans_2,False,1,3,False,,15,296.19617768,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:51.42,,False,,True,1.4kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,10,DDR4,True,True,True,72185,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,47,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,17,,17,1,False,False,True,dfs,47,32.302439045508066,1000000000,,0,True,True,5:31.60,False,,,-i100 -p100 -t1 -d100,19,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,1.81578,True,True,1000000000.0,pirTest,90.78894507169079,,37,17,16,16,True,checkerboard,True,1,True,False,,False,0.226972,False,False,6,
True,3,,3,4,True,,Kmeans_3,False,1,3,False,,12,280.54325176,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,2:17.28,,False,,True,1.03kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,10,DDR4,True,True,True,141048,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,41,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,13,,13,1,False,False,True,dfs,41,23.404157559019733,1000000000,,0,True,True,5:52.34,False,,,-i100 -p100 -t1 -d100,16,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.929272,True,True,1000000000.0,pirTest,92.92723044637286,,31,13,16,16,True,checkerboard,True,1,True,False,,False,0.116159,False,False,6,
True,3,,3,4,True,,Kmeans_4,False,1,3,False,,12,158.186724111,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:40.23,,False,,True,3.51kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,7,DDR4,True,True,True,141074,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,44,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,15,,15,1,False,False,True,dfs,44,25.573788091332073,1000000000,,0,True,True,4:51.31,False,,,-i100 -p100 -t1 -d100,15,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,0.929101,True,True,1000000000.0,pirTest,92.91010391709315,,37,15,16,16,True,checkerboard,True,1,True,False,,False,0.116138,False,False,6,
True,3,,3,4,True,,Kmeans_5,False,1,3,False,,15,221.579109325,False,True,,4,Tst,False,70a4c50c,1,False,4,False,0,False,0,True,False,True,0:44.45,,False,,True,1.62kHz,True,,MyDesign,,route_min_directed_valient,False,6,True,20,dor,32,20,DDR4,True,True,True,71936,3,40,AccelMain,,200,4,,6,,False,True,True,False,False,False,0,61,route_min_directed_valient,True,0,True,2020-02-12 23:25:22 -0800,20,40,18,,18,1,False,False,True,dfs,61,26.301793724051006,1000000000,,0,True,True,13:00.67,False,,,-i100 -p100 -t1 -d100,23,False,db,,True,mesh,5,bfs,,hybrid,False,b896c3c9,H-hop,True,1,4,65536,False,,False,,False,True,2,100,512,200,False,,4,"--dot=true, --stat=true, --debug=true, --vdot=true, --save=true, --mapping=true, --codegen=true, --net=hybrid, --tungsten, --psim=false, --row=20, --col=20, --spatial-home=/home/yaqiz/spatial_sparse, --fast=true",0,6,0,True,1.82206,True,True,1000000000.0,pirTest,91.1032028469751,,45,18,16,16,True,checkerboard,True,1,True,False,,False,0.227758,False,False,6,
