sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
6349ca76,2019-07-09 17:14:21,StreamInOutStop,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInOutStop/log/runproute.log,../gen/Tst_pirTest/StreamInOutStop/log/runproute.sh,../gen/Tst_pirTest/StreamInOutStop/plastisim/summary.csv,../gen/Tst_pirTest/StreamInOutStop/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInOutStop/log/,../gen/Tst_pirTest/StreamInOutStop/log/gentst.log,../gen/Tst_pirTest/StreamInOutStop/log/maketst.log,../gen/Tst_pirTest/StreamInOutStop/log/runp2p.log,../gen/Tst_pirTest/StreamInOutStop/log/runhybrid.log,True,,,5.89430762,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,1:20.00,0,0,13000000,0,4.50,0,4000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:24.40,32,,True,False,True,0.0,0.0,0.0,0:00.29,125,,True,False,True,0.0,0.0,0.0,0:01.74,True
6349ca76,2019-07-09 17:14:21,StreamInfDotProduct_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfDotProduct_0/log/runproute.log,../gen/Tst_pirTest/StreamInfDotProduct_0/log/runproute.sh,../gen/Tst_pirTest/StreamInfDotProduct_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfDotProduct_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfDotProduct_0/log/,../gen/Tst_pirTest/StreamInfDotProduct_0/log/gentst.log,../gen/Tst_pirTest/StreamInfDotProduct_0/log/maketst.log,../gen/Tst_pirTest/StreamInfDotProduct_0/log/runp2p.log,../gen/Tst_pirTest/StreamInfDotProduct_0/log/runhybrid.log,True,,,11.055840007,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,1:50.67,0,0,16000000,11000000,4.50,0,11000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:28.49,183,,True,False,True,0.0,0.0,0.0,0:00.26,539,,True,False,True,0.0,0.0,0.0,0:07.56,True
6349ca76,2019-07-09 17:14:21,StreamInfDotProduct_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfDotProduct_1/log/runproute.log,../gen/Tst_pirTest/StreamInfDotProduct_1/log/runproute.sh,../gen/Tst_pirTest/StreamInfDotProduct_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfDotProduct_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfDotProduct_1/log/,../gen/Tst_pirTest/StreamInfDotProduct_1/log/gentst.log,../gen/Tst_pirTest/StreamInfDotProduct_1/log/maketst.log,../gen/Tst_pirTest/StreamInfDotProduct_1/log/runp2p.log,../gen/Tst_pirTest/StreamInfDotProduct_1/log/runhybrid.log,True,,,16.988463633,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:10.54,0,0,21000000,26000000,4.50,0,20000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:33.72,310,,True,False,True,0.0,0.0,0.0,0:00.26,756,,True,False,True,0.0,0.0,0.0,0:10.88,True
6349ca76,2019-07-09 17:14:21,StreamInfDotProduct_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfDotProduct_2/log/runproute.log,../gen/Tst_pirTest/StreamInfDotProduct_2/log/runproute.sh,../gen/Tst_pirTest/StreamInfDotProduct_2/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfDotProduct_2/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfDotProduct_2/log/,../gen/Tst_pirTest/StreamInfDotProduct_2/log/gentst.log,../gen/Tst_pirTest/StreamInfDotProduct_2/log/maketst.log,../gen/Tst_pirTest/StreamInfDotProduct_2/log/runp2p.log,../gen/Tst_pirTest/StreamInfDotProduct_2/log/runhybrid.log,True,,,10.002515566,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,1:49.80,0,0,16000000,16000000,4.50,0,12000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:26.18,187,,True,False,True,0.0,0.0,0.0,0:00.26,567,,True,False,True,0.0,0.0,0.0,0:04.98,True
6349ca76,2019-07-09 17:14:21,StreamInfDotProduct_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfDotProduct_3/log/runproute.log,../gen/Tst_pirTest/StreamInfDotProduct_3/log/runproute.sh,../gen/Tst_pirTest/StreamInfDotProduct_3/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfDotProduct_3/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfDotProduct_3/log/,../gen/Tst_pirTest/StreamInfDotProduct_3/log/gentst.log,../gen/Tst_pirTest/StreamInfDotProduct_3/log/maketst.log,../gen/Tst_pirTest/StreamInfDotProduct_3/log/runp2p.log,../gen/Tst_pirTest/StreamInfDotProduct_3/log/runhybrid.log,True,,,14.76747372,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:49.41,0,0,27000000,40000000,4.50,0,30000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:37.98,321,,True,False,True,0.0,0.0,0.0,0:00.28,746,,True,False,True,0.0,0.0,0.0,0:09.68,True
6349ca76,2019-07-09 17:14:21,StreamInfDotProduct_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfDotProduct_4/log/runproute.log,../gen/Tst_pirTest/StreamInfDotProduct_4/log/runproute.sh,../gen/Tst_pirTest/StreamInfDotProduct_4/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfDotProduct_4/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfDotProduct_4/log/,../gen/Tst_pirTest/StreamInfDotProduct_4/log/gentst.log,../gen/Tst_pirTest/StreamInfDotProduct_4/log/maketst.log,../gen/Tst_pirTest/StreamInfDotProduct_4/log/runp2p.log,../gen/Tst_pirTest/StreamInfDotProduct_4/log/runhybrid.log,True,,,16.036610473,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:24.08,0,0,38000000,50000000,4.50,0,36000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:35.65,204,,True,False,True,0.0,0.0,0.0,0:00.26,662,,True,False,True,0.0,0.0,0.0,0:09.12,True
6349ca76,2019-07-09 17:14:21,StreamInfKmeans_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfKmeans_0/log/runproute.log,../gen/Tst_pirTest/StreamInfKmeans_0/log/runproute.sh,../gen/Tst_pirTest/StreamInfKmeans_0/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfKmeans_0/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfKmeans_0/log/,../gen/Tst_pirTest/StreamInfKmeans_0/log/gentst.log,../gen/Tst_pirTest/StreamInfKmeans_0/log/maketst.log,../gen/Tst_pirTest/StreamInfKmeans_0/log/runp2p.log,../gen/Tst_pirTest/StreamInfKmeans_0/log/runhybrid.log,True,,,15.628607847,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:01.99,0,0,27000000,15000000,4.50,0,18000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:38.61,1139,,True,False,True,0.0,0.0,0.0,0:00.31,3036,,True,False,True,0.0,0.0,0.0,0:42.06,True
6349ca76,2019-07-09 17:14:21,StreamInfKmeans_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfKmeans_1/log/runproute.log,../gen/Tst_pirTest/StreamInfKmeans_1/log/runproute.sh,../gen/Tst_pirTest/StreamInfKmeans_1/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfKmeans_1/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfKmeans_1/log/,../gen/Tst_pirTest/StreamInfKmeans_1/log/gentst.log,../gen/Tst_pirTest/StreamInfKmeans_1/log/maketst.log,../gen/Tst_pirTest/StreamInfKmeans_1/log/runp2p.log,../gen/Tst_pirTest/StreamInfKmeans_1/log/runhybrid.log,True,,,25.226853949,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,3:01.50,0,0,38000000,27000000,4.50,0,34000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:42.96,651,,True,False,True,0.0,0.0,0.0,0:00.31,1869,,True,False,True,0.0,0.0,0.0,0:29.09,True
6349ca76,2019-07-09 17:14:21,StreamInfKmeans_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfKmeans_2/log/runproute.log,../gen/Tst_pirTest/StreamInfKmeans_2/log/runproute.sh,../gen/Tst_pirTest/StreamInfKmeans_2/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfKmeans_2/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfKmeans_2/log/,../gen/Tst_pirTest/StreamInfKmeans_2/log/gentst.log,../gen/Tst_pirTest/StreamInfKmeans_2/log/maketst.log,../gen/Tst_pirTest/StreamInfKmeans_2/log/runp2p.log,../gen/Tst_pirTest/StreamInfKmeans_2/log/runhybrid.log,True,,,19.391894602,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:45.50,0,0,40000000,40000000,4.50,0,33000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:43.84,1149,,True,False,True,0.0,0.0,0.0,0:00.35,3377,,True,False,True,0.0,0.0,0.0,0:47.57,True
6349ca76,2019-07-09 17:14:21,StreamInfKmeans_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfKmeans_3/log/runproute.log,../gen/Tst_pirTest/StreamInfKmeans_3/log/runproute.sh,../gen/Tst_pirTest/StreamInfKmeans_3/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfKmeans_3/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfKmeans_3/log/,../gen/Tst_pirTest/StreamInfKmeans_3/log/gentst.log,../gen/Tst_pirTest/StreamInfKmeans_3/log/maketst.log,../gen/Tst_pirTest/StreamInfKmeans_3/log/runp2p.log,../gen/Tst_pirTest/StreamInfKmeans_3/log/runhybrid.log,True,,,15.610254036,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:10.66,0,0,27000000,15000000,4.50,0,18000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:34.22,2165,,True,False,True,0.0,0.0,0.0,0:00.43,5695,,True,False,True,0.0,0.0,0.0,1:09.20,True
6349ca76,2019-07-09 17:14:21,StreamInfKmeans_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/StreamInfKmeans_4/log/runproute.log,../gen/Tst_pirTest/StreamInfKmeans_4/log/runproute.sh,../gen/Tst_pirTest/StreamInfKmeans_4/plastisim/summary.csv,../gen/Tst_pirTest/StreamInfKmeans_4/pir/AccelMain.scala,../gen/Tst_pirTest/StreamInfKmeans_4/log/,../gen/Tst_pirTest/StreamInfKmeans_4/log/gentst.log,../gen/Tst_pirTest/StreamInfKmeans_4/log/maketst.log,../gen/Tst_pirTest/StreamInfKmeans_4/log/runp2p.log,../gen/Tst_pirTest/StreamInfKmeans_4/log/runhybrid.log,True,,,24.109607577,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:56.78,0,0,40000000,40000000,4.50,0,33000000,0.0000,0.0000,0.0000,9,-nan,0.0000,,0:44.52,1286,,True,False,True,0.0,0.0,0.0,0:00.38,3019,,True,False,True,0.0,0.0,0.0,0:43.71,True
