spatial_sha,time,app,project,backend,freq,runproute,proutesh,prouteSummary,AccelMain,logpath,gentst,maketst,runp2p,runhybrid,genpir,genpir_err,gentst_err,gentst_time,gentst_notFit,gentst_MC,gentst_DAG,gentst_PMU,gentst_PCU,gentst_row,gentst_col,proutesh_algo,proutesh_pattern,proutesh_slink,proutesh_vlink,proutesh_prtime,proutesh_vcLimit,runproute_err,runproute_time,DynHopsVec,DynHopsScal,StatHopsVec,StatHopsScal,Score,NetVC,TotPkts,LinkLim,InjectLim,EjectLim,LongRoute,Q0Pct,Q0Lim,maketst_err,maketst_time,runp2p_cycle,runp2p_err,runp2p_pass,runp2p_deadlock,runp2p_complete,runp2p_dram_power,runp2p_rbw,runp2p_wbw,runp2p_time,runhybrid_cycle,runhybrid_err,runhybrid_pass,runhybrid_deadlock,runhybrid_complete,runhybrid_dram_power,runhybrid_rbw,runhybrid_wbw,runhybrid_time,succeeded
ba52c80a,2019-07-15 19:15:14,DotProduct_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_4/log/runproute.log,../gen/Tst_pirTest/DotProduct_4/log/runproute.sh,../gen/Tst_pirTest/DotProduct_4/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_4/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_4/log/,../gen/Tst_pirTest/DotProduct_4/log/gentst.log,../gen/Tst_pirTest/DotProduct_4/log/maketst.log,../gen/Tst_pirTest/DotProduct_4/log/runp2p.log,../gen/Tst_pirTest/DotProduct_4/log/runhybrid.log,True,,,41.339978198,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,9:13.80,79,0,355,1544,352.42,3,457,0.3750,0.8750,0.1250,17,42.86,0.1250,,1:17.97,253,,True,False,True,0.0,32.379,0.0,0:00.37,576,,True,False,True,0.0,14.222,0.0,0:01.63,True
ba52c80a,2019-07-15 19:15:14,DotProduct_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/DotProduct_5/log/runproute.log,../gen/Tst_pirTest/DotProduct_5/log/runproute.sh,../gen/Tst_pirTest/DotProduct_5/plastisim/summary.csv,../gen/Tst_pirTest/DotProduct_5/pir/AccelMain.scala,../gen/Tst_pirTest/DotProduct_5/log/,../gen/Tst_pirTest/DotProduct_5/log/gentst.log,../gen/Tst_pirTest/DotProduct_5/log/maketst.log,../gen/Tst_pirTest/DotProduct_5/log/runp2p.log,../gen/Tst_pirTest/DotProduct_5/log/runhybrid.log,True,,,14.840496169,,,,,,18,18,route_min_directed_valient,checkerboard,4,3,-1,4,,2:33.96,0,0,267,726,6.00,0,436,0.0000,0.0000,0.0000,12,-nan,0.0000,,0:36.34,275,,True,False,True,0.0,30.72,0.0,0:00.29,439,,True,False,True,0.0,19.244,0.0,0:01.04,True
ba52c80a,2019-07-15 19:15:14,GDA_0,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_0/log/runproute.log,../gen/Tst_pirTest/GDA_0/log/runproute.sh,../gen/Tst_pirTest/GDA_0/plastisim/summary.csv,../gen/Tst_pirTest/GDA_0/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_0/log/,../gen/Tst_pirTest/GDA_0/log/gentst.log,../gen/Tst_pirTest/GDA_0/log/maketst.log,../gen/Tst_pirTest/GDA_0/log/runp2p.log,../gen/Tst_pirTest/GDA_0/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(16384), Finite(1024), Finite(16384), Finite(1024)) doesnt have the same Context431.reads.count reads=List((BufferRead807,Some(Finite(128))), (BufferRead809,Some(Finite(1024))), (BufferRead823,Some(Finite(128))), (BufferRead825,Some(Finite(1024)))) countByController=None = List(Finite(16384), Finite(1024), Finite(16384), Finite(1024))
",16.443901731,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
ba52c80a,2019-07-15 19:15:14,GDA_1,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_1/log/runproute.log,../gen/Tst_pirTest/GDA_1/log/runproute.sh,../gen/Tst_pirTest/GDA_1/plastisim/summary.csv,../gen/Tst_pirTest/GDA_1/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_1/log/,../gen/Tst_pirTest/GDA_1/log/gentst.log,../gen/Tst_pirTest/GDA_1/log/maketst.log,../gen/Tst_pirTest/GDA_1/log/runp2p.log,../gen/Tst_pirTest/GDA_1/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(1024), Finite(64), Finite(1024), Finite(64)) doesnt have the same Context431.reads.count reads=List((BufferRead807,Some(Finite(32))), (BufferRead809,Some(Finite(64))), (BufferRead823,Some(Finite(32))), (BufferRead825,Some(Finite(64)))) countByController=None = List(Finite(1024), Finite(64), Finite(1024), Finite(64))
",15.713488287,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
ba52c80a,2019-07-15 19:15:14,GDA_14,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_14/log/runproute.log,../gen/Tst_pirTest/GDA_14/log/runproute.sh,../gen/Tst_pirTest/GDA_14/plastisim/summary.csv,../gen/Tst_pirTest/GDA_14/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_14/log/,../gen/Tst_pirTest/GDA_14/log/gentst.log,../gen/Tst_pirTest/GDA_14/log/maketst.log,../gen/Tst_pirTest/GDA_14/log/runp2p.log,../gen/Tst_pirTest/GDA_14/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(16384), Finite(1024), Finite(16384), Finite(1024)) doesnt have the same Context612.reads.count reads=List((BufferRead1195,Some(Finite(128))), (BufferRead1197,Some(Finite(1024))), (BufferRead1211,Some(Finite(128))), (BufferRead1213,Some(Finite(1024)))) countByController=None = List(Finite(16384), Finite(1024), Finite(16384), Finite(1024))
",37.339289096,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
ba52c80a,2019-07-15 19:15:14,GDA_2,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_2/log/runproute.log,../gen/Tst_pirTest/GDA_2/log/runproute.sh,../gen/Tst_pirTest/GDA_2/plastisim/summary.csv,../gen/Tst_pirTest/GDA_2/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_2/log/,../gen/Tst_pirTest/GDA_2/log/gentst.log,../gen/Tst_pirTest/GDA_2/log/maketst.log,../gen/Tst_pirTest/GDA_2/log/runp2p.log,../gen/Tst_pirTest/GDA_2/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(1024), Finite(64), Finite(1024), Finite(64)) doesnt have the same Context533.reads.count reads=List((BufferRead1039,Some(Finite(32))), (BufferRead1041,Some(Finite(64))), (BufferRead1055,Some(Finite(32))), (BufferRead1057,Some(Finite(64)))) countByController=None = List(Finite(1024), Finite(64), Finite(1024), Finite(64))
",24.109723274,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
ba52c80a,2019-07-15 19:15:14,GDA_3,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_3/log/runproute.log,../gen/Tst_pirTest/GDA_3/log/runproute.sh,../gen/Tst_pirTest/GDA_3/plastisim/summary.csv,../gen/Tst_pirTest/GDA_3/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_3/log/,../gen/Tst_pirTest/GDA_3/log/gentst.log,../gen/Tst_pirTest/GDA_3/log/maketst.log,../gen/Tst_pirTest/GDA_3/log/runp2p.log,../gen/Tst_pirTest/GDA_3/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(1024), Finite(64), Finite(1024), Finite(64)) doesnt have the same Context474.reads.count reads=List((BufferRead889,Some(Finite(32))), (BufferRead891,Some(Finite(64))), (BufferRead905,Some(Finite(32))), (BufferRead907,Some(Finite(64)))) countByController=None = List(Finite(1024), Finite(64), Finite(1024), Finite(64))
",19.960840588,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
ba52c80a,2019-07-15 19:15:14,GDA_4,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_4/log/runproute.log,../gen/Tst_pirTest/GDA_4/log/runproute.sh,../gen/Tst_pirTest/GDA_4/plastisim/summary.csv,../gen/Tst_pirTest/GDA_4/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_4/log/,../gen/Tst_pirTest/GDA_4/log/gentst.log,../gen/Tst_pirTest/GDA_4/log/maketst.log,../gen/Tst_pirTest/GDA_4/log/runp2p.log,../gen/Tst_pirTest/GDA_4/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(1024), Finite(64), Finite(1024), Finite(64)) doesnt have the same Context612.reads.count reads=List((BufferRead1195,Some(Finite(32))), (BufferRead1197,Some(Finite(64))), (BufferRead1211,Some(Finite(32))), (BufferRead1213,Some(Finite(64)))) countByController=None = List(Finite(1024), Finite(64), Finite(1024), Finite(64))
",40.396200418,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
ba52c80a,2019-07-15 19:15:14,GDA_5,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_5/log/runproute.log,../gen/Tst_pirTest/GDA_5/log/runproute.sh,../gen/Tst_pirTest/GDA_5/plastisim/summary.csv,../gen/Tst_pirTest/GDA_5/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_5/log/,../gen/Tst_pirTest/GDA_5/log/gentst.log,../gen/Tst_pirTest/GDA_5/log/maketst.log,../gen/Tst_pirTest/GDA_5/log/runp2p.log,../gen/Tst_pirTest/GDA_5/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(1024), Finite(128), Finite(1024), Finite(128)) doesnt have the same Context474.reads.count reads=List((BufferRead889,Some(Finite(32))), (BufferRead891,Some(Finite(128))), (BufferRead905,Some(Finite(32))), (BufferRead907,Some(Finite(128)))) countByController=None = List(Finite(1024), Finite(128), Finite(1024), Finite(128))
",21.866245836,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
ba52c80a,2019-07-15 19:15:14,GDA_6,pirTest,Tst,1000000000.0,../gen/Tst_pirTest/GDA_6/log/runproute.log,../gen/Tst_pirTest/GDA_6/log/runproute.sh,../gen/Tst_pirTest/GDA_6/plastisim/summary.csv,../gen/Tst_pirTest/GDA_6/pir/AccelMain.scala,../gen/Tst_pirTest/GDA_6/log/,../gen/Tst_pirTest/GDA_6/log/gentst.log,../gen/Tst_pirTest/GDA_6/log/maketst.log,../gen/Tst_pirTest/GDA_6/log/runp2p.log,../gen/Tst_pirTest/GDA_6/log/runhybrid.log,True,,"[[31merror[0m] 47-RuntimeAnalyzer throw java.lang.AssertionError: assertion failed: List(Finite(16384), Finite(1024), Finite(16384), Finite(1024)) doesnt have the same Context534.reads.count reads=List((BufferRead997,Some(Finite(128))), (BufferRead999,Some(Finite(1024))), (BufferRead1013,Some(Finite(128))), (BufferRead1015,Some(Finite(1024)))) countByController=None = List(Finite(16384), Finite(1024), Finite(16384), Finite(1024))
",31.272586408,,,,,,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,False,False,,,,,False
